01/01/0814	al-Nāṣir Faraj b. Barqūq 14	sulṭān	becomes parent	Khalīl b. al-Nāṣir Faraj 672
01/01/0814	Lā ʾaflaḥa man ẓalama 3682	unknown	becomes parent	Khalīl b. al-Nāṣir Faraj 672
01/01/0842	al-Ẓāhir Jaqmaq 2	sulṭān	marries	ʿAʾisha Shaqrāʾ bt. Taghrī Birdī 2751
01/01/0842	al-Ẓāhir Jaqmaq 2	sulṭān	is intimate with	ʾAlṭunbughā al-Ẓāhirī al-Muʿallim 805
13/12/0841	al-ʾAshraf Barsbāy 24	sulṭān	is intimate with	Barsbāy al-ʾĪnālī al-Muʾayyadī 2725
01/01/0811	Yashbak al-Shaʿbānī 2010	ʾatābak ʿasākir (al-Qāhira/Cairo)	is ustādh	Qānī Bāy al-Jārkasī 44
01/01/0811	Jārkas al-Qāsimī al-Muṣāriʿ 593	unknown	is ustādh	Qānī Bāy al-Jārkasī 44
01/01/0811	Jārkas al-Qāsimī al-Muṣāriʿ 593	unknown	is ustādh	Qānī Bāy al-Jārkasī 44
09/01/0824	unknown 0	unknown	is ustādh	Qānī Bāy al-Jārkasī 44
19/03/0842	al-Ẓāhir Jaqmaq 2	sulṭān	is intimate with	Qānī Bāy al-Jārkasī 44
04/12/0824	al-Ẓāhir Ṭaṭar 441	sulṭān	is intimate with	Yūsuf b. Yaghmūr 3329
01/01/0800	Taghrī Birdī al-Bashbughāwī  1889	unknown	is ustādh	Zayn al-Dīn Khushqadam al-Yashbakī 2601
01/01/0802	al-Ẓāhir Barqūq 4	sulṭān	is ustādh	Zayn al-Dīn Khushqadam al-Yashbakī 2601
01/01/0802	Fāris al-Quṭluqjāwī al-Ḥājib 3696	unknown	is ustādh	Zayn al-Dīn Khushqadam al-Yashbakī 2601
01/01/0802	Yashbak al-Shaʿbānī 2010	unknown	is ustādh	Zayn al-Dīn Khushqadam al-Yashbakī 2601
01/01/0810	Sūdūn al-Ḥamzāwī 1825	unknown	is ustādh	Yashbak al-Ḥamzāwī 1126
09/01/0824	al-Muʾayyad Shaykh 12	sulṭān	is ustādh	Timrāz al-Muʾayyadī al-Muṣāriʿ 737
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Sayf al-Dīn Jānibak b. ʿAbd Allāh al-Qawāmī al-Muʾayyadī 3708
15/06/0823	ʾIbrāhīm b. al-Muʾayyad Shaykh 217	unknown	is ustādh	Shādibak al-Ṣārimī  1156
	Nūr al-Dīn al-Ṭanbadhī 1011	unknown	is ustādh	ʿAnbar 1010
	Yashbak al-Jakamī 3222	ʾamīr ʾākhūr kabīr (sulṭān)	is ustādh	Ḥājj ʾĪnāl al-Yashbakī 1105
	Jakam min ʿIwaḍ al-Ẓāhirī 1277	unknown	is ustādh	Jānibak al-Jakamī 1136
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Timurbāy al-Ẓāhirī Ṭaṭar 224
27/12/0841	al-Ẓāhir Jaqmaq 2	ʾatābak ʿasākir (al-Qāhira/Cairo)	rallies relative(s)	Qānī Bāy al-Jārkasī 44
07/03/0868	Qurqmās al-ʾAshrafī al-Jalab 863	ʾamīr silāḥ (sulṭān)	marries	ʾumm al-Shihābī ʾAḥmad b. al-Malik al-ʾAshraf Barsbāy al-Duqmāqī al-Ẓāhirī 3729
07/03/0868	Qurqmās al-ʾAshrafī al-Jalab 863	ʾamīr silāḥ (sulṭān)	adopts	al-Shihābī ʾAḥmad b. al-Malik al-ʾAshraf Barsbāy al-Duqmāqī al-Ẓāhirī 3728
14/05/0827	al-ʾAshraf Barsbāy 24	sulṭān	becomes parent	al-ʿAzīz Yūsuf b. al-ʾAshraf Barsbāy 8
14/05/0827	Julbān al-Hindī 260	unknown	becomes parent	al-ʿAzīz Yūsuf b. al-ʾAshraf Barsbāy 8
01/01/0827	al-ʾAshraf Barsbāy 24	sulṭān	marries	Julbān al-Hindī 260
01/08/0815	unknown 0	unknown	is khushdāsh	al-Ẓāhir Ṭaṭar 441
04/12/0824	al-Ẓāhir Ṭaṭar 441	unknown	is khushdāsh	Jānibak al-Ṣūfī 83
04/12/0824	al-Ẓāhir Ṭaṭar 441	unknown	is khushdāsh	Baybughā al-Muẓaffarī 74
04/12/0824	al-Ẓāhir Ṭaṭar 441	unknown	is khushdāsh	Qujaq al-ʿĪsāwī 207
04/12/0824	al-Ẓāhir Ṭaṭar 441	unknown	is khushdāsh	unknown 0
03/02/0857	al-Ẓāhir Jaqmaq 2	unknown	is ustādh	Tanam min Baḥshāyish 1419
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Tanam al-Muʾayyadī 227
18/02/0842	al-ʾAshraf Barsbāy 24	sulṭān	is ustādh	ʾĪnāl al-Khāzindār 3533
18/02/0842	al-ʾAshraf Barsbāy 24	sulṭān	is ustādh	ʾĪnāl al-Khāzindār 3533
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Jānibak al-Tājī al-Muʾayyadī 1062
08/12/0842	Sayf al-Dīn Yakhshī Bāy 354	unknown	is ustādh	Kumushbughā al-Sayfī Yakhshibāy 2865
19/12/0866	Jakam min ʿIwaḍ al-Ẓāhirī 1277	unknown	is ustādh	Ṭūkh al-Jakamī 3756
01/03/0857	al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	ʾamīr (general)	is related through marriage with	Birdibak al-ʾAshrafī 901
01/03/0857	al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	ʾamīr (general)	is ustādh	Birdibak al-ʾAshrafī 901
01/03/0857	al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	ʾamīr (general)	is ustādh	Birdibak al-ʾAshrafī 901
18/05/0866	Yashbak al-Jakamī 3222	ʾamīr ʾākhūr kabīr (sulṭān)	is ustādh	Sūdūn Qandūra al-Yashbakī al-Turkumānī 2767
18/05/0866	unknown 0	sulṭān	is ustādh	Sūdūn Qandūra al-Yashbakī al-Turkumānī 2767
01/07/0825	ʾĪnāl al-Ẓāhirī 947	nāʾib (Ṣafad/Safed)	rallies relative(s)	ʾakh ʾĪnāl al-Ẓāhirī 3858
08/06/0815	Baktamur Julaq 220	unknown	is ustādh	Qānī Bāy Ṭāz al-Baktamurī 3331
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Jānibak al-Nāṣirī 811
19/03/0842	al-Ẓāhir Jaqmaq 2	ʾamīr (general)	is ustādh	Jānibak al-Ẓāhirī Nāʾib Jidda 869
19/03/0842	al-Ẓāhir Jaqmaq 2	ʾamīr (general)	is ustādh	Jānibak al-Ẓāhirī Nāʾib Jidda 869
06/12/0824	Jānibāk al-Ḥamzāwī 291	unknown	is khushdāsh	Jakam min ʿIwaḍ al-Ẓāhirī 1277
06/12/0824	Mūsā al-Karakī al-Shawbakī 3699	unknown	is khushdāsh	Jakam min ʿIwaḍ al-Ẓāhirī 1277
06/12/0824	Ṭarabāy al-Ẓāhirī 294	unknown	is khushdāsh	Jakam min ʿIwaḍ al-Ẓāhirī 1277
06/12/0824	Sūdūn min ʿAbd al-Raḥmān 259	unknown	is khushdāsh	Jakam min ʿIwaḍ al-Ẓāhirī 1277
06/12/0824	Tanbak al-Bajāsī  212	unknown	is khushdāsh	Jakam min ʿIwaḍ al-Ẓāhirī 1277
19/03/0842	al-Ẓāhir Jaqmaq 2	sulṭān	is intimate with	Jānibak al-Ẓāhirī Nāʾib Jidda 869
06/12/0824	al-Ẓāhir Ṭaṭar 441	unknown	is related through marriage with	Yashbak al-Jakamī 3222
06/12/0824	Fāṭima bt. al-Ẓāhir Ṭaṭar 3387	unknown	marries	Yashbak al-Jakamī 3222
06/12/0824	Fāṭima bt. al-Ẓāhir Ṭaṭar 3387	unknown	marries	al-ʾAshraf Barsbāy 24
10/12/0824	Yashbak al-Jakamī 3222	unknown	becomes brother	ʾīnīyat Yashbak al-Jakamī 3767
01/01/0824	Yashbak al-ʾAtābakī al-Mushidd 28	unknown	is khushdāsh	al-Ẓāhir Jaqmaq 2
01/01/0840	al-ʾAshraf Barsbāy 24	sulṭān	is ustādh	ʿAlī Bāy al-ʾAshrafī 820
01/01/0801	al-Ẓāhir Barqūq 4	unknown	is ustādh	Qurqmās al-Shaʿbānī 11
01/01/0801	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Qurqmās al-Shaʿbānī 11
01/01/0815	al-Nāṣir Faraj b. Barqūq 14	sulṭān	is ustādh	Qurqmās al-Shaʿbānī 11
19/03/0842	al-Ẓāhir Jaqmaq 2	unknown	is ustādh	ʿAlī b. ʿAbd Allāh 1322
01/01/0842	Nawrūz al-Ḥāfiẓī 35	unknown	is ustādh	Jānibak al-Nawrūzī 2916
01/01/0801	al-Ẓāhir Barqūq 4	unknown	is ustādh	ʾUrkmās al-Ẓāhirī al-Dawādār 30
19/03/0842	Jakam min ʿIwaḍ al-Ẓāhirī 1277	unknown	is ustādh	Jānibak al-Jakamī 2975
01/01/0841	Yashbak min ʾUzdamur 3739	unknown	is ustādh	Taghrī Birmish al-Zardkāsh 651
01/01/0801	al-Ẓāhir Barqūq 4	sulṭān	is ustādh	Timrāz al-Qirmishī  27
01/01/0824	ʿUmar b. Bahādur al-Musharraf 3786	unknown	is ustādh	Jawhar al-Zimām al-Lālā 18
01/01/0824	ʾukht ʿUmar b. Bahādur al-Musharraf 3787	unknown	is ustādh	Jawhar al-Zimām al-Lālā 18
01/01/0824	Julbān al-Ḥājib 3788	unknown	is ustādh	Jawhar al-Zimām al-Lālā 18
28/01/0825	Jānibak al-Ṣūfī 83	unknown	is intimate with	Qirmish al-ʾAʿwar 1254
13/02/0825	Ḥasan b. Sūdūn al-Faqīh 3631	unknown	rallies relative(s)	al-Malik al-Ṣāliḥ Muḥammad 882
08/04/0825	al-ʾAshraf Barsbāy 24	sulṭān	is related through marriage with	al-Malik al-Ṣāliḥ Muḥammad 882
08/04/0825	al-Malik al-Ṣāliḥ Muḥammad 882	unknown	marries	Bint Yashbak al-ʾAʿraj 3784
01/01/0808	Duqmāq al-Muḥammadī 2218	nāʾib (Malaṭīya/Malatya - Aleppo)	is ustādh	al-ʾAshraf Barsbāy 24
01/01/0808	Duqmāq al-Muḥammadī 2218	nāʾib (Malaṭīya/Malatya - Aleppo)	is ustādh	Ṭaybars 3796
01/01/0801	al-Ẓāhir Barqūq 4	sulṭān	is ustādh	al-ʾAshraf Barsbāy 24
01/01/0808	al-Ẓāhir Barqūq 4	sulṭān	is ustādh	al-ʾAshraf Barsbāy 24
30/12/0841	Duqmāq al-Muḥammadī 2218	unknown	becomes parent	Muḥammad b. Duqmāq 3798
30/12/0841	ʾArdbāy al-Jārkasīya 1515	unknown	becomes parent	Muḥammad b. Duqmāq 3798
01/05/0762	Bint Bahāʾ al-Dīn b. ʿAqīl al-Shāfiʿī 3799	unknown	becomes parent	Jalāl al-Dīn ʿAbd al-Raḥmān al-Bulqīnī 17
01/01/0802	ʾAlṭunbughā al-Raḥabī 3804	unknown	is ustādh	Jaqmaq al-ʾArghūn Shāwī 34
01/01/0802	Qardam al-Ḥasanī 1966	raʾs nawbat al-nuwab (sulṭān)	is ustādh	Jaqmaq al-ʾArghūn Shāwī 34
01/01/0802	Qardam al-Ḥasanī 1966	raʾs nawbat al-nuwab (sulṭān)	is ustādh	Jaqmaq al-ʾArghūn Shāwī 34
01/01/0802	ʿAlī b.Qardam 3805	unknown	is ustādh	Jaqmaq al-ʾArghūn Shāwī 34
01/01/0802	ʾArghūn Shāh al-Baydamurī 1779	ʾamīr majlis (sulṭān)	is ustādh	Jaqmaq al-ʾArghūn Shāwī 34
01/01/0802	ʾArghūn Shāh al-Baydamurī 1779	ʾamīr majlis (sulṭān)	is ustādh	Jaqmaq al-ʾArghūn Shāwī 34
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Qarājā al-ʿUmarī 658
01/01/0802	ʾĪnāl Ḥaṭab 1645	unknown	is ustādh	Taghrī Birmish al-Turkmānī 110
01/01/0802	Taghrī Birdī al-Bashbughāwī  1889	unknown	is ustādh	Taghrī Birmish al-Turkmānī 110
01/01/0802	Shāhīn 3802	ʾamīr ʾakhūr (ʾamīr)	becomes brother	Taghrī Birmish al-Turkmānī 110
01/01/0802	Taghrī Birdī al-Bashbughāwī  1889	unknown	is ustādh	Taghrī Birmish al-Turkmānī 110
01/01/0802	Taghrī Birdī al-Bashbughāwī  1889	unknown	is ustādh	Taghrī Birmish al-Turkmānī 110
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Jānim al-Muʾayyadī 1176
20/08/0826	al-ʾAshraf Barsbāy 24	ʾamīr (general)	is intimate with	Jānibak al-Khāzindār al-Dawādār 1006
01/01/0801	Jārkas al-Qāsimī al-Muṣāriʿ 593	mamālīk sulṭānīya (sulṭān)	is khushdāsh	al-ʾAshraf Barsbāy 24
01/01/0801	Yalbughā al-Nāṣirī al-Ẓāhirī 39	mamālīk sulṭānīya (sulṭān)	is khushdāsh	Timrāz al-Qirmishī  27
13/12/0841	al-ʾAshraf Barsbāy 24	unknown	is ustādh	Jānibak al-ʾAshrafī al-Ẓarīf 900
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Shakarbāy al-ʾAḥmadīya 2860
01/01/0840	ʾAbrak al-Jakamī 2919	unknown	marries	Shakarbāy al-ʾAḥmadīya 2860
01/01/0840	ʾAbrak al-Jakamī 2919	unknown	becomes parent	Ibn ʾAbrak al-Jakamī 3960
01/01/0840	Shakarbāy al-ʾAḥmadīya 2860	unknown	becomes parent	Ibn ʾAbrak al-Jakamī 3960
01/01/0840	Shakarbāy al-ʾAḥmadīya 2860	unknown	becomes parent	Khātūn 2918
01/01/0840	ʾAbrak al-Jakamī 2919	unknown	becomes parent	Khātūn 2918
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Kasbāy al-Muʾayyadī 799
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Kasbāy al-Muʾayyadī 799
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Kasbāy al-Muʾayyadī 799
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Sūdūn al-Muʾayyadī al-Faqīh al-ʾAshqar 3833
13/12/0841	al-ʾAshraf Barsbāy 24	unknown	is ustādh	Qānim Naʿja al-ʾAshrafī 1501
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Qānim al-Tājir 1075
01/01/0808	Ṣādiq 3860	unknown	is ustādh	al-ʾAshraf Barsbāy 24
28/10/0826	ʾĪnāl al-Nawrūzī 1031	unknown	marries	Khawand Fāṭima 3862
28/10/0826	ʾĀqbughā al-Timrāzī  25	unknown	marries	ʿAʾisha Shaqrāʾ bt. Taghrī Birdī 2751
01/01/0810	Yashbak al-Shaʿbānī 2010	unknown	is ustādh	ʾĪnāl al-Yashbakī 1496
04/02/0827	Tanbak al-Bajāsī  212	nāʾib (Dimashq/Damascus)	is ustādh	Barsbāy al-Bajāsī 894
04/02/0827	unknown 0	sulṭān	is ustādh	Barsbāy al-Bajāsī 894
26/05/0864	Barsbāy al-Bajāsī 894	ʾamīr ʾākhūr kabīr (sulṭān)	marries	Bint Birdibak 2245
10/02/0864	Fayrūz al-Zaynī 3745	nāʾib muqaddam mamālīk (al-Qāhira/Cairo)	is ustādh	Fāris 1347
30/12/0815	al-Shihābī ʾAḥmad 3873	unknown	is ustādh	Mughulbāy al-Shihābī 1509
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Mughulbāy al-Shihābī 1509
30/12/0805	Tanbak al-Yaḥyāwī 1764	unknown	is ustādh	Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179
30/12/0805	Sūdūn Ṭāz 1807	unknown	is ustādh	Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179
30/12/0805	ʾĪnāl Ḥaṭab 1645	unknown	is ustādh	Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179
14/05/0827	Julbān al-Hindī 260	unknown	becomes parent	al-ʿAzīz Yūsuf b. al-ʾAshraf Barsbāy 8
08/05/0825	al-ʾAshraf Barsbāy 24	sulṭān	is intimate with	Muḥammad b. Qāsim 132
01/01/0844	al-Ẓāhir Jaqmaq 2	sulṭān	is intimate with	Muḥammad b. Qāsim 132
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Yashbak al-Nāṣirī 3648
01/01/0801	al-Ẓāhir Barqūq 4	sulṭān	is ustādh	Qarājā (Qarāqujā) al-Ḥasanī  31
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Khayrbak al-Muʾayyadī 974
08/04/0825	unknown 0	unknown	is related through marriage with	al-Malik al-Ṣāliḥ Muḥammad 882
29/10/0827	Baybughā al-Muẓaffarī 74	unknown	marries	Khawand Qunuqbāy  3892
01/09/0828	al-ʾAshraf Barsbāy 24	ʾamīr (general)	is intimate with	Ṭarabāy al-Ẓāhirī 294
01/09/0789	unknown 0	unknown	becomes parent	Yaḥyā b. al-ʿAṭṭār 2239
15/10/0801	al-Ẓāhir Barqūq 4	sulṭān	is ustādh	ʾAqṭūh al-Mūsāwī 226
15/10/0801	al-Ẓāhir Barqūq 4	sulṭān	is ustādh	ʾAsanbāy al-Zardkāsh al-Ẓāhirī 1233
01/08/0815	Ṭughān al-Jasanī 1321	unknown	is ustādh	Shāhīn al-Ṭūghānī 775
19/03/0842	al-Ẓāhir Jaqmaq 2	sulṭān	is intimate with	Muḥammad b. ʿAlī b. Shaʿbān 3888
01/01/0811	al-Ẓāhir Jaqmaq 2	jund	is ustādh	Taghrī Birmish al-Jalālī 716
01/01/0811	Jārkas al-Qāsimī al-Muṣāriʿ 593	unknown	is ustādh	Taghrī Birmish al-Jalālī 716
01/01/0811	al-Nāṣir Faraj b. Barqūq 14	sulṭān	is ustādh	Taghrī Birmish al-Jalālī 716
25/01/0815	al-Muʾayyad Shaykh 12	unknown	is ustādh	Taghrī Birmish al-Jalālī 716
25/01/0815	al-Muʾayyad Shaykh 12	unknown	is ustādh	Taghrī Birmish al-Jalālī 716
04/09/0852	Qalamṭāy al-Dawādār 1765	unknown	is ustādh	Ṣarghitmish al-Qalamṭāwī 1405
01/01/0821	ʾAlṭunbughā al-ʿUthmānī 117	unknown	is ustādh	Ṭūghān al-ʿUthmānī 241
25/01/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	ʾĪnāl al-Shishmānī 274
25/01/0815	al-Nāṣir Faraj b. Barqūq 14	sulṭān	is ustādh	Barsbāy al-Nāṣirī 105
13/12/0841	al-Ẓāhir Jaqmaq 2	unknown	marries	Shāh Zādah bt. Ibn ʿUthmān 2983
20/11/0854	Barsbāy al-Bajāsī 894	unknown	marries	Shāh Zādah bt. Ibn ʿUthmān 2983
13/12/0841	al-ʾAshraf Barsbāy 24	unknown	marries	Shāh Zādah bt. Ibn ʿUthmān 2983
01/01/0801	Ḥasan b. ʿAjlān al-Ḥasanī 334	unknown	becomes parent	Barakāt b. ʿAjlān 293
01/01/0801	ʾUmm Kāmil 3909	unknown	becomes parent	Barakāt b. ʿAjlān 293
01/08/0815	al-Muʾayyad Shaykh 12	unknown	is ustādh	Jānibak al-Muʾayyadī al-Shamsī 3911
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Jānibak al-Muʾayyadī al-Shamsī 3911
01/01/0851	al-Ẓāhir Jaqmaq 2	sulṭān	is ustādh	ʾĀqbirdī al-Sāqī al-Ẓāhirī 1024
03/02/0857	al-Ẓāhir Jaqmaq 2	sulṭān	is ustādh	ʾAsanbāy al-Jamālī al-Ẓāhirī 890
01/01/0818	Sūdūn al-Muḥammadī Talī 69	unknown	is ustādh	Sūdūn al-Muḥammadī 3164
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Qānī Bāy al-ʾAʿmash 859
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Jānibak al-Maḥmūdī 181
01/08/0815	al-Muʾayyad Shaykh 12	unknown	is ustādh	Jānim al-Muʾayyadī 3925
01/01/0814	Timrāz al-Nāṣirī 1003	unknown	is ustādh	Jawhar al-Timrāzī al-Ḥabashī 3793
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is related through marriage with	Jarbāsh Kurd al-Muḥammadī 272
30/12/0815	Jarbāsh Kurd al-Muḥammadī 272	mamālīk	marries	Shaqrāʾ bt. al-Nāṣir Faraj 2487
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Shakarbāy al-ʾAḥmadīya 2860
19/09/0865	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	khāṣṣakīya (sulṭān)	marries	Shakarbāy al-ʾAḥmadīya 2860
06/05/0870	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	unknown	becomes parent	Walad al-Ẓāhir Khushqadam (1) 3962
06/05/0870	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	unknown	becomes parent	Walad al-Ẓāhir Khushqadam (2) 3963
06/05/0870	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	unknown	becomes parent	Walad al-Ẓāhir Khushqadam (3) 3964
06/05/0870	Shakarbāy al-ʾAḥmadīya 2860	unknown	becomes parent	Walad al-Ẓāhir Khushqadam (1) 3962
06/05/0870	Shakarbāy al-ʾAḥmadīya 2860	unknown	becomes parent	Walad al-Ẓāhir Khushqadam (2) 3963
06/05/0870	Shakarbāy al-ʾAḥmadīya 2860	unknown	becomes parent	Walad al-Ẓāhir Khushqadam (3) 3964
01/01/0801	al-Ẓāhir Barqūq 4	sulṭān	is ustādh	Yalkhujā min Māmish 652
05/06/0808	al-Malik al-Manṣūr ʿAbd al-ʿAzīz  2002	unknown	is ustādh	Yalkhujā min Māmish 652
05/06/0808	al-Nāṣir Faraj b. Barqūq 14	sulṭān	is ustādh	Yalkhujā min Māmish 652
12/11/0789	al-Ẓāhir Barqūq 4	sulṭān	is ustādh	Jarbāsh Qāshuq al-Karīmī 51
21/03/0851	Qānī Bāy al-Bahlawān 277	unknown	is ustādh	Yashbak 1113
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Nūkār al-Nāṣirī 933
30/12/0801	al-Ẓāhir Barqūq 4	unknown	is ustādh	Jānibak al-Qaramānī al-Ẓāhirī 516
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Jakam al-Nūrī al-Muʾayyadī 1175
30/12/0815	al-Muʾayyad Shaykh 12	unknown	is ustādh	ʾUzbak al-Shishmānī al-Muʾayyadī 3930
01/10/0854	ʿAbd al-Raḥmān b. al-Kuwayz 608	unknown	is ustādh	Khushkaldī al-Zaynī ʿAbd al-Raḥmān b. al-Kuwayz 1029
13/12/0841	al-ʾAshraf Barsbāy 24	unknown	is ustādh	ʾUzbak al-ʾAshrafī al-Bawwāb 3946
19/03/0842	ʿAlāʾ al-Dīn b. ʾĀqbars 275	unknown	is intimate with	al-Ẓāhir Jaqmaq 2
19/03/0842	al-Ẓāhir Jaqmaq 2	sulṭān	is intimate with	ʿAlāʾ al-Dīn b. ʾĀqbars 275
13/12/0841	al-ʾAshraf Barsbāy 24	unknown	is ustādh	Jānim al-ʾAshrafī al-Bahlawān 1265
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Ṭūkh min Timrāz Buynī Bāziq 860
21/04/0817	Nawrūz al-Ḥāfiẓī 35	nāʾib (Dimashq/Damascus)	is ustādh	Sūdūn al-Silāḥdār 1273
01/01/0801	al-Ẓāhir Barqūq 4	unknown	is ustādh	Tanbak al-Ẓāhirī 592
01/01/0801	Tanbak al-Ẓāhirī 592	mamālīk	marries	unknown 0
09/01/0824	al-Muʾayyad Shaykh 12	sulṭān	is ustādh	Yarshbāy al-ʾĪnālī  949
03/02/0857	Sharaf al-Dīn al-ʾAnṣārī 1054	qāḍī	marries	Zaynab bt. Jarbāsh Qāshiq 555
21/04/0817	Nawrūz al-Ḥāfiẓī 35	unknown	is ustādh	Yashbak al-Nawrūzī 1063
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Yashbak al-Muʾayyadī al-Ṣūfī 919
30/12/0810	Sūdūn al-Ḥamzāwī 1825	unknown	is ustādh	Qānī Bāy al-Ḥamzāwī 176
03/02/0857	al-Ẓāhir Jaqmaq 2	sulṭān	is ustādh	Yashbak al-Ẓāhirī 944
03/04/0863	ʾArdubughā 3769	nāʾib qalʿa (Ṣafad/Safed)	is ustādh	Khushqadam al-Sayfī ʾArdubughā 1339
27/08/0824	Jaqmaq al-ʾArghūn Shāwī 34	nāʾib (Dimashq/Damascus)	is ustādh	Birdibak al-ʿAjamī al-ʾAʿwar 177
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	ʿAllān al-Muʾayyadī 1314
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Qānī Bāy al-Muʾayyadī Qarā Saqal 1346
30/12/0800	al-Ẓāhir Barqūq 4	unknown	is ustādh	Yūnus al-ʿAlāʾī  753
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Yūnus al-ʿAlāʾī  753
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Yūnus al-ʿAlāʾī  753
08/03/0857	Yūnus al-ʿAlāʾī  753	unknown	is khushdāsh	al-ʾAshraf ʾĪnāl al-ʾAjrūd 846
09/01/0824	ʿAllān al-Muʾayyadī 1314	unknown	is ustādh	Ṭūghān Qīz al-ʿAllānī 231
30/12/0813	Timurbughā al-Mashṭūb 1895	unknown	is ustādh	Bāyzīr al-Timurbughāwī 1231
30/12/0815	al-Nāṣir Faraj b. Barqūq 14	unknown	is ustādh	Sūdūn al-Qaramānī 1111
09/01/0824	al-Muʾayyad Shaykh 12	unknown	is ustādh	Khayrbak al-Muʾayyadī al-ʾAshqar 892
01/04/0851	ʾAbu l-Khayr al-Naḥḥās 1168	unknown	is intimate with	al-Ẓāhir Jaqmaq 2
02/07/0829	Taghrī Birdī al-Bashbughāwī  1889	unknown	is ustādh	Ṭūghān al-Sayfī Taghrī Birdī 1920
	Fāṭima bt. al-Bārizī 3673	unknown	marries	Jamāl al-Dīn b. Kātib Jakam 571
	Zaynab bt. al-Bārizī 4062	unknown	marries	Muḥammad b. ʿUmar b. Ḥijjī 545
01/04/0825	Mughul bt. al-Bārizī 319	unknown	marries	Maḥmūd b. al-Shihāb 3882
01/04/0825	Dāwud b. al-Kuwayz 203	unknown	marries	Mughul bt. al-Bārizī 319
01/04/0825	al-Ẓāhir Jaqmaq 2	unknown	marries	Mughul bt. al-Bārizī 319
