al-Ẓāhir Jaqmaq 2	patron (khāṣṣ) of	Jānibak al-Ẓāhirī Nāʾib Jidda 869
al-Ẓāhir Jaqmaq 2	patron (khāṣṣ) of	ʿAlāʾ al-Dīn b. ʾĀqbars 275
al-Ẓāhir Jaqmaq 2	patron (khāṣṣ) of	Fayrūz al-Jārkasī al-Sāqī 19
al-Ẓāhir Jaqmaq 2	patron (khāṣṣ) of	Jamāl al-Dīn b. Kātib Jakam 571
al-Ẓāhir Jaqmaq 2	patron (khāṣṣ) of	ʾAbu l-Khayr al-Naḥḥās 1168
al-Ẓāhir Barqūq 4	patron of	Sūdūn al-Sūdūnī 655
al-Ẓāhir Barqūq 4	patron of	Ṭuqtamish al-Ḥasanī 1697
al-Ẓāhir Barqūq 4	patron of	Subruj al-Kumushbughāwī 1699
al-Ẓāhir Barqūq 4	patron of	ʾumarāʾ mushtarawāt Barqūq 2471
al-Ẓāhir Barqūq 4	patron of	ʿAbd al-Raḥmān 2709
al-Ẓāhir Barqūq 4	patron of	Fatḥ Allāh al-Tabrīzī 16
al-Ẓāhir Barqūq 4	patron of	Shams al-Dīn Suwaydān 3634
al-Ẓāhir Barqūq 4	patron of	Hilāl al-Ẓāhirī Barquq 607
al-Ẓāhir Barqūq 4	patron of	ʾAytmish al-Bajāsī 1778
al-Ẓāhir Barqūq 4	patron of	Baktamur al-Ruknī 1877
al-Ẓāhir Barqūq 4	patron of	Khalīl al-Muʿtaqad b. al-Mushabbab 4152
al-Ẓāhir Barqūq 4	patron of	Zāmil b. Muhannā 1917
al-Ẓāhir Barqūq 4	patron of	al-Majdhūb al-Zuhūrī 4166
al-Ẓāhir Barqūq 4	patron of	ʿAbd al-Raḥmān b. Khaldūn 2631
al-Ẓāhir Barqūq 4	patron of	ʿAbd al-Raḥmān al-Muʾaddhin 4266
al-Ẓāhir Barqūq 4	patron of	Sūdūn al-Shaykhūnī 1753
al-Ẓāhir Barqūq 4	patron of	Sūdūn al-Ṭurunṭāy 1732
al-Ẓāhir Barqūq 4	patron of	ʿAlāʾ al-Dīn ʿAlī al-Muqayrī 2789
al-Ẓāhir Barqūq 4	patron of	Qujmās al-Muḥammadī al-Jarkasī 1964
al-Ẓāhir Barqūq 4	patron of	Qalamṭāy al-Dawādār 1765
al-Ẓāhir Barqūq 4	patron of	Qunuqbāy al-ʾAḥmadī 1971
al-Ẓāhir Barqūq 4	patron of	ʾArghūn Shāh al-Baydamurī 1779
al-Ẓāhir Barqūq 4	patron of	Muḥammad al-Karakī 4514
al-Ẓāhir Barqūq 4	patron of	ʾAmīn al-Dīn al-Nasafī 4561
al-Ẓāhir Barqūq 4	patron of	Muḥammad b. al-Nashū 1989
al-Ẓāhir Barqūq 4	patron of	Maḥmūd al-Kulustānī 2929
al-Ẓāhir Barqūq 4	patron of	Mūsā b. Qumārī 1769
al-Ẓāhir Barqūq 4	patron of	ʾAbū Bakr al-Bajāʾī 4680
al-Ẓāhir Barqūq 4	patron of	ʾAḥmad b. al-Jūkandār 1726
al-Ẓāhir Barqūq 4	patron of	ʿImād al-Dīn al-Karakī 2705
al-Ẓāhir Barqūq 4	patron of	ʾAydakār al-ʿUmarī 1869
al-Ẓāhir Barqūq 4	patronized by 	Ibn al-Kharūbī al-Tājir 4666
al-Ẓāhir Barqūq 4	patron (mulāzama) of	Sūdūn al-Ṭurunṭāy 1732
al-Ẓāhir Barqūq 4	patron (mulāzama) of	ʾAbū Bakr b. Sunqur 1799
al-Ẓāhir Barqūq 4	patron (tabʿ) of	Mubārak Shāh al-Ẓāhirī 1985
al-Ẓāhir Barqūq 4	patron (ṣaḥāba) of	ʾaṣḥāb Barqūq 2481
al-Ẓāhir Barqūq 4	patron (ṣaḥāba) of	ʿUthmān al-Karādī al-ʾAshqar 4030
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Hilāl al-Ẓāhirī Barquq 607
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Tulaktamur al-Turkī 1703
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	khāṣṣ / khawāṣṣ (Barqūq) 2362
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Quṭlūbughā al-Kawkāʾī* 1679
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	ʾĀqbughā al-Jamālī al-Haydabānī 1811
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Yalbughā al-Sūdūnī 1804
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Tanbak al-Yaḥyāwī 1764
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Sūdūn al-Yaḥyāwī 2187
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Muḥammad ibn Muḥammad ibn Tankiz al-Nāṣirī  2163
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	ʾArghūn min Bashbughā 299
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	ʾAytmish al-Bajāsī 1778
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	ʾĪnāl al-Ṣaṣlānī 115
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	ʾĪnāl Ḍuḍagh al-Sāqī 1872
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	ʾĪnāl Bāy b. Qujmās al-Ẓāhirī 1874
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Bajās al-Nawrūzī 1800
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Bashbāy min Bākī al-Ẓāhirī 1828
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Baklamish al-ʿAlāʾī 1772
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Baybars al-Malīḥ al-Ẓāhirī 1880
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Timrāz al-Nāṣirī 1003
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Ḥasan b. ʿAlī al-Kujkunī 1773
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	al-Majdhūb al-Zuhūrī 4166
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Bahādur al-Manjakī al-ʾUstādār 1698
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Sūdūn al-Ḥamzāwī 1825
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Sūdūn Bāq 1928
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Sūdūn Ṭāz 1807
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Sūdūn al-Māridaynī 1929
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	Ṣandal al-Manjakī 1775
al-Ẓāhir Barqūq 4	patron (khāṣṣ) of	ʿAlī b. al-Ṭablāwī 1958
