al-Ẓāhir Jaqmaq 2	master (khāṣṣakī) of	Timurbughā al-Ẓāhirī 754
al-Ẓāhir Jaqmaq 2	khusdāsh of	Zayn al-Dīn Khushqadam al-Khāṣṣakī 3706
al-Ẓāhir Jaqmaq 2	khusdāsh of	Zayn al-Dīn Khushqadam al-Khāṣṣakī 3706
al-Ẓāhir Jaqmaq 2	khusdāsh of	Yashbak al-ʾAtābakī al-Mushidd 28
ʾĪnāl al-Yūsufī al-ʾAtābak 3	ustādh of	al-Ẓāhir Jaqmaq 2
ʾĪnāl al-Yūsufī al-ʾAtābak 3	ustādh of	Shāhīn al-Zardkāsh 310
ʾĪnāl al-Yūsufī al-ʾAtābak 3	khusdāsh of	mamālīk Yalbughā al-ʿUmarī 4633
al-Ẓāhir Barqūq 4	ustādh of	Tanbak al-Ẓāhirī 592
al-Ẓāhir Barqūq 4	ustādh of	Ṭūkh 851
al-Ẓāhir Barqūq 4	ustādh of	Jarbāsh Qāshiq al-Karīmī 51
al-Ẓāhir Barqūq 4	ustādh of	Timrāz al-Qurmishī  27
al-Ẓāhir Barqūq 4	ustādh of	Qarājā (Qarāqujā) al-Ḥasanī  31
al-Ẓāhir Barqūq 4	ustādh of	mamālīk sulṭānīya (Barqūq) 1673
al-Ẓāhir Barqūq 4	ustādh of	al-ʾAshraf Barsbāy 24
al-Ẓāhir Barqūq 4	ustādh of	al-Ẓāhir Ṭaṭar 441
al-Ẓāhir Barqūq 4	ustādh of	Baisaq al-Shaykhī 236
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-ʾAsandamurī 309
al-Ẓāhir Barqūq 4	ustādh of	ʾumarāʾ mushtarawāt Barqūq 2471
al-Ẓāhir Barqūq 4	ustādh of	mamālīk mushtarāh (Barqūq) 2489
al-Ẓāhir Barqūq 4	ustādh of	ʾĀqbughā al-Jamālī al-Haydabānī 1811
al-Ẓāhir Barqūq 4	ustādh of	Yalbughā al-Sūdūnī 1804
al-Ẓāhir Barqūq 4	ustādh of	Tanbak al-Yaḥyāwī 1764
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-Yaḥyāwī 2187
al-Ẓāhir Barqūq 4	ustādh of	Quṭlūbughā al-Karakī 1968
al-Ẓāhir Barqūq 4	ustādh of	ʾĀqbāy al-Karakī 1803
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-Ẓāhirī 1795
al-Ẓāhir Barqūq 4	ustādh of	Bayghān al-Karakī 2555
al-Ẓāhir Barqūq 4	ustādh of	ʾĪnāl al-Maḥmūdī al-Ẓāhirī 2591
al-Ẓāhir Barqūq 4	ustādh of	Taghrī Birdī al-Bashbughāwī  1889
al-Ẓāhir Barqūq 4	ustādh of	Yashbak al-ʿUthmānī 2013
al-Ẓāhir Barqūq 4	ustādh of	Yalbughā al-Sālimī 1827
al-Ẓāhir Barqūq 4	ustādh of	Nawrūz al-Ḥāfiẓī 35
al-Ẓāhir Barqūq 4	ustādh of	Yalbughā al-Nāṣirī al-Ẓāhirī 39
al-Ẓāhir Barqūq 4	ustādh of	Yalbughā al-ʾAḥmadī al-Majnūn 2100
al-Ẓāhir Barqūq 4	ustādh of	Shāhīn al-ʾAfram 41
al-Ẓāhir Barqūq 4	ustādh of	Qamish al-Ẓāhirī 76
al-Ẓāhir Barqūq 4	ustādh of	Ṭawkh Baṭṭīkh 75
al-Ẓāhir Barqūq 4	ustādh of	Barsbughā 286
al-Ẓāhir Barqūq 4	ustādh of	Qānī Bāy al-Ṣaghīr al-Muḥammadī 42
al-Ẓāhir Barqūq 4	ustādh of	ʾĪnāl al-Ṣaṣlānī 115
al-Ẓāhir Barqūq 4	ustādh of	Tumān Tamur ʾAruq* 300
al-Ẓāhir Barqūq 4	ustādh of	Jarbāsh Kabbāsha 298
al-Ẓāhir Barqūq 4	ustādh of	Damurdāsh al-Muḥammadī 67
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-Muḥammadī Talī 69
al-Ẓāhir Barqūq 4	ustādh of	ʾAsanbughā al-Zardkāsh 369
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-Maghribī 355
al-Ẓāhir Barqūq 4	ustādh of	ʾArghūn min Bashbughā 299
al-Ẓāhir Barqūq 4	ustādh of	Sūdun al-Yūsufī 823
al-Ẓāhir Barqūq 4	ustādh of	Sayf al-Dīn al-Qāsimī 438
al-Ẓāhir Barqūq 4	ustādh of	ʾAqbughā Shayṭān 622
al-Ẓāhir Barqūq 4	ustādh of	ʾAlṭunbughā al-ʿUthmānī 117
al-Ẓāhir Barqūq 4	ustādh of	Qirmish al-ʾAʿwar 1254
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-Qāḍī 246
al-Ẓāhir Barqūq 4	ustādh of	Tanbak Miyiq 308
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-Sayfī Bulāṭ al-ʾAʿrāj 306
al-Ẓāhir Barqūq 4	ustādh of	khushdāshīya Ṭaṭar 3588
al-Ẓāhir Barqūq 4	ustādh of	ʾUzdamur al-Nāṣirī al-Ẓāhirī 1590
al-Ẓāhir Barqūq 4	ustādh of	al-Ẓāhir Jaqmaq 2
al-Ẓāhir Barqūq 4	ustādh of	ʾAlṭunbughā al-Ẓāhirī al-Muʿallim 805
al-Ẓāhir Barqūq 4	ustādh of	ʾUrkmās al-Ẓāhirī al-Dawādār 30
al-Ẓāhir Barqūq 4	ustādh of	Qurqmās al-Shaʿbānī 11
al-Ẓāhir Barqūq 4	ustādh of	Ṭarabāy al-Ẓāhirī 294
al-Ẓāhir Barqūq 4	ustādh of	ʾAlṭunbughā al-Qurmushī 221
al-Ẓāhir Barqūq 4	ustādh of	Nawrūz al-Khuḍarī 2006
al-Ẓāhir Barqūq 4	ustādh of	Baybughā al-Muẓaffarī 74
al-Ẓāhir Barqūq 4	ustādh of	Julbān al-Ẓāhirī Qarā Saqal 1782
al-Ẓāhir Barqūq 4	ustādh of	ʾUzbak al-Ẓāhīrī al-Dawādār 914
al-Ẓāhir Barqūq 4	ustādh of	ʾUzdamur Shāyā  700
al-Ẓāhir Barqūq 4	ustādh of	ʾAqṭūh al-Mūsāwī 226
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn min ʿAbd al-Raḥmān 259
al-Ẓāhir Barqūq 4	ustādh of	ʾAsanbāy al-Zardkāsh al-Ẓāhirī 1233
al-Ẓāhir Barqūq 4	ustādh of	ʾAsandamur al-Nūrī al-Ẓāhirī 957
al-Ẓāhir Barqūq 4	ustādh of	Qaṣrūh min Timrāz al-Ẓāhirī 145
al-Ẓāhir Barqūq 4	ustādh of	Jarbāsh Qāshiq al-Karīmī 51
al-Ẓāhir Barqūq 4	ustādh of	ʾAqbirdī al-Muẓaffarī al-Ẓāhirī  715
al-Ẓāhir Barqūq 4	ustādh of	Yalkhujā min Māmish 652
al-Ẓāhir Barqūq 4	ustādh of	ʾIyās al-Jalālī al-Ẓāhirī 1868
al-Ẓāhir Barqūq 4	ustādh of	ʾAyitmish al-Khuḍarī al-ʾAʿwar 577
al-Ẓāhir Barqūq 4	ustādh of	Qirim Khujā b. ʿAbd Allāh al-Ẓāhirī 4002
al-Ẓāhir Barqūq 4	ustādh of	ʾAytmish al-Bajāsī 1778
al-Ẓāhir Barqūq 4	ustādh of	ʾĪnāl Ḥaṭab 1645
al-Ẓāhir Barqūq 4	ustādh of	ʾĪnāl Ḍuḍagh al-Sāqī 1872
al-Ẓāhir Barqūq 4	ustādh of	Batkhāṣ al-Ẓāhirī 650
al-Ẓāhir Barqūq 4	ustādh of	Barsbughā al-Dawādār 3628
al-Ẓāhir Barqūq 4	ustādh of	mamālīk sulṭānīya (Barqūq) 1673
al-Ẓāhir Barqūq 4	ustādh of	mamālīk sulṭānīya (Barqūq) 1673
al-Ẓāhir Barqūq 4	ustādh of	Bashbāy min Bākī al-Ẓāhirī 1828
al-Ẓāhir Barqūq 4	ustādh of	Baktamur Jullaq 220
al-Ẓāhir Barqūq 4	ustādh of	Baybars al-Ẓāhirī 1830
al-Ẓāhir Barqūq 4	ustādh of	Baybars al-Malīḥ al-Ẓāhirī 1880
al-Ẓāhir Barqūq 4	ustādh of	Baydamur al-Ẓāhirī 1884
al-Ẓāhir Barqūq 4	ustādh of	Baysaq al-Shaykhī al-Ẓāhirī 1885
al-Ẓāhir Barqūq 4	ustādh of	Bayghūt al-Ẓāhirī 1886
al-Ẓāhir Barqūq 4	ustādh of	Timurbughā al-ʾAfḍalī Minṭāsh 1894
al-Ẓāhir Barqūq 4	ustādh of	Timurbughā al-Mashṭūb 1895
al-Ẓāhir Barqūq 4	ustādh of	Timrāz al-Nāṣirī 1003
al-Ẓāhir Barqūq 4	ustādh of	Timrāz al-ʾAʿwar 3740
al-Ẓāhir Barqūq 4	ustādh of	Tanam al-Ḥasanī 1117
al-Ẓāhir Barqūq 4	ustādh of	Jārkas al-Qāsimī al-Muṣāriʿ 593
al-Ẓāhir Barqūq 4	ustādh of	Jānim al-Ẓāhirī 1839
al-Ẓāhir Barqūq 4	ustādh of	Jānibak al-Ṣūfī 83
al-Ẓāhir Barqūq 4	ustādh of	Jānibak al-Qaramānī al-Ẓāhirī 516
al-Ẓāhir Barqūq 4	ustādh of	Jarbāsh al-Shaykhī 1900
al-Ẓāhir Barqūq 4	ustādh of	Jarbāsh al-ʿUmarī 1902
al-Ẓāhir Barqūq 4	ustādh of	Jarbāsh al-Ẓāhirī 1903
al-Ẓāhir Barqūq 4	ustādh of	ʾAlṭunbughā al-Raḥabī 3804
al-Ẓāhir Barqūq 4	ustādh of	Jakam min ʿIwaḍ al-Ẓāhirī 1277
al-Ẓāhir Barqūq 4	ustādh of	Julbān al-ʿUmarī 3975
al-Ẓāhir Barqūq 4	ustādh of	Jawbān al-Ẓāhirī al-Muʿallim 4137
al-Ẓāhir Barqūq 4	ustādh of	Ḥazmān al-Ẓāhirī 1909
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-Faqīh 3582
al-Ẓāhir Barqūq 4	ustādh of	Ḥubuk al-Ẓāhirī 1908
al-Ẓāhir Barqūq 4	ustādh of	Zayn al-Dīn Khushqadam al-Ẓāhirī 3432
al-Ẓāhir Barqūq 4	ustādh of	Duqmāq al-Muḥammadī 2218
al-Ẓāhir Barqūq 4	ustādh of	Dawlāt Khujā al-Ẓāhirī 2866
al-Ẓāhir Barqūq 4	ustādh of	ʾIrdbughā al-Ẓāhirī 1850
al-Ẓāhir Barqūq 4	ustādh of	ʾArisṭāy al-Ẓāhirī 1829
al-Ẓāhir Barqūq 4	ustādh of	Jār Quṭlū al-Ẓāhirī 267
al-Ẓāhir Barqūq 4	ustādh of	Ṭūkh al-Khāzindār  1832
al-Ẓāhir Barqūq 4	ustādh of	Ṭūkh al-Ẓāhirī Baṭīkh 1918
al-Ẓāhir Barqūq 4	ustādh of	Ṭūghān al-Dawādār al-Kabīr al-Majnūn 1919
al-Ẓāhir Barqūq 4	ustādh of	Ṭūlū min ʿAlī Bāshā al-Ẓāhirī 1921
al-Ẓāhir Barqūq 4	ustādh of	Ṭayfūr al-Ẓāhirī 1922
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-Ḥamzāwī 1825
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-Ẓarīf al-Ẓāhirī 1927
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn Ṭāz 1807
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-Māridaynī 1929
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn min Zādah 1930
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-Jalab 1931
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-ʾAshqar 43
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn Buqja 1278
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn Qarāṣaqal 257
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn Miyiq 1576
al-Ẓāhir Barqūq 4	ustādh of	Sūdūn al-Sūdūnī 655
al-Ẓāhir Barqūq 4	ustādh of	al-Muʾayyad Shaykh 12
