source	target	weight
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Tanbak al-Muʾayyadī 2374	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Tanbak al-Muṣāriʿ 3041	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Tanbak al-Ẓāhirī 592	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Taqī al-Dīn Yaḥyā al-Kirmānī 4624	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Taqī al-Dīn b. Ḥijja 175	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Timrāz al-Muʾayyadī al-Khāzindār 3030	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Timrāz al-Muʾayyadī al-Muṣāriʿ 737	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Timrāz al-ʾAʿwar 3740	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Timurbāy al-Yūsufī 2315	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Tāj al-Dīn Tāj al-Shawīkī 116	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Tīmūrlank 1249	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Yalkhujā min Māmish 652	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Yarshubāy al-ʾĪnālī  949	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Yashbak al-Jakamī 3222	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Yashbak al-Muʾayyadī al-Ṣūfī 919	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Yashbak al-Yūsufī al-Muʾayyadī 249	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Yashbak ʾĀnālī 942	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Yaḥyā b. Lāqī 2009	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Yūnus al-Mushidd 1489	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Zayn al-Dīn Khushqadam al-Yashbakī 2601	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Zayn al-Dīn al-Khāzindār 242	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	al-Mustaʿīn bi-llāh 15	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	al-Muʾayyadīya 268	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	al-Muẓaffar ʾAḥmad b. Shaykh 1364	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	al-Nāṣirīya Faraj 2226	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	al-ʾAshraf Barsbāy 24	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	al-Ẓāhir Barqūq 4	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	al-Ẓāhir Yalbāy al-ʾĪnālī al-Muʾayyadī 1090	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	al-Ẓāhir Ṭaṭar 441	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	jārīya sulṭān (Shaykh) 936	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	khāṣṣ / khawwāṣ (Shaykh) 808	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	khāṣṣakīya (Shaykh) 699	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	mamālīk sulṭānīya (Shaykh) 282	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	nadīm/nudamāʾ Shaykh 3270	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	nāʾib/nuwwāb Shaykh 797	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾAbū Bakr b. Qutlūbak 1234	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾAlṭunbughā al-Marqabī  97	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾAlṭunbughā al-Qurmushī 221	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾAlṭunbughā al-Ṣaghīr 1266	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾAqbāy al-Khāzindār al-Muʾayyadī 301	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾAsanbāy al-Zardkāsh al-Ẓāhirī 1233	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾAyitmish al-Muʾayyadī  815	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾAyāz 2834	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾAḥmad al-Ṣafadī 488	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾAḥmad b. Tanam 435	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾAḥmad b. al-ʿAjamī 61	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾIbrāhīm b. Bābāy al-ʿAwwād 2469	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾIbrāhīm b. Shaykh 813	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾIbrāhīm b. al-Muʾayyad Shaykh 217	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾUrkmās al-Julbānī 1286	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾUzbak al-Sayfī Qānī Bāy Juḥā 3850	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾUzbak al-Shishmānī al-Muʾayyadī 3930	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾUzdamur al-Nāṣirī al-Ẓāhirī 1590	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾaʿyān al-Muʾayyadīya  2474	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾaʿyān nudabāʾ (Shaykh) 3226	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾĀqbirdī al-Muʾayyadī al-Minqār* 426	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾĀqsunqur al-ʾAshrafī 2648	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾĪnāl al-Jakamī 126	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾĪnāl al-Muʾayyadī ʾAkhū Qashtam 511	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾĪnāl al-Nawrūzī 1031	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʾĪnāl al-ʾAzʿarī al-ʾArghizī 425	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʿAbd al-Bāsiṭ al-Dimashqī 80	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʿAbd al-Ghanī b. ʾAbī al-Faraj 1923	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʿAbd al-ʿAzīz al-Baghdādī 666	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʿAllān al-Muʾayyadī 1314	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʿAlī Bāy al-Muʾayyadī 1023	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʿAlī Bāy al-Muʾayyadī al-Dawādār 1648	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʿUmar b. Shaykh 2354	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	ʿĀshiq Maḥmūd al-ʿAjamī 3561	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Ḥasan b. Muḥibb al-Dīn 70	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Ṣadr al-Dīn b. al-ʾĀdamī  114	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Ṭughān 888	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Ṭūghān al-ʾAmīr ʾĀkhūr 107	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Ṭūghān al-Ḥasanī 40	1
Bayghūt  al-Muʾayyadī al-ʾAʿraj 665	Ṭūkh al-ʾAbū Bakrī al-Muʾayyadī 1413	1
Bint Birdibak 2245	Birdibak al-ʾAshrafī 901	1
Bint Birdibak 2245	Ibnat al-ʾAshraf ʾĪnāl 963	1
Bint Birdibak 2245	Jānbayh* al-Majnūn 1357	1
Bint Birdibak 2245	Jānibak al-ʾIsmāʿīlī al-Muʾayyadī 1242	1
Bint Birdibak 2245	Khayrbak min Ḥadīd al-ʾAjrūd 1326	1
Bint Birdibak 2245	Mughulbāy Ṭāz al-Muʾayyadī 1345	1
Bint Birdibak 2245	Nūkār al-Nāṣirī 933	1
Bint Birdibak 2245	Qarājā al-ʾAshrafī al-ʾAʿraj 1332	1
Bint Birdibak 2245	Qānṣūh 1353	1
Bint Birdibak 2245	Sawinjbughā al-Yūnusī al-Nāṣirī 783	1
Bint Birdibak 2245	Shihāb al-Dīn al-ʾIkhmīmī 1669	1
Bint Birdibak 2245	Taghrī Birdī al-ʾAshrafī 1331	1
Bint Birdibak 2245	Yashbak al-Bajāsī 1026	1
Bint Birdibak 2245	Yūnus al-ʾĀqbāy  862	1
Bint Birdibak 2245	Yūnus al-ʿAlāʾī  753	1
Bint Birdibak 2245	Zayn al-Dīn Murjān al-Maḥmūdī 1043	1
Bint Birdibak 2245	Zaynab bt. Ḥasan b. Khāṣṣ Bak 1239	1
Bint Birdibak 2245	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	1
Bint Birdibak 2245	al-Nāṣir Faraj b. Barqūq 14	1
Bint Birdibak 2245	al-Nāṣirī Muḥammad b. ʾĪnāl 1152	1
Bint Birdibak 2245	al-Sayfī Shāddibak Ṭāz al-Khāṣṣakī 3869	1
Bint Birdibak 2245	al-ʾAshrafīya ʾĪnāl 2472	1
Bint Birdibak 2245	al-Ẓāhir Barqūq 4	1
Bint Birdibak 2245	hajjān / hajjāna 1227	1
Bint Birdibak 2245	jalīb al-ʾAshraf ʾĪnāl 1466	1
Bint Birdibak 2245	jamdārīya ʾashrafīya 2303	1
Bint Birdibak 2245	khushdāshīya al-ʾAshraf ʾĪnāl 2233	1
Bint Birdibak 2245	khāṣṣakīya (al-ʾAshraf ʾĪnāl) 1162	1
Bint Birdibak 2245	khāṣṣakīya mamālīk julbān ʾashrafīya 2302	1
Bint Birdibak 2245	kuttābīya (al-Ẓāhir Jaqmaq + al-Manṣūr ʿUthmān) 1098	1
Bint Birdibak 2245	mamālīk julbān ʾashrafīya 1060	1
Bint Birdibak 2245	mamālīk julbān ʾashrafīya ẓāhirīya 2377	1
Bint Birdibak 2245	mamālīk sulṭānīya (al-ʾAshraf ʾĪnāl) 873	1
Bint Birdibak 2245	qarīb Jarbāsh al-Karīmī 1463	1
Bint Birdibak 2245	zawjat al-ʾAshraf ʾĪnāl 1115	1
Bint Birdibak 2245	ʾawlād al-ʾAshraf ʾĪnāl 1166	1
Bint Birdibak 2245	ʾaʿyān mamālīk al-ʾAshraf ʾĪnāl 2250	1
Bint Birdibak 2245	ʾukht ʾAḥmad b. ʾĪnāl 1241	1
Bint Birdibak 2245	ʿAlāʾ al-Dīn 849	1
Bint Birdibak 2245	ʿAlāʾ al-Dīn ʿAlī al-Maghribī 3707	1
Bint Birdibak 2245	ḥawāshī al-ʾAshraf ʾĪnāl 2416	1
Bint Birdibak 2245	Ṭūkh 851	1
Bint Kurtbāy 2242	Bint Sulaymān b. Dulghādir 2779	1
Bint Kurtbāy 2242	Bint al-Ẓāhir Jaqmaq 1482	1
Bint Kurtbāy 2242	Birdibak al-Ẓāhirī al-Bajmaqdār 1091	1
Bint Kurtbāy 2242	Duqmāq al-Yashbakī 1412	1
Bint Kurtbāy 2242	Fayrūz al-Jārkasī al-Sāqī 19	1
Bint Kurtbāy 2242	Fāṭima 1502	1
Bint Kurtbāy 2242	Fāṭima bint Zayn al-Dīn ʿAbd al-Bāsiṭ b. Khalīl 3085	1
Bint Kurtbāy 2242	Ibn Jānbak 3283	1
Bint Kurtbāy 2242	Jamāl al-Dīn b. Kātib Jakam 571	1
Bint Kurtbāy 2242	Jarbāsh Qāshiq al-Karīmī 51	1
Bint Kurtbāy 2242	Jānibak al-ʾAshrafī al-Ẓarīf 900	1
Bint Kurtbāy 2242	Jānibak al-Ẓāhirī Nāʾib Jidda 869	1
Bint Kurtbāy 2242	Jānibak min Ṭuṭukh al-Faqīh 3210	1
Bint Kurtbāy 2242	Jārkas al-Qāsimī al-Muṣāriʿ 593	1
Bint Kurtbāy 2242	Kamāl al-Dīn b. al-Bārizī 99	1
Bint Kurtbāy 2242	Kamāl al-Dīn b. al-Humām 2670	1
Bint Kurtbāy 2242	Kazlak 3677	1
Bint Kurtbāy 2242	Khadīja bt al-Ẓāhir Jaqmaq 2320	1
Bint Kurtbāy 2242	Khalīl al-Sakhāwī 566	1
Bint Kurtbāy 2242	Khalīl b. al-Nāṣir Faraj 672	1
Bint Kurtbāy 2242	Lājīn al-Ẓāhirī 3611	1
Bint Kurtbāy 2242	Lājīn al-Ẓāhirī Jaqmaq 1167	1
Bint Kurtbāy 2242	Mamjiq al-Nawrūzī 598	1
Bint Kurtbāy 2242	Mughul bt. al-Bārizī 319	1
Bint Kurtbāy 2242	Mughulbāy al-Ẓāhirī 1491	1
Bint Kurtbāy 2242	Muḥammad 1498	1
Bint Kurtbāy 2242	Muḥammad 1503	1
Bint Kurtbāy 2242	Muḥammad 1522	1
Bint Kurtbāy 2242	Muḥammad 2431	1
Bint Kurtbāy 2242	Muḥammad al-Kātib al-Rūmī 3112	1
Bint Kurtbāy 2242	Muḥammad al-Ṣaghīr 120	1
Bint Kurtbāy 2242	Muḥammad b. Qāsim 132	1
Bint Kurtbāy 2242	Muḥammad b. al-Fakhrī ʿUthmān 3180	1
Bint Kurtbāy 2242	Muḥammad b. ʾAmīr ʿAlī 1355	1
Bint Kurtbāy 2242	Muḥammad b. ʿAlī b. Shaʿbān 3888	1
Bint Kurtbāy 2242	Nafīsa bt. Muḥammad Bak 562	1
Bint Kurtbāy 2242	Nāṣir al-Dīn b. Būwālī 1109	1
Bint Kurtbāy 2242	Nūkār al-Nāṣirī 933	1
Bint Kurtbāy 2242	Qalamṭāy al-ʾIsḥāqī al-ʾAshrafī 972	1
Bint Kurtbāy 2242	Qarā Jānibak al-Ẓāhirī Jaqmaq 2507	1
Bint Kurtbāy 2242	Qarāja al-Ẓāhirī Jaqmaq 709	1
Bint Kurtbāy 2242	Qānī Bāy al-Jārkasī 44	1
Bint Kurtbāy 2242	Qānī Bāy al-Mashṭūb 1092	1
Bint Kurtbāy 2242	Qānṣūh al-Muḥammadī al-ʾAshrafī 1106	1
Bint Kurtbāy 2242	Shāh Rukh b. Tīmūrlank 143	1
Bint Kurtbāy 2242	Shāh Zādah bt. Ibn ʿUthmān 2983	1
Bint Kurtbāy 2242	Shāhīn al-Sāqī al-Ẓāhirī 1653	1
Bint Kurtbāy 2242	Shāhīn al-Ṭūghānī 775	1
Bint Kurtbāy 2242	Sūdūn al-Muḥammadī 3164	1
Bint Kurtbāy 2242	Sūdūn al-ʾAfram* al-Ẓāhirī 879	1
Bint Kurtbāy 2242	Sūrbāy al-Jārkasīya 1142	1
Bint Kurtbāy 2242	Taghrī Birdī al-Qillāwī 969	1
Bint Kurtbāy 2242	Taghrī Birmish al-Jalālī 716	1
Bint Kurtbāy 2242	Taghrī Birmish al-Turkmānī 110	1
Bint Kurtbāy 2242	Tanam al-Muʾayyadī 227	1
Bint Kurtbāy 2242	Tanam min Baḥshāyish 1419	1
Bint Kurtbāy 2242	Tanbak al-Faysī 498	1
Bint Kurtbāy 2242	Timur min Maḥmūd Shāh al-Ẓāhirī 3373	1
Bint Kurtbāy 2242	Timurbughā al-Ẓāhirī 754	1
Bint Kurtbāy 2242	Walī al-Dīn Muḥammad al-Safṭī 111	1
Bint Kurtbāy 2242	Yalbughā al-Jārkasī 521	1
Bint Kurtbāy 2242	Yashbak 499	1
Bint Kurtbāy 2242	Yashbak al-Sāqī al-Ẓāhirī 4001	1
Bint Kurtbāy 2242	Yashbak al-ʾAtābakī al-Mushidd 28	1
Bint Kurtbāy 2242	Yashbak al-Ẓāhirī 944	1
Bint Kurtbāy 2242	Yār ʿAlī al-ʿAjamī al-Ṭawīl 565	1
Bint Kurtbāy 2242	Zayn al-Dīn Khushqadam al-Khāṣṣakī 3706	1
Bint Kurtbāy 2242	Zaynab bt. Jarbāsh Qāshiq 555	1
Bint Kurtbāy 2242	al-Manṣūr ʿUthmān b. Jaqmaq 819	1
Bint Kurtbāy 2242	al-Nāṣirī Muḥammad 81	1
Bint Kurtbāy 2242	al-Shihābī b. al-ʿAṭṭār 3378	1
Bint Kurtbāy 2242	al-ʾAshrafīya Barsbāy 82	1
Bint Kurtbāy 2242	al-Ẓāhir Barqūq 4	1
Bint Kurtbāy 2242	khāṣṣ / khawwāṣ (al-Ẓāhir Jaqmaq) 640	1
Bint Kurtbāy 2242	khāṣṣakīya ʾAshrafīya (Jaqmaq) 845	1
Bint Kurtbāy 2242	kuttābīya (al-Ẓāhir Jaqmaq + al-Manṣūr ʿUthmān) 1098	1
Bint Kurtbāy 2242	mamālīk julbān ʾashrafīya ẓāhirīya 2377	1
Bint Kurtbāy 2242	mamālīk mushtarawāt (Jaqmaq) 674	1
Bint Kurtbāy 2242	mamālīk sulṭānīya julbān (Jaqmaq) 706	1
Bint Kurtbāy 2242	mamālīk sulṭānīya qarānīṣ (Jaqmaq) 707	1
Bint Kurtbāy 2242	mamālīk ẓāhirīya  937	1
Bint Kurtbāy 2242	mamālīk ẓāhirīya Jaqmaq(īya) 1042	1
Bint Kurtbāy 2242	ʾAbu l-Khayr al-Naḥḥās 1168	1
Bint Kurtbāy 2242	ʾAbu l-Khayr al-Nuḥḥās 3655	1
Bint Kurtbāy 2242	ʾAbū Bakr al-Muṣāriʿ 3686	1
Bint Kurtbāy 2242	ʾAlṭunbughā al-Ẓāhirī al-Muʿallim 805	1
Bint Kurtbāy 2242	ʾAsanbāy al-Jamālī al-Ẓāhirī 890	1
Bint Kurtbāy 2242	ʾAsandamur al-Jaqmaqī 1177	1
Bint Kurtbāy 2242	ʾAyitmish al-Khuḍarī al-ʾAʿwar 577	1
Bint Kurtbāy 2242	ʾAḥmad 1381	1
Bint Kurtbāy 2242	ʾAḥmad b. Nawrūz al-Khuḍarī 1185	1
Bint Kurtbāy 2242	ʾAḥmad b. ʿAlī b. ʾĪnāl al-Yūsufī 693	1
Bint Kurtbāy 2242	ʾIsbahān 3052	1
Bint Kurtbāy 2242	ʾUmm Fāṭima (1502) 1612	1
Bint Kurtbāy 2242	ʾUmm Muḥammad (1503) 1613	1
Bint Kurtbāy 2242	ʾUmm Muḥammad (1522) 1614	1
Bint Kurtbāy 2242	ʾUmm Muḥammad 1498 1499	1
Bint Kurtbāy 2242	ʾUzbak min Ṭuṭukh al-Sāqī 876	1
Bint Kurtbāy 2242	ʾakhu l-Ẓāhir Jaqmaq 1579	1
Bint Kurtbāy 2242	ʾawlād Shāh Zādah bint Ibn ʿUthmān 4040	1
Bint Kurtbāy 2242	ʾaʿyān khāṣṣakīya (Jaqmaq) 757	1
Bint Kurtbāy 2242	ʾaʿyān mamālīk al-ʾAshraf ʾĪnāl 2250	1
Bint Kurtbāy 2242	ʾaʿyān mamālīk ẓāhirīya Jaqmaq(īya) 2237	1
Bint Kurtbāy 2242	ʾukht al-Ẓāhir Jaqmaq 1409	1
Bint Kurtbāy 2242	ʾukht al-Ẓāhir Jaqmaq 2428	1
Bint Kurtbāy 2242	ʾĀqbirdī al-Sāqī al-Ẓāhirī 1024	1
Bint Kurtbāy 2242	ʾĪnāl al-Yūsufī al-ʾAtābak 3	1
Bint Kurtbāy 2242	ʿAbd Allāh al-Turkumānī al-Bahasnī 4011	1
Bint Kurtbāy 2242	ʿAlāʾ al-Dīn b. ʾĀqbars 275	1
Bint Kurtbāy 2242	ʿAlī b. Bardis 4350	1
Bint Kurtbāy 2242	ʿAlī b. Nāṣir al-Dīn Muḥammad 79	1
Bint Kurtbāy 2242	ʿAlī b. ʾĪnāl al-Yūsufī 5	1
Bint Kurtbāy 2242	ʿAlī b. ʿAbd Allāh 1322	1
Bint Kurtbāy 2242	Ḥasan Shāh 3249	1
Bint Kurtbāy 2242	Ṭūghān al-Sayfī ʾĀqbirdī al-Minqār 818	1
Bint Kurtbāy 2242	Ṭūghān al-Zardkāsh  261	1
Bint Sulaymān b. Dulghādir 2779	Bint al-Ẓāhir Jaqmaq 1482	1
Bint Sulaymān b. Dulghādir 2779	Birdibak al-Ẓāhirī al-Bajmaqdār 1091	1
Bint Sulaymān b. Dulghādir 2779	Duqmāq al-Yashbakī 1412	1
Bint Sulaymān b. Dulghādir 2779	Fayrūz al-Jārkasī al-Sāqī 19	1
Bint Sulaymān b. Dulghādir 2779	Fāṭima 1502	1
Bint Sulaymān b. Dulghādir 2779	Fāṭima bint Zayn al-Dīn ʿAbd al-Bāsiṭ b. Khalīl 3085	1
Bint Sulaymān b. Dulghādir 2779	Ibn Jānbak 3283	1
Bint Sulaymān b. Dulghādir 2779	Jamāl al-Dīn b. Kātib Jakam 571	1
Bint Sulaymān b. Dulghādir 2779	Jarbāsh Qāshiq al-Karīmī 51	1
Bint Sulaymān b. Dulghādir 2779	Jānibak al-ʾAshrafī al-Ẓarīf 900	1
Bint Sulaymān b. Dulghādir 2779	Jānibak al-Ẓāhirī Nāʾib Jidda 869	1
Bint Sulaymān b. Dulghādir 2779	Jānibak min Ṭuṭukh al-Faqīh 3210	1
Bint Sulaymān b. Dulghādir 2779	Jārkas al-Qāsimī al-Muṣāriʿ 593	1
Bint Sulaymān b. Dulghādir 2779	Kamāl al-Dīn b. al-Bārizī 99	1
Bint Sulaymān b. Dulghādir 2779	Kamāl al-Dīn b. al-Humām 2670	1
Bint Sulaymān b. Dulghādir 2779	Kazlak 3677	1
Bint Sulaymān b. Dulghādir 2779	Khadīja bt al-Ẓāhir Jaqmaq 2320	1
Bint Sulaymān b. Dulghādir 2779	Khalīl al-Sakhāwī 566	1
Bint Sulaymān b. Dulghādir 2779	Khalīl b. al-Nāṣir Faraj 672	1
Bint Sulaymān b. Dulghādir 2779	Lājīn al-Ẓāhirī 3611	1
Bint Sulaymān b. Dulghādir 2779	Lājīn al-Ẓāhirī Jaqmaq 1167	1
Bint Sulaymān b. Dulghādir 2779	Mamjiq al-Nawrūzī 598	1
Bint Sulaymān b. Dulghādir 2779	Mughul bt. al-Bārizī 319	1
Bint Sulaymān b. Dulghādir 2779	Mughulbāy al-Ẓāhirī 1491	1
Bint Sulaymān b. Dulghādir 2779	Muḥammad 1498	1
Bint Sulaymān b. Dulghādir 2779	Muḥammad 1503	1
Bint Sulaymān b. Dulghādir 2779	Muḥammad 1522	1
Bint Sulaymān b. Dulghādir 2779	Muḥammad 2431	1
Bint Sulaymān b. Dulghādir 2779	Muḥammad al-Kātib al-Rūmī 3112	1
Bint Sulaymān b. Dulghādir 2779	Muḥammad al-Ṣaghīr 120	1
Bint Sulaymān b. Dulghādir 2779	Muḥammad b. Qāsim 132	1
Bint Sulaymān b. Dulghādir 2779	Muḥammad b. al-Fakhrī ʿUthmān 3180	1
Bint Sulaymān b. Dulghādir 2779	Muḥammad b. ʾAmīr ʿAlī 1355	1
Bint Sulaymān b. Dulghādir 2779	Muḥammad b. ʿAlī b. Shaʿbān 3888	1
Bint Sulaymān b. Dulghādir 2779	Nafīsa bt. Muḥammad Bak 562	1
Bint Sulaymān b. Dulghādir 2779	Nāṣir al-Dīn b. Būwālī 1109	1
Bint Sulaymān b. Dulghādir 2779	Nūkār al-Nāṣirī 933	1
Bint Sulaymān b. Dulghādir 2779	Qalamṭāy al-ʾIsḥāqī al-ʾAshrafī 972	1
Bint Sulaymān b. Dulghādir 2779	Qarā Jānibak al-Ẓāhirī Jaqmaq 2507	1
Bint Sulaymān b. Dulghādir 2779	Qarāja al-Ẓāhirī Jaqmaq 709	1
Bint Sulaymān b. Dulghādir 2779	Qānī Bāy al-Jārkasī 44	1
Bint Sulaymān b. Dulghādir 2779	Qānī Bāy al-Mashṭūb 1092	1
Bint Sulaymān b. Dulghādir 2779	Qānṣūh al-Muḥammadī al-ʾAshrafī 1106	1
Bint Sulaymān b. Dulghādir 2779	Shāh Rukh b. Tīmūrlank 143	1
Bint Sulaymān b. Dulghādir 2779	Shāh Zādah bt. Ibn ʿUthmān 2983	1
Bint Sulaymān b. Dulghādir 2779	Shāhīn al-Sāqī al-Ẓāhirī 1653	1
Bint Sulaymān b. Dulghādir 2779	Shāhīn al-Ṭūghānī 775	1
Bint Sulaymān b. Dulghādir 2779	Sūdūn al-Muḥammadī 3164	1
Bint Sulaymān b. Dulghādir 2779	Sūdūn al-ʾAfram* al-Ẓāhirī 879	1
Bint Sulaymān b. Dulghādir 2779	Sūrbāy al-Jārkasīya 1142	1
Bint Sulaymān b. Dulghādir 2779	Taghrī Birdī al-Qillāwī 969	1
Bint Sulaymān b. Dulghādir 2779	Taghrī Birmish al-Jalālī 716	1
Bint Sulaymān b. Dulghādir 2779	Taghrī Birmish al-Turkmānī 110	1
Bint Sulaymān b. Dulghādir 2779	Tanam al-Muʾayyadī 227	1
Bint Sulaymān b. Dulghādir 2779	Tanam min Baḥshāyish 1419	1
Bint Sulaymān b. Dulghādir 2779	Tanbak al-Faysī 498	1
Bint Sulaymān b. Dulghādir 2779	Timur min Maḥmūd Shāh al-Ẓāhirī 3373	1
Bint Sulaymān b. Dulghādir 2779	Timurbughā al-Ẓāhirī 754	1
Bint Sulaymān b. Dulghādir 2779	Walī al-Dīn Muḥammad al-Safṭī 111	1
Bint Sulaymān b. Dulghādir 2779	Yalbughā al-Jārkasī 521	1
Bint Sulaymān b. Dulghādir 2779	Yashbak 499	1
Bint Sulaymān b. Dulghādir 2779	Yashbak al-Sāqī al-Ẓāhirī 4001	1
Bint Sulaymān b. Dulghādir 2779	Yashbak al-ʾAtābakī al-Mushidd 28	1
Bint Sulaymān b. Dulghādir 2779	Yashbak al-Ẓāhirī 944	1
Bint Sulaymān b. Dulghādir 2779	Yār ʿAlī al-ʿAjamī al-Ṭawīl 565	1
Bint Sulaymān b. Dulghādir 2779	Zayn al-Dīn Khushqadam al-Khāṣṣakī 3706	1
Bint Sulaymān b. Dulghādir 2779	Zaynab bt. Jarbāsh Qāshiq 555	1
Bint Sulaymān b. Dulghādir 2779	al-Manṣūr ʿUthmān b. Jaqmaq 819	1
Bint Sulaymān b. Dulghādir 2779	al-Nāṣirī Muḥammad 81	1
Bint Sulaymān b. Dulghādir 2779	al-Shihābī b. al-ʿAṭṭār 3378	1
Bint Sulaymān b. Dulghādir 2779	al-ʾAshrafīya Barsbāy 82	1
Bint Sulaymān b. Dulghādir 2779	al-Ẓāhir Barqūq 4	1
Bint Sulaymān b. Dulghādir 2779	khāṣṣ / khawwāṣ (al-Ẓāhir Jaqmaq) 640	1
Bint Sulaymān b. Dulghādir 2779	khāṣṣakīya ʾAshrafīya (Jaqmaq) 845	1
Bint Sulaymān b. Dulghādir 2779	kuttābīya (al-Ẓāhir Jaqmaq + al-Manṣūr ʿUthmān) 1098	1
Bint Sulaymān b. Dulghādir 2779	mamālīk julbān ʾashrafīya ẓāhirīya 2377	1
Bint Sulaymān b. Dulghādir 2779	mamālīk mushtarawāt (Jaqmaq) 674	1
Bint Sulaymān b. Dulghādir 2779	mamālīk sulṭānīya julbān (Jaqmaq) 706	1
Bint Sulaymān b. Dulghādir 2779	mamālīk sulṭānīya qarānīṣ (Jaqmaq) 707	1
