source	target	weight
Jawhar al-Ṣalāḥī 2642	Mankalī Bughā al-Jūbānī 2633	1
Jawhar al-Ṣalāḥī 2642	Mankalībughā al-Manjakī 2647	1
Jawhar al-Ṣalāḥī 2642	Mankalībāy al-ʾAshrafī 2596	1
Jawhar al-Ṣalāḥī 2642	Mubārak Shāh al-Ẓāhirī 1985	1
Jawhar al-Ṣalāḥī 2642	Muqbil al-Tamirbāwī 2067	1
Jawhar al-Ṣalāḥī 2642	Muḥammad b. Kal Bak 1755	1
Jawhar al-Ṣalāḥī 2642	Muḥammad b. ʾAbī al-Baqāʾ 2863	1
Jawhar al-Ṣalāḥī 2642	Muḥammad ibn Laylā 2579	1
Jawhar al-Ṣalāḥī 2642	Muḥammad ibn Minṭāsh 2593	1
Jawhar al-Ṣalāḥī 2642	Muḥammad ibn Mughulṭāy al-Masʿūdī 2637	1
Jawhar al-Ṣalāḥī 2642	Muḥammad ibn Muḥammad ibn Tankiz al-Nāṣirī  2163	1
Jawhar al-Ṣalāḥī 2642	Muḥammad ibn Rajab ibn Jantamur min ʿAbd al-Ghanī 2641	1
Jawhar al-Ṣalāḥī 2642	Muḥammad ibn Yūnus  al-dawādār 2544	1
Jawhar al-Ṣalāḥī 2642	Muḥammad ibn ʾAsandamur al-ʿ Alāʾī 2615	1
Jawhar al-Ṣalāḥī 2642	Qarā Bughā al-ʾAḥmadī 2130	1
Jawhar al-Ṣalāḥī 2642	Qarābughā al-Sayfī 2609	1
Jawhar al-Ṣalāḥī 2642	Qarābughā al-Shihābī 2651	1
Jawhar al-Ṣalāḥī 2642	Qurqmās al-Ṭashtamurī 1723	1
Jawhar al-Ṣalāḥī 2642	Quṭlūbak al-Ṭashtamurī 1754	1
Jawhar al-Ṣalāḥī 2642	Quṭlūbughā al-Sayfī 2618	1
Jawhar al-Ṣalāḥī 2642	Quṭlūbughā al-Ṣafawī 1734	1
Jawhar al-Ṣalāḥī 2642	Ramaḍān al-Sayfī 2636	1
Jawhar al-Ṣalāḥī 2642	Sarbughā al-Nāṣirī 2604	1
Jawhar al-Ṣalāḥī 2642	Shaykhūn al-Ṣarghitmishī 2619	1
Jawhar al-Ṣalāḥī 2642	Sunqur al-Sayfī 2650	1
Jawhar al-Ṣalāḥī 2642	Sūdūn al-Shaykhūnī 1753	1
Jawhar al-Ṣalāḥī 2642	Tankiz al-ʾAʿwar al-ʾAshrafī 2605	1
Jawhar al-Ṣalāḥī 2642	Timur al-ʾAshrafī 2657	1
Jawhar al-Ṣalāḥī 2642	Timurbughā al-Karīmī 2599	1
Jawhar al-Ṣalāḥī 2642	Timurbughā al-Manjakī 2168	1
Jawhar al-Ṣalāḥī 2642	Tukā al-ʾAshrafī 1893	1
Jawhar al-Ṣalāḥī 2642	Tumantamur al-ʾAshrafī 1716	1
Jawhar al-Ṣalāḥī 2642	Tunkuz  al-ʿUthmānī 1715	1
Jawhar al-Ṣalāḥī 2642	Yalbughā al-Turkumānī 2653	1
Jawhar al-Ṣalāḥī 2642	Yalbughā al-Zaynī al-ʾAʿwar 2425	1
Jawhar al-Ṣalāḥī 2642	Yaʿqūb Shāh al-Kumushbughāwī 1783	1
Jawhar al-Ṣalāḥī 2642	Yāyjī  al-ʾAshrafī 2632	1
Jawhar al-Ṣalāḥī 2642	al-Malik al-Manṣūr Ḥājjī 2409	1
Jawhar al-Ṣalāḥī 2642	ʾAbū Bakr b. Sunqur 1799	1
Jawhar al-Ṣalāḥī 2642	ʾAljibughā al-Sayfī 2665	1
Jawhar al-Ṣalāḥī 2642	ʾAlṭunbughā al-Jarbughāwī 2205	1
Jawhar al-Ṣalāḥī 2642	ʾAlṭunbughā al-ʾAshqar 2661	1
Jawhar al-Ṣalāḥī 2642	ʾAlṭunbughā al-ʾIbrāhīmī 2663	1
Jawhar al-Ṣalāḥī 2642	ʾAlṭunbughā al-Ḥalabī 1862	1
Jawhar al-Ṣalāḥī 2642	ʾAlṭunbughā al-Ṭāzī 2621	1
Jawhar al-Ṣalāḥī 2642	ʾAmīr Ḥājj b. Mughulṭāy 1771	1
Jawhar al-Ṣalāḥī 2642	ʾArghūn Shāh al-Baklamishī 2660	1
Jawhar al-Ṣalāḥī 2642	ʾArghūn Shāh al-Sayfī Taghrī Birdī 2611	1
Jawhar al-Ṣalāḥī 2642	ʾArghūn al-Zaynī 2656	1
Jawhar al-Ṣalāḥī 2642	ʾAsanbughā al-Tājī 2131	1
Jawhar al-Ṣalāḥī 2642	ʾAsandamur al-Yūnusī 1858	1
Jawhar al-Ṣalāḥī 2642	ʾAsandamur ibn Yaʿqūb Shāh 2594	1
Jawhar al-Ṣalāḥī 2642	ʾAydakār al-ʿUmarī 1869	1
Jawhar al-Ṣalāḥī 2642	ʾIbrāhīm b. Quṭluqtamur al-ʿAlāʾī 1702	1
Jawhar al-Ṣalāḥī 2642	ʾIbrāhīm ibn Yūsuf ibn Burlughī 2644	1
Jawhar al-Ṣalāḥī 2642	ʾIbrāhīm ibn Ṭashtamur al-Dawādār 1740	1
Jawhar al-Ṣalāḥī 2642	ʾIlyās al-ʾAshrafī 2617	1
Jawhar al-Ṣalāḥī 2642	ʾIsmāʿīl al-Sayfī 2622	1
Jawhar al-Ṣalāḥī 2642	ʾUrunbughā al-ʾAshrafī 2654	1
Jawhar al-Ṣalāḥī 2642	ʾĀq Kabak al-Sayfī 2634	1
Jawhar al-Ṣalāḥī 2642	ʾĀqbughā al-Manjakī 2607	1
Jawhar al-Ṣalāḥī 2642	ʾĀqsunqur al-ʾAshrafī 2648	1
Jawhar al-Ṣalāḥī 2642	ʾĀrūshbughā Ṣulghayh 2603	1
Jawhar al-Ṣalāḥī 2642	ʿAbd al-Raḥmān b. Manklī Bughā 1745	1
Jawhar al-Ṣalāḥī 2642	ʿAlī al-Jaruktamirī 2057	1
Jawhar al-Ṣalāḥī 2642	Ḥusayn b. ʿAlī b. al-Kūrānī 1727	1
Jawhar al-Ṣalāḥī 2642	Ḥājjī al-Yalbughāwī 2655	1
Jawhar al-Ṣalāḥī 2642	Ṣadr al-Dīn al-Munāwī 2561	1
Jawhar al-Ṣalāḥī 2642	Ṣarāy Tamur al-Timurbāʾī 1942	1
Jawhar al-Ṣalāḥī 2642	Ṣarāy al-Sayfī 2662	1
Jawhar al-Ṣalāḥī 2642	Ṣarāytamur al-Sharafī al-ṣaghīr 2646	1
Jawhar al-Ṣalāḥī 2642	Ṣarāytamur al-ʾAshrafī 2606	1
Jawhar al-Ṣalāḥī 2642	Ṭashbughā al-Minṭāshī 2616	1
Jawhar al-Ṣalāḥī 2642	Ṭaybars al-Sayfī 2612	1
Jawhar al-Ṣāliḥῑ 2318	Julbān al-Sayfī 2620	1
Jawhar al-Ṣāliḥῑ 2318	Julbān al-Saʿdī 2602	1
Jawhar al-Ṣāliḥῑ 2318	Khiḍr ibn ʿUmar ibn Baktamur al-Sāqī 2639	1
Jawhar al-Ṣāliḥῑ 2318	Kizil al-ʾIsmāʿīlī 1974	1
Jawhar al-Ṣāliḥῑ 2318	Luʾluʾ al-ʿAlāʾī 2645	1
Jawhar al-Ṣāliḥῑ 2318	Maliktamur al-Muḥammadī 2388	1
Jawhar al-Ṣāliḥῑ 2318	Manjak al-Zaynī 2614	1
Jawhar al-Ṣāliḥῑ 2318	Mankalibughā khāzindār Minṭāsh 2598	1
Jawhar al-Ṣāliḥῑ 2318	Mankalī Bughā al-Jūbānī 2633	1
Jawhar al-Ṣāliḥῑ 2318	Mankalībughā al-Manjakī 2647	1
Jawhar al-Ṣāliḥῑ 2318	Mankalībāy al-ʾAshrafī 2596	1
Jawhar al-Ṣāliḥῑ 2318	Mubārak Shāh al-Ẓāhirī 1985	1
Jawhar al-Ṣāliḥῑ 2318	Muqbil al-Tamirbāwī 2067	1
Jawhar al-Ṣāliḥῑ 2318	Muḥammad b. Kal Bak 1755	1
Jawhar al-Ṣāliḥῑ 2318	Muḥammad b. ʾAbī al-Baqāʾ 2863	1
Jawhar al-Ṣāliḥῑ 2318	Muḥammad ibn Laylā 2579	1
Jawhar al-Ṣāliḥῑ 2318	Muḥammad ibn Minṭāsh 2593	1
Jawhar al-Ṣāliḥῑ 2318	Muḥammad ibn Mughulṭāy al-Masʿūdī 2637	1
Jawhar al-Ṣāliḥῑ 2318	Muḥammad ibn Muḥammad ibn Tankiz al-Nāṣirī  2163	1
Jawhar al-Ṣāliḥῑ 2318	Muḥammad ibn Rajab ibn Jantamur min ʿAbd al-Ghanī 2641	1
Jawhar al-Ṣāliḥῑ 2318	Muḥammad ibn Yūnus  al-dawādār 2544	1
Jawhar al-Ṣāliḥῑ 2318	Muḥammad ibn ʾAsandamur al-ʿ Alāʾī 2615	1
Jawhar al-Ṣāliḥῑ 2318	Qarā Bughā al-ʾAḥmadī 2130	1
Jawhar al-Ṣāliḥῑ 2318	Qarābughā al-Sayfī 2609	1
Jawhar al-Ṣāliḥῑ 2318	Qarābughā al-Shihābī 2651	1
Jawhar al-Ṣāliḥῑ 2318	Qurqmās al-Ṭashtamurī 1723	1
Jawhar al-Ṣāliḥῑ 2318	Quṭlūbak al-Ṭashtamurī 1754	1
Jawhar al-Ṣāliḥῑ 2318	Quṭlūbughā al-Sayfī 2618	1
Jawhar al-Ṣāliḥῑ 2318	Quṭlūbughā al-Ṣafawī 1734	1
Jawhar al-Ṣāliḥῑ 2318	Ramaḍān al-Sayfī 2636	1
Jawhar al-Ṣāliḥῑ 2318	Sarbughā al-Nāṣirī 2604	1
Jawhar al-Ṣāliḥῑ 2318	Shaykhūn al-Ṣarghitmishī 2619	1
Jawhar al-Ṣāliḥῑ 2318	Sunqur al-Sayfī 2650	1
Jawhar al-Ṣāliḥῑ 2318	Sūdūn al-Shaykhūnī 1753	1
Jawhar al-Ṣāliḥῑ 2318	Tankiz al-ʾAʿwar al-ʾAshrafī 2605	1
Jawhar al-Ṣāliḥῑ 2318	Timur al-ʾAshrafī 2657	1
Jawhar al-Ṣāliḥῑ 2318	Timurbughā al-Karīmī 2599	1
Jawhar al-Ṣāliḥῑ 2318	Timurbughā al-Manjakī 2168	1
Jawhar al-Ṣāliḥῑ 2318	Tukā al-ʾAshrafī 1893	1
Jawhar al-Ṣāliḥῑ 2318	Tumantamur al-ʾAshrafī 1716	1
Jawhar al-Ṣāliḥῑ 2318	Tunkuz  al-ʿUthmānī 1715	1
Jawhar al-Ṣāliḥῑ 2318	Yalbughā al-Turkumānī 2653	1
Jawhar al-Ṣāliḥῑ 2318	Yalbughā al-Zaynī al-ʾAʿwar 2425	1
Jawhar al-Ṣāliḥῑ 2318	Yaʿqūb Shāh al-Kumushbughāwī 1783	1
Jawhar al-Ṣāliḥῑ 2318	Yāyjī  al-ʾAshrafī 2632	1
Jawhar al-Ṣāliḥῑ 2318	al-Malik al-Manṣūr Ḥājjī 2409	1
Jawhar al-Ṣāliḥῑ 2318	ʾAbū Bakr b. Sunqur 1799	1
Jawhar al-Ṣāliḥῑ 2318	ʾAljibughā al-Sayfī 2665	1
Jawhar al-Ṣāliḥῑ 2318	ʾAlṭunbughā al-Jarbughāwī 2205	1
Jawhar al-Ṣāliḥῑ 2318	ʾAlṭunbughā al-ʾAshqar 2661	1
Jawhar al-Ṣāliḥῑ 2318	ʾAlṭunbughā al-ʾIbrāhīmī 2663	1
Jawhar al-Ṣāliḥῑ 2318	ʾAlṭunbughā al-Ḥalabī 1862	1
Jawhar al-Ṣāliḥῑ 2318	ʾAlṭunbughā al-Ṭāzī 2621	1
Jawhar al-Ṣāliḥῑ 2318	ʾAmīr Ḥājj b. Mughulṭāy 1771	1
Jawhar al-Ṣāliḥῑ 2318	ʾArghūn Shāh al-Baklamishī 2660	1
Jawhar al-Ṣāliḥῑ 2318	ʾArghūn Shāh al-Sayfī Taghrī Birdī 2611	1
Jawhar al-Ṣāliḥῑ 2318	ʾArghūn al-Zaynī 2656	1
Jawhar al-Ṣāliḥῑ 2318	ʾAsanbughā al-Tājī 2131	1
Jawhar al-Ṣāliḥῑ 2318	ʾAsandamur al-Yūnusī 1858	1
Jawhar al-Ṣāliḥῑ 2318	ʾAsandamur ibn Yaʿqūb Shāh 2594	1
Jawhar al-Ṣāliḥῑ 2318	ʾAydakār al-ʿUmarī 1869	1
Jawhar al-Ṣāliḥῑ 2318	ʾIbrāhīm b. Quṭluqtamur al-ʿAlāʾī 1702	1
Jawhar al-Ṣāliḥῑ 2318	ʾIbrāhīm ibn Yūsuf ibn Burlughī 2644	1
Jawhar al-Ṣāliḥῑ 2318	ʾIbrāhīm ibn Ṭashtamur al-Dawādār 1740	1
Jawhar al-Ṣāliḥῑ 2318	ʾIlyās al-ʾAshrafī 2617	1
Jawhar al-Ṣāliḥῑ 2318	ʾIsmāʿīl al-Sayfī 2622	1
Jawhar al-Ṣāliḥῑ 2318	ʾUrunbughā al-ʾAshrafī 2654	1
Jawhar al-Ṣāliḥῑ 2318	ʾĀq Kabak al-Sayfī 2634	1
Jawhar al-Ṣāliḥῑ 2318	ʾĀqbughā al-Manjakī 2607	1
Jawhar al-Ṣāliḥῑ 2318	ʾĀqsunqur al-ʾAshrafī 2648	1
Jawhar al-Ṣāliḥῑ 2318	ʾĀrūshbughā Ṣulghayh 2603	1
Jawhar al-Ṣāliḥῑ 2318	ʿAbd al-Raḥmān b. Manklī Bughā 1745	1
Jawhar al-Ṣāliḥῑ 2318	ʿAlī al-Jaruktamirī 2057	1
Jawhar al-Ṣāliḥῑ 2318	Ḥusayn b. ʿAlī b. al-Kūrānī 1727	1
Jawhar al-Ṣāliḥῑ 2318	Ḥājjī al-Yalbughāwī 2655	1
Jawhar al-Ṣāliḥῑ 2318	Ṣadr al-Dīn al-Munāwī 2561	1
Jawhar al-Ṣāliḥῑ 2318	Ṣarāy Tamur al-Timurbāʾī 1942	1
Jawhar al-Ṣāliḥῑ 2318	Ṣarāy al-Sayfī 2662	1
Jawhar al-Ṣāliḥῑ 2318	Ṣarāytamur al-Sharafī al-ṣaghīr 2646	1
Jawhar al-Ṣāliḥῑ 2318	Ṣarāytamur al-ʾAshrafī 2606	1
Jawhar al-Ṣāliḥῑ 2318	Ṭashbughā al-Minṭāshī 2616	1
Jawhar al-Ṣāliḥῑ 2318	Ṭaybars al-Sayfī 2612	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānibak al-Khāzindār al-Dawādār 1006	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānibak al-Maḥmūdī 181	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānibak al-Nawrūzī Nāʾib Baʿalbak 1157	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānibak al-Nāṣirī 811	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānibak al-Qaramānī al-Ẓāhirī 516	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānibak al-Tājī al-Muʾayyadī 1062	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānibak al-Yashbakī 844	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānibak al-ʾAshrafī al-Ẓarīf 900	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānibak al-Ṣūfī 83	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānibak al-Ẓāhirī Nāʾib Jidda 869	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānibāk al-Muʾayyadī al-Dawādār 213	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānibāk al-Ḥamzāwī 291	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānim al-Muʾayyadī 1176	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jānim al-ʾAshrafī al-Bahlawān 1265	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Jār Quṭlū al-Ẓāhirī 267	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Kamāl al-Dīn b. al-Bārizī 99	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Kamāl al-Dīn b. al-Humām 2670	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Kasbāy al-Muʾayyadī 799	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Khalīl al-Jashārī 92	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Khalīl b. Shāhīn al-Shaykhī 664	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Kharaz 1182	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Khayrbak al-Muʾayyadī 974	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Kizil Bughā 807	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Kizil Nāʾib Bahasnā 289	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Kizil al-ʿAjamī al-ʾAjrūd 303	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Kumushbughā al-Faysī 311	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Kumushbughā al-Ruknī 789	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Kumushbughā al-ʿĪsāwī 108	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Kumushbughā Ṭūlū 906	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Kāfūr al-Ṣarghitmishī 1972	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Lājīn al-Ẓāhirī Jaqmaq 1167	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Manklī Bughā al-ʾArghūn Shāwī 771	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Manklī Khujā al-Sayfī ʾArghūn Shāh 787	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Masʿūd al-ʿAjamī 2497	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Mughulbāy al-Shihābī 1509	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muqbil al-Ḥusāmī al-Dawādār 946	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muḥammad al-Wanāʾī 530	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muḥammad b. Dawlāt Shāh 794	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muḥammad b. Saʿīd 2324	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muḥammad b. Tūqān 2307	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muḥammad b. Yaʿqūb  701	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muḥammad b. Zayd 1078	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muḥammad b. Zāda Sibṭ al-ʾAqṣarāʾī 3912	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muḥammad b. al-Tabbānī 50	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muḥammad b. al-Tanasī 210	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muḥibb al-Dīn Muḥammad b. al-ʾAshqar 55	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muḥibb al-Dīn al-Ṭabarī 1120	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Muḥibb al-Dīn ʾAḥmad al-Baghdādī 553	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Nawrūz al-Ḥāfiẓī 35	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Nukbāy 682	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Nāṣir al-Dīn b. Būwālī 1109	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Nāṣir al-Dīn b. al-Bārizī 71	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Nāṣir al-Dīn b. al-ʿAdīm 101	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Nūkār al-Nāṣirī 933	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qarā Murād Khujā 1173	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qarāja al-Ẓāhirī Jaqmaq 709	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qarājā (Qarāqujā) al-Ḥasanī  31	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qarājā al-ʾAshrafī   263	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qarājā al-ʿUmarī 658	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qarāsunqur 1264	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qashtam al-Nāṣirī 1516	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qawām al-Dīn Ḥusayn 2551	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qaṣrūh min Timrāz al-Ẓāhirī 145	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qujaq al-ʿĪsāwī 207	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qujqār al-Qurdumī 247	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qurqmās Sayyidī al-Kabīr 53	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qurqmās al-Shaʿbānī 11	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Quṭlūbughā al-Khalīlī 478	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Quṭlūbughā al-Tanamī 442	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qānī Bāy al-Bahlawān 277	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qānī Bāy al-Jārkasī 44	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qānī Bāy al-Ḥamzāwī 176	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qānī Bāy al-Ṣaghīr al-Muḥammadī 42	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qānṣūh al-Nawrūzī 344	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qāsim b. Jumʿa al-Qasāsī  1025	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qāsim b. Qarā Yuluk 2715	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Qāsim b. al-Bulqīnī 1038	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sayf al-Dīn al-Qāsimī 438	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Saʿd al-Dīn al-Dīrī al-Ḥanafī 94	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shams al-Dīn Muḥammad al-Dīrī 508	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shams al-Dīn al-Barmāwī 1204	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shams al-Dīn al-Basāṭī  78	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shams al-Dīn al-Harawī 401	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shams al-Dīn al-Qāyātī al-Shāfiʿī 836	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sharaf al-Dīn Yaḥyā al-Munāwī 1396	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shaʿbān b. al-Yaghmūrī 907	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shihāb al- Dīn ʾAḥmad b. Ḥajar 93	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shihāb al-Dīn ʾAḥmad al-Ḥusaynī 912	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shādibak al-Jakamī 782	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shāhīn 724	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shāhīn al-Sāqī al-Ẓāhirī 1653	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shāhīn al-Zardkāsh 310	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shāhīn al-ʾAfram 41	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shāhīn al-ʾArghūn Shāwī 814	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shāhīn al-Ṭūghānī 775	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Shāhīn b. ʿAbd al-ʿAzīz 806	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sunqur al-Muʾayyadī 1016	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sunqur al-Ẓāhirī  904	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sūdūn Miyiq 1576	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sūdūn Qarāṣaqal 257	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sūdūn al-Lakkāshī 1670	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sūdūn al-Muḥammadī 3164	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sūdūn al-Qaramānī 1111	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sūdūn al-Qāḍī 246	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sūdūn al-Sūdūnī 655	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sūdūn al-ʾAsandamurī 309	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sūdūn al-ʾAshqar 43	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sūdūn al-Ḥamawī 1642	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Sūdūn min ʿAbd al-Raḥmān 259	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Taghrī Birdī Sayyidī al-Ṣaghīr 65	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Taghrī Birdī al-Jārkasī 1144	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Taghrī Birdī al-Maḥmūdī 1205	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Taghrī Birdī al-Qillāwī 969	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Taghrī Birmish al-Jalālī 716	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Taghrī Birmish al-Turkmānī 110	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Taghrī Birmish al-Zardkāsh 651	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Tanam al-Muʾayyadī 227	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Tanam min Baḥshāyish 1419	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Tanbak Miyiq 308	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Tanbak al-Bajāsī  212	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Tanbak al-Khāṣṣakī 2312	1
Julbān al-Muʾayyadī ʾAmīr ʾĀkhūr 179	Tanbak al-Ẓāhirī 592	1
