12/02/0831	unknown 0	appoints	Muḥibb al-Dīn ʾAḥmad al-Baghdādī 553	qāḍī quḍāt ḥanbalīya
31/01/0824	unknown 0	appoints	Dāwud b. al-Kuwayz 203	nāẓir dīwān ʾinshāʾ
31/01/0824	unknown 0	appoints	Dāwud b. al-Kuwayz 203	kātib sirr (sulṭān)
31/01/0824	unknown 0	appoints	unknown 0	muwaqqiʿ dast
18/02/0831	unknown 0	appoints	ʾIbrāhīm b. al-Mara 134	nāẓir dīwān mufrad
18/02/0831	unknown 0	appoints	ʿAbd al-ʿAẓīm b. Ṣadaqa 573	kāshif jusūr (al-Bahnasā/Bahnasa)
13/03/0831	unknown 0	promotes	Qujqār Jaghtāy al-Zardkāsh 1619	ʾamīr 040 (al-Qāhira/Cairo)
14/05/0865	al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	appoints	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	sulṭān
15/05/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	appoints	unknown 0	unknown
15/05/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	appoints	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	ʾatābak ʿasākir (al-Qāhira/Cairo)
15/05/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	appoints	Jarbāsh Kurd al-Muḥammadī 272	ʾamīr silāḥ (sulṭān)
15/05/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	appoints	Qurqmās al-ʾAshrafī al-Jalab 863	ʾamīr majlis (sulṭān)
15/05/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	appoints	Qānim al-Tājir 1075	raʾs nawba kabīr (sulṭān)
19/05/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	promotes	Yashbak al-Bajāsī 1026	ʾamīr 100 (al-Qāhira/Cairo)
19/05/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	promotes	Timrāz al-ʾĪnālī al-ʾAshrafī 889	ʾamīr 100 (Ḥalab/Aleppo)
23/04/0831	unknown 0	appoints	Shihāb al-Din ʾAḥmad b. al-Kishk 915	qāḍī quḍāt Ḥanafīya (Dimashq/Damascus)
01/01/0857	al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	appoints	Yashbak al-Bajāsī 1026	dawādār (ʾamīr)
01/01/0857	al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	promotes	Yashbak al-Bajāsī 1026	ʾamīr 100 (Ḥalab/Aleppo)
14/02/0824	unknown 0	appoints	ʿAbd al-Qādir b. ʾAbī al-Faraj 1102	kāshif (Sharqīya)
14/02/0824	unknown 0	appoints	ʿAbd al-Qādir b. ʾAbī al-Faraj 1102	wālī (Qaṭyā - Wajh Baḥrī)
28/05/0865	unknown 0	appoints	ʿUmayra b. Jamīl b. Yūsuf 1633	shaykh (tribe)
29/05/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	appoints	Muḥibb al-Dīn ʾAbū l-Faḍl al-Baqrī 1635	ʾustādār (sulṭān)
06/06/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	appoints	Jawhar al-Nawrūzī al-Ḥabashī  1636	muqaddam mamālīk sulṭānīya (al-Qāhira/Cairo)
05/06/0831	unknown 0	appoints	Jār Quṭlū al-Ẓāhirī 267	ʾamīr kabīr (al-Qāhira/Cairo)
06/07/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	promotes	Timrāz al-ʾĪnālī al-ʾAshrafī 889	ʾamīr 100 (Dimashq/Damascus)
12/07/0865	unknown 0	appoints	Sharaf al-Dīn al-ʾAnṣārī 1054	nāẓir jawālī
10/02/0824	ʾAlṭunbughā al-Qurmushī 221	appoints	ʾAlṭunbughā al-Ṣaghīr 1266	nāʾib (Ḥalab/Aleppo)
08/06/0831	unknown 0	appoints	Jār Quṭlū al-Ẓāhirī 267	nāẓir bīmāristān Manṣūrī (al-Qāhira/Cairo)
10/06/0831	unknown 0	appoints	Jarbāsh Qāshiq al-Karīmī 51	ʾamīr majlis (sulṭān)
10/06/0831	unknown 0	appoints	Ṭarabāy al-Ẓāhirī 294	nāʾib (Ṭarābulus/Tripoli)
09/03/0824	unknown 0	appoints	Tanbak Miyiq 308	ʾatābak ʿasākir (al-Qāhira/Cairo)
07/08/0865	unknown 0	appoints	Shādibak al-Ṣārimī  1156	ʾatābak ʿasākir (Ḥalab/Aleppo)
12/03/0824	unknown 0	appoints	Nāṣir al-Dīn b. al-ʿAttār 1222	nāʾib (al-ʾIskandarīya/Alexandria)
21/03/0824	unknown 0	appoints	Yashbak ʾĀnālī 942	kāshif kushshāf
09/09/0865	unknown 0	appoints	Sharaf al-Dīn b. al-Baqrī  1660	nāẓir ʾisṭabl sulṭānī
27/03/0824	unknown 0	appoints	Ṣalāḥ al-Dīn b. Naṣr Allāh 522	ʾustādār (sulṭān)
07/04/0824	unknown 0	appoints	Muḥammad al-Tafhanī 1663	qāḍī ʿaskar
02/08/0853	unknown 0	appoints	Zayn al-Dīn Yaḥyā 118	muḥtasib (al-Qāhira/Cairo)
14/09/0853	unknown 0	appoints	Saʿd al-Dīn al-Dīrī al-Ḥanafī 94	qaḍī quḍāt Ḥanbalīya (Dimashq/Damascus)
22/04/0824	unknown 0	appoints	Qānī Bāy al-Ḥamzāwī 176	nāʾib ghayba (al-Qāhira/Cairo)
22/04/0824	unknown 0	appoints	al-Ẓāhir Jaqmaq 2	nāʾib ghayba (al-Qāhira/Cairo)
21/05/0824	unknown 0	appoints	Qānī Bāy al-Ḥamzāwī 176	nāʾib ghayba (al-Qāhira/Cairo)
16/05/0824	unknown 0	appoints	Tanbak Miyiq 308	nāʾib (Dimashq/Damascus)
16/05/0824	unknown 0	appoints	ʾĪnāl al-Jakamī 126	nāʾib (Ḥalab/Aleppo)
16/05/0824	unknown 0	appoints	Yūnus al-Ruknī 856	nāʾib (Ghazza/Gaza)
16/05/0824	unknown 0	appoints	Jānibak al-Ṣūfī 83	ʾatābak ʿasākir (al-Qāhira/Cairo)
07/07/0831	unknown 0	appoints	Kamāl al-Dīn b. al-Bārizī 99	kātib sirr (Dimashq/Damascus)
01/01/0778	unknown 0	promotes	ʾIyās al-Ṣarghitmishī 1674	ʾamīr 040 (al-Qāhira/Cairo)
01/01/0774	unknown 0	appoints	ʾIyās al-Ṣarghitmishī 1674	dawādār (ʾamīr)
01/01/0783	unknown 0	appoints	ʾIyās al-Ṣarghitmishī 1674	nāẓir waqf
10/07/0831	unknown 0	appoints	ʿIzz al-Dīn al-Qudsī 520	mudarris Ṣalāḥīya (al-Quds/Jerusalem)
19/07/0831	unknown 0	appoints	Shihāb al-Dīn ʾAḥmad al-Ḥusaynī 912	nāẓir jaysh (Dimashq/Damascus)
23/07/0831	unknown 0	appoints	Jarbāsh Qāshiq al-Karīmī 51	ʾamīr majlis (sulṭān)
	unknown 0	promotes	ʾAydamur al-Khiṭāʾī 1676	ʾamīr 040 (al-Qāhira/Cairo)
01/12/0769	unknown 0	promotes	ʾAydamur al-Khiṭāʾī 1676	ʾamīr 040 (al-Qāhira/Cairo)
01/01/0780	unknown 0	appoints	Timurbāy al-Damurdāshī  1678	nāʾib (Ḥalab/Aleppo)
01/01/0775	unknown 0	promotes	Timurbāy al-Damurdāshī  1678	ʾamīr 040 (al-Qāhira/Cairo)
01/05/0779	unknown 0	appoints	Timurbāy al-Damurdāshī  1678	raʾs nawba kabīr (sulṭān)
06/07/0824	al-Ẓāhir Ṭaṭar 441	appoints	Taghrī Birdī al-Muʾayyadī 930	nāʾib (Ḥalab/Aleppo)
06/07/0824	al-Ẓāhir Ṭaṭar 441	appoints	ʾĪnāl al-Jakamī 126	ʾamīr silāḥ (sulṭān)
03/09/0824	al-Ẓāhir Ṭaṭar 441	appoints	Ṭarabāy al-Ẓāhirī 294	ḥājib ḥujjāb (sulṭān)
03/09/0824	al-Ẓāhir Ṭaṭar 441	appoints	al-ʾAshraf Barsbāy 24	dawādār kabīr (sulṭān)
01/01/0782	unknown 0	promotes	Quṭlūbughā al-Kawkāʾī* 1679	ʾamīr 040 (al-Qāhira/Cairo)
01/10/0783	unknown 0	promotes	Quṭlūbughā al-Kawkāʾī* 1679	ʾamīr 100 (al-Qāhira/Cairo)
01/01/0775	unknown 0	appoints	Quṭlūbughā al-Kawkāʾī* 1679	ʾustādār ṣaghīr (sulṭān)
01/01/0782	unknown 0	appoints	Quṭlūbughā al-Kawkāʾī* 1679	ʾustādār thālith (sulṭān)
01/09/0780	unknown 0	appoints	Mūsā ibn Danbār ibn Qaramān 1681	nāʾib (al-Wajh al-Qiblī)
28/03/0821	al-Muʾayyad Shaykh 12	promotes	al-ʾAshraf Barsbāy 24	ʾamīr (general)
28/03/0821	al-Muʾayyad Shaykh 12	appoints	al-ʾAshraf Barsbāy 24	kāshif jusūr (al-Wajh al-Baḥrī)
03/09/0824	al-Muʾayyad Shaykh 12	promotes	al-ʾAshraf Barsbāy 24	ʾamīr (Dimashq/Damascus)
01/01/0770	unknown 0	promotes	Bahādur al-Jamālī al-Mushrif 1682	ʾamīr 100 (al-Qāhira/Cairo)
03/09/0824	al-Ẓāhir Ṭaṭar 441	appoints	Yashbak al-Jakamī 3222	ʾamīr ʾākhūr kabīr (sulṭān)
01/01/0771	unknown 0	appoints	Bahādur al-Jamālī al-Mushrif 1682	ʾamīr ʾākhūr (general)
05/09/0824	Qānī Bāy al-Ḥamzāwī 176	appoints	Yūsuf al-Basāṭī 2230	muḥtasib (al-Qāhira/Cairo)
01/09/0771	unknown 0	appoints	Bahādur al-Jamālī al-Mushrif 1682	lālā (sulṭān)
05/10/0853	al-Ẓāhir Jaqmaq 2	appoints	ʿUmar al-Ḥimṣī 572	qāḍī quḍāt Shāfiʿīya (Dimashq/Damascus)
01/01/0772	unknown 0	promotes	Ṭashtamur al-ʿAlāʾī 1687	ʾamīr 040 (al-Qāhira/Cairo)
01/01/0782	unknown 0	appoints	Ṭashtamur al-ʿAlāʾī 1687	nāʾib (Ṣafad/Safed)
19/10/0853	unknown 0	appoints	Walī al-Dīn al-ʾAsyūṭī 2231	shaykh madrasat Jamāl al-Dīn al-ʿUstādār (al-Qāhira/Cairo)
28/10/0853	al-Ẓāhir Jaqmaq 2	appoints	Jalāl al-Dīn Muḥammad al-Maḥallī 4018	qāḍī quḍāt (al-ʾIskandarīya/Alexandria)
29/10/0853	unknown 0	appoints	Yashbak al-Muʾayyadī al-Ṣūfī 919	nāʾib (Ṭarābulus/Tripoli)
04/11/0853	al-Ẓāhir Jaqmaq 2	appoints	Yashbak al-Muʾayyadī al-Ṣūfī 919	nāʾib (Ṭarābulus/Tripoli)
13/11/0853	unknown 0	appoints	Yūsuf b. ʾAḥmad al-Bāʿūnī 546	qāḍī quḍāt (Damascus)
16/11/0853	al-Ẓāhir Jaqmaq 2	appoints	Ḥasan Bak b. Sālim al-Dūkārī 2235	nāʾib (Ḥimṣ/Homs)
20/11/0853	unknown 0	appoints	Jānibak al-Yashbakī 844	muḥtasib (al-Qāhira/Cairo)
05/10/0824	unknown 0	appoints	Zayn al-Dīn al-Khāzindār 242	zimām dūr sulṭānīya (sulṭān)
15/10/0824	al-Ẓāhir Ṭaṭar 441	appoints	Walī al-Dīn b. al-ʿIrāqī 988	qāḍī quḍāt (general)
31/10/0824	al-Ẓāhir Ṭaṭar 441	promotes	Kizil al-ʿAjamī al-ʾAjrūd 303	ʾamīr 020 (al-Qāhira/Cairo)
03/11/0824	unknown 0	appoints	Fāris al-Dawādār 956	nāʾib (al-ʾIskandarīya/Alexandria)
01/06/0785	unknown 0	appoints	Fakhr al-Dīn b. Qārā 1688	ʾamīr ʾĀl Faḍl
03/12/0853	unknown 0	appoints	ʿAbd al-ʿAzīz b. Muḥammad al-Ṣaghīr 1151	ʾamīr ʾākhūr (small) (sulṭān)
04/11/0824	unknown 0	appoints	ʿAbd al-Bāsiṭ al-Dimashqī 80	nāẓir jaysh (sulṭān)
07/11/0824	unknown 0	appoints	Sharaf al-Dīn ʾAbu l-Ṭayyib 929	nāẓir khizāna
07/11/0824	unknown 0	appoints	Sharaf al-Dīn ʾAbu l-Ṭayyib 929	nāẓir kiswa
07/11/0824	unknown 0	appoints	Sharaf al-Dīn ʾAbu l-Ṭayyib 929	nāẓir waqf ashrāf
01/01/0770	unknown 0	promotes	Julbān al-Ḥājib 1691	ʾamīr 010 (al-Qāhira/Cairo)
08/12/0853	unknown 0	appoints	ʾIbrāhīm al-Sūbīnī 1039	qāḍī quḍāt Shāfiʿīya (Ṭarābulis/Tripoli)
08/12/0853	unknown 0	appoints	Mubārakshāh min ʿAbd al-Raḥmān 1527	nāʾib (al-Quds/Jerusalem)
02/09/0831	unknown 0	appoints	Zayn al-Dīn Yaḥyā 118	nāẓir dīwān mufrad
20/09/0831	unknown 0	appoints	Qānṣūh al-Nawrūzī 344	nāʾib (Ṭarsūs - Aleppo)
20/09/0831	al-Muʾayyad Shaykh 12	promotes	Qānṣūh al-Nawrūzī 344	ʾamīr 040 (al-Qāhira/Cairo)
01/12/0779	unknown 0	promotes	Sūdūn al-ʿAlāʾī 1693	ʾamīr 040 (al-Qāhira/Cairo)
01/01/0780	unknown 0	appoints	Sūdūn al-ʿAlāʾī 1693	nāʾib (Ḥimṣ/Homs)
01/07/0787	unknown 0	appoints	Sūdūn al-ʿAlāʾī 1693	nāʾib (Ḥamā)
06/10/0831	unknown 0	appoints	ʾIbrāhīm b. al-Mara 134	nāẓir dīwān mufrad
08/12/0853	unknown 0	appoints	Sūdūn al-Qaramānī 1111	ḥājib ḥujjāb (Ḥalab/Aleppo)
08/12/0853	al-Ẓāhir Jaqmaq 2	appoints	ʿAllān al-Muʾayyadī 1314	ḥājib ḥujjāb (Ḥalab/Aleppo)
02/12/0824	al-Ẓāhir Ṭaṭar 441	appoints	al-Malik al-Ṣāliḥ Muḥammad 882	sulṭān
02/12/0824	al-Ẓāhir Ṭaṭar 441	appoints	al-ʾAshraf Barsbāy 24	lālā (sulṭān)
02/12/0824	unknown 0	appoints	Walī al-Dīn b. al-ʿIrāqī 988	qāḍī quḍāt (general)
27/09/0784	al-Ẓāhir Barqūq 4	promotes	Bahādur al-Manjakī al-ʾUstādār 1698	ʾamīr 040 (al-Qāhira/Cairo)
27/09/0784	al-Ẓāhir Barqūq 4	appoints	Bahādur al-Manjakī al-ʾUstādār 1698	ʾustādār kabīr (sulṭān)
27/09/0784	al-Ẓāhir Barqūq 4	appoints	Bahādur al-Manjakī al-ʾUstādār 1698	ʾustādār (ʾamīr)
31/12/0808	unknown 0	appoints	al-Nāṣir Faraj b. Barqūq 14	sulṭān
04/12/0824	al-Muʾayyad Shaykh 12	promotes	al-Ẓāhir Ṭaṭar 441	ʾamīr (general)
04/12/0824	unknown 0	appoints	al-Ẓāhir Ṭaṭar 441	unknown
22/12/0853	al-Ẓāhir Jaqmaq 2	appoints	Qashtam al-Nāṣirī 1516	kāshif (al-Wajh al-Baḥrī)
24/12/0853	al-Ẓāhir Jaqmaq 2	appoints	Sūdūn al-Qaramānī 1111	ḥājib (Ḥalab/Aleppo)
24/12/0853	al-Ẓāhir Jaqmaq 2	appoints	Qāsim b. Jumʿa al-Qasāsī  1025	ḥājib (Ḥalab/Aleppo)
24/12/0853	unknown 0	promotes	Jānibak al-Muʾayyadī al-Bajmaqdār 1525	ʾamīr 040 (Ḥalab/Aleppo)
20/10/0831	Qarāsunqur 1264	appoints	ʾĪnāl al-Shishmānī 274	dawādār (ʾamīr)
14/05/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	appoints	mamālīk sayfīya 1096	unknown
14/05/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	appoints	mamālīk ẓāhirīya Jaqmaq(īya) 1042	unknown
14/05/0865	al-Muʾayyad ʾAḥmad b. ʾĪnāl 211	appoints	al-ʾAshrafīya Barsbāy 82	unknown
28/10/0831	unknown 0	appoints	al-ʾAshraf ʾĪnāl al-ʾAjrūd 846	nāʾib (Ghazza/Gaza)
28/10/0831	unknown 0	promotes	Timrāz al-Dawādār 2279	ʾamīr 040 (al-Qāhira/Cairo)
29/12/0853	unknown 0	appoints	Yashbak al-Nawrūzī 1063	nāʾib (Ṭarābulus/Tripoli)
29/12/0853	unknown 0	appoints	Jānibak al-Nāṣirī 811	ḥājib ḥujjāb (Dimashq/Damascus)
21/11/0831	unknown 0	promotes	Baybughā al-Muẓaffarī 74	ʾamīr 100 (al-Qāhira/Cairo)
29/12/0853	al-Ẓāhir Jaqmaq 2	promotes	Birdibak al-ʿAjamī al-ʾAʿwar 177	ʾamīr 100 (Dimashq/Damascus)
01/01/0778	unknown 0	promotes	Jarkas al-Khalīlī 1704	ʾamīr (general)
19/09/0865	unknown 0	appoints	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	sulṭān
08/12/0831	unknown 0	appoints	ʾUrkmās al-Ẓāhirī al-Dawādār 30	dawādār kabīr (sulṭān)
08/12/0831	unknown 0	appoints	Timrāz al-Qurmishī  27	raʾs nawba kabīr (sulṭān)
08/12/0831	unknown 0	promotes	Yashbak al-ʾAtābakī al-Mushidd 28	ʾamīr 100 (al-Qāhira/Cairo)
08/12/0831	unknown 0	promotes	ʾAqbughā 2300	ʾamīr 040 (al-Qāhira/Cairo)
08/12/0831	unknown 0	appoints	Ṣafī al-Dīn Jawhar 320	khāzindār (sulṭān)
24/09/0784	al-Ẓāhir Barqūq 4	appoints	ʾAytmish al-Bajāsī 1778	ʾatābak ʿasākir (al-Qāhira/Cairo)
24/09/0784	al-Ẓāhir Barqūq 4	appoints	ʾAytmish al-Bajāsī 1778	raʾs nawbat ʾumarāʾ
24/09/0784	al-Ẓāhir Barqūq 4	appoints	ʾAlṭunbughā al-Jūbānī 1713	ʾamīr majlis (sulṭān)
24/09/0784	al-Ẓāhir Barqūq 4	appoints	Jarkas al-Khalīlī 1704	ʾamīr ʾākhūr kabīr (sulṭān)
24/09/0784	al-Ẓāhir Barqūq 4	appoints	Quṭlūbughā al-Kawkāʾī* 1679	ḥājib ḥujjāb (sulṭān)
24/09/0784	al-Ẓāhir Barqūq 4	appoints	Sūdūn al-Shaykhūnī 1753	nāʾib salṭana (sulṭān)
24/09/0784	al-Ẓāhir Barqūq 4	appoints	ʾAlṭunbughā al-Muʿallim 1865	ʾamīr silāḥ (sulṭān)
11/12/0824	al-ʾAshraf Barsbāy 24	appoints	ʾArghūn Shāh al-ʾAʿwar 390	ʾustādār (sulṭān)
24/09/0784	al-Ẓāhir Barqūq 4	appoints	Yūnus al-Nawrūzī al-Dawādār 1705	dawādār kabīr (sulṭān)
12/12/0824	unknown 0	appoints	ʿAbd al-Razzāq b. al-Hayṣam 183	nāẓir dīwān mufrad
24/09/0784	al-Ẓāhir Barqūq 4	appoints	Qardam al-Ḥasanī 1966	raʾs nawba thānī (sulṭān)
24/09/0784	al-Ẓāhir Barqūq 4	appoints	Qardam al-Ḥasanī 1966	ʾamīr 100 (al-Qāhira/Cairo)
13/12/0824	unknown 0	appoints	ʾĀq Qujā al-ʾAḥmadī 1454	kāshif (al-Wajh al-Qiblī)
13/10/0824	unknown 0	appoints	ʾĀq Qujā al-ʾAḥmadī 1454	kāshif (al-Wajh al-Qiblī)
16/12/0824	al-Malik al-Ṣāliḥ Muḥammad 882	appoints	al-ʾAshraf Barsbāy 24	niẓām mulk (al-Qāhira/Cairo)
16/12/0824	unknown 0	appoints	Sūdūn min ʿAbd al-Raḥmān 259	dawādār kabīr (sulṭān)
16/12/0824	unknown 0	appoints	Ṭarabāy al-Ẓāhirī 294	ʾamīr kabīr (al-Qāhira/Cairo)
16/12/0824	unknown 0	appoints	al-Ẓāhir Jaqmaq 2	ḥājib ḥujjāb (sulṭān)
16/12/0824	unknown 0	appoints	Qaṣrūh min Timrāz al-Ẓāhirī 145	ʾamīr ʾākhūr kabīr (sulṭān)
16/12/0824	unknown 0	appoints	ʾUzbak al-Ẓāhīrī al-Dawādār 914	raʾs nawba kabīr (sulṭān)
01/01/0854	al-Ẓāhir Jaqmaq 2	appoints	Muḥammad b. Tūqān 2307	ʾamīr ʾĀl Faḍl
17/12/0831	unknown 0	appoints	Tāj al-Dīn Tāj al-Shawīkī 116	mihmandār (sulṭān)
27/09/0784	al-Ẓāhir Barqūq 4	appoints	Bahādur al-Manjakī al-ʾUstādār 1698	ʾustādār (sulṭān)
27/09/0784	al-Ẓāhir Barqūq 4	appoints	Bahādur al-Manjakī al-ʾUstādār 1698	ʾustādār (ʾamīr)
27/09/0784	al-Ẓāhir Barqūq 4	promotes	Bahādur al-Manjakī al-ʾUstādār 1698	ʾamīr 040 (al-Qāhira/Cairo)
09/10/0784	al-Ẓāhir Barqūq 4	appoints	Julbān al-Ḥājib 1691	ḥājib khāmis (sulṭān)
09/12/0824	al-Ẓāhir Ṭaṭar 441	appoints	Tanbak al-Bajāsī  212	nāʾib (Ḥalab/Aleppo)
23/12/0824	unknown 0	appoints	ʾAḥmad b. al-ʿAjamī 61	muḥtasib (al-Qāhira/Cairo)
17/11/0784	al-Ẓāhir Barqūq 4	appoints	Qurqmās al-Ṭashtamurī 1723	khāzindār (sulṭān)
17/01/0785	al-Ẓāhir Barqūq 4	promotes	ʾAsad al-Dīn al-Kurdī 2161	ʾamīr 100 (Ṭarābulus/Tripoli)
17/01/0785	al-Ẓāhir Barqūq 4	promotes	ʾĪnāl al-Yūsufī al-ʾAtābak 3	ʾamīr 100 (Dimashq/Damascus)
17/01/0785	al-Ẓāhir Barqūq 4	appoints	Timurbāy al-Damurdāshī  1678	nāʾib (Ṣafad/Safed)
19/01/0785	al-Ẓāhir Barqūq 4	promotes	Sālim al-Dūkārī 2162	ʾamīr 040 (Ḥalab/Aleppo)
01/05/0785	unknown 0	appoints	Ṣanjak al-Ḥasanī al-Yalbughāwī 2166	nāʾib (Ḥamā)
01/05/0785	al-Ẓāhir Barqūq 4	appoints	Kumushbughā al-Ḥamawī 1776	nāʾib (Ṣafad/Safed)
12/03/0832	unknown 0	appoints	ʿAbd al-Qādir b. ʾAbī al-Faraj 1102	ʾustādār kabīr (sulṭān)
01/07/0785	al-Ẓāhir Barqūq 4	appoints	al-Wāthiq bi-Llāh ʿUmar 2316	khalīfa (al-Qāhira/Cairo)
08/07/0785	al-Ẓāhir Barqūq 4	appoints	Bahādur al-Rūmī 2317	muqaddam mamālīk sulṭānīya (al-Qāhira/Cairo)
11/12/0824	unknown 0	appoints	ʾArghūn Shāh al-ʾAʿwar 390	ʾustādār (sulṭān)
09/12/0824	unknown 0	appoints	Tanbak al-Bajāsī  212	nāʾib (Ḥalab/Aleppo)
19/01/0825	unknown 0	appoints	Bābān al-Jamālī 975	kāshif (al-Wajh al-Qiblī)
28/12/0786	al-Ẓāhir Barqūq 4	appoints	Sulaymān al-Kurdī 2165	wālī (al-Qarāfa - Cairo)
28/12/0786	unknown 0	appoints	Kumushbughā al-Ḥamawī 1776	nāʾib (Ṭarābulus/Tripoli)
28/01/0825	unknown 0	promotes	Yashbak al-ʾAʿraj 1436	ʾamīr 100 (al-Qāhira/Cairo)
04/02/0854	unknown 0	appoints	ʾAbu l-Fatḥ al-Ṭayyibī 2322	nāẓir jawālī (Dimashq/Damascus)
04/02/0854	unknown 0	appoints	ʾAbu l-Fatḥ al-Ṭayyibī 2322	wakīl bayt māl (Dimashq/Damascus)
04/02/0854	unknown 0	appoints	ʿAbd al-ʿAzīz b. Muḥammad al-Ṣaghīr 1151	shādd dawāwīn (sulṭān)
22/03/0825	unknown 0	appoints	Kāfūr al-Ṣarghitmishī 1972	zimām dūr sulṭānīya (sulṭān)
06/04/0825	unknown 0	appoints	Tanbak Miyiq 308	nāʾib (Dimashq/Damascus)
31/03/0825	unknown 0	appoints	al-ʾAshraf Barsbāy 24	sulṭān
02/01/0787	unknown 0	appoints	Sūdūn al-Muẓaffarī 1707	nāʾib (Ḥamā)
02/01/0787	unknown 0	promotes	Ṣanjak al-Ḥasanī al-Yalbughāwī 2166	ʾamīr (Ṭarābulis/Tripoli)
11/02/0854	al-Ẓāhir Jaqmaq 2	appoints	Muḥammad b. Saʿīd 2324	qāḍī quḍāt Ḥanbalīya (Makka/Mecca)
20/07/0787	unknown 0	appoints	Sūdūn al-Muẓaffarī 1707	nāʾib (Dimashq/Damascus)
22/12/0787	al-Ẓāhir Barqūq 4	appoints	ʾAlṭunbughā al-Jūbānī 1713	nāʾib (al-Karak/Karak)
12/07/0788	al-Ẓāhir Barqūq 4	appoints	ʿAlāʾ al-Dīn al-Sayrāmī 2329	mudarris Ḥanafīya Ẓāhirīya Barqūq (al-Qāhira/Cairo)
12/07/0788	al-Ẓāhir Barqūq 4	appoints	ʿAlāʾ al-Dīn al-Sayrāmī 2329	shaykh Ẓāhirīya Barqūq (al-Qāhira/Cairo)
12/07/0788	al-Ẓāhir Barqūq 4	appoints	ʾIshiqtamur al-Nāṣirī 1709	nāʾib (Dimashq/Damascus)
20/10/0788	al-Ẓāhir Barqūq 4	appoints	al-Muʿtaṣim bi-Llāh 2333	khalīfa (al-Qāhira/Cairo)
02/11/0788	al-Ẓāhir Barqūq 4	appoints	al-Muʿtaṣim bi-Llāh 2333	nāẓir al-mashhad al-nafīsī (al-Qāhira/Cairo)
25/12/0788	ʾĀqbughā al-Māridānī 1860	appoints	Zayn al-Dīn ʿInān b. Mughāmis 2338	ʾamīr (Makka/Mecca)
17/02/0789	al-Ẓāhir Barqūq 4	appoints	ʾAlṭunbughā al-Jūbānī 1713	nāʾib (Dimashq/Damascus)
19/02/0789	al-Ẓāhir Barqūq 4	appoints	Qurqmās al-Rammāḥ 1805	mamālīk nāʾib (Ṭarābulis/Tripoli)
19/02/0789	al-Ẓāhir Barqūq 4	appoints	Muḥammad b. Muḥammad b. al-Mihmandār 2065	nāʾib (Ḥamā)
19/02/0789	al-Ẓāhir Barqūq 4	appoints	Sūdūn al-ʿUthmānī 1938	ʾamīr (Ḥalab/Aleppo)
19/09/0865	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	appoints	Jarbāsh Kurd al-Muḥammadī 272	ʾatābak ʿasākir (al-Qāhira/Cairo)
19/09/0865	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	appoints	Qurqmās al-ʾAshrafī al-Jalab 863	ʾamīr silāḥ (sulṭān)
05/11/0789	al-Ẓāhir Barqūq 4	appoints	Yalbughā al-Nāṣirī al-ʾAtābakī 1728	nāʾib (Ḥalab/Aleppo)
05/11/0789	al-Ẓāhir Barqūq 4	appoints	Sūdūn al-Muẓaffarī 1707	ʾatābak ʿasākir (Ḥalab/Aleppo)
01/01/0816	al-Muʾayyad Shaykh 12	promotes	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	mamālīk sulṭānīya (sulṭān)
01/01/0846	unknown 0	appoints	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	sāqī (sulṭān)
01/01/0846	al-Ẓāhir Jaqmaq 2	appoints	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	raʾs nawba
01/01/0846	al-Ẓāhir Jaqmaq 2	promotes	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	ʾamīr 010 (al-Qāhira/Cairo)
01/01/0850	al-Ẓāhir Jaqmaq 2	promotes	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	ʾamīr 100 (Dimashq/Damascus)
13/02/0854	al-Ẓāhir Jaqmaq 2	appoints	al-Ẓāhir Khushqadam al-Nāṣirī al-Muʾayyadī 861	ḥājib ḥujjāb (sulṭān)
