al-ʾAshraf Barsbāy 24	sibling of	Yashbak ʾAkhū al-ʾAshraf Barsbāy 1452
al-ʾAshraf Barsbāy 24	relative of	Jānim al-ʾAshrafī  26
al-ʾAshraf Barsbāy 24	relative of	Jānim al-ʾAshrafī  26
al-ʾAshraf Barsbāy 24	relative of	Qurqmās al-ʾAshrafī al-Jalab 863
al-ʾAshraf Barsbāy 24	relative of	Qurqmās 853
al-ʾAshraf Barsbāy 24	relative of	Qurqmās al-ʾAshrafī al-Jalab 863
al-ʾAshraf Barsbāy 24	relative of	ʾĀqṭuwah al-ʾAshrafī 3957
al-ʾAshraf Barsbāy 24	relative of	Khadīja bint ʾĀqṭuwah  3959
ʾĀqbughā al-Timrāzī  25	parent of	Sāra bint ʾĀqbughā al-Timrāzī 1521
Jānim al-ʾAshrafī  26	parent of	al-Sharafī Yaḥyā 1542
Jānim al-ʾAshrafī  26	parent of	ʾawlād Jānim al-ʾAshrafī 2406
Jānim al-ʾAshrafī  26	parent of	al-Zaynī ʿAbd al-Qādir 2762
Jānim al-ʾAshrafī  26	sibling of	al-ʾAshraf Barsbāy 24
Jānim al-ʾAshrafī  26	sibling of	ʾukht Jānim al-ʾAshrafī  3684
Jānim al-ʾAshrafī  26	sibling of	ʾĀqṭuwah al-ʾAshrafī 3957
Jānim al-ʾAshrafī  26	relative of	al-ʾAshraf Barsbāy 24
Jānim al-ʾAshrafī  26	relative of	al-ʾAshraf Barsbāy 24
Jānim al-ʾAshrafī  26	relative of	Dawlāt Bāy al-Muʾayyadī 273
ʾUrkmās al-Ẓāhirī al-Dawādār 30	parent of	Muḥammad b. ʾUrkmās 3540
Qarājā (Qarāqujā) al-Ḥasanī  31	parent of	Ibn Qarājā al-Ḥasanī 1500
Nawrūz al-Ḥāfiẓī 35	sibling of	ʾukht Nawrūz 3121
Shāhīn al-ʾAfram 41	sibling of	Taghrī Birdī al-Bashbughāwī  1889
Jakam Khāl al-ʿAzīz 47	sibling of	Baybars al-ʾAshrafī 324
Jakam Khāl al-ʿAzīz 47	sibling of	Julbān al-Hindī 260
Jakam Khāl al-ʿAzīz 47	sibling of	ʾAṣīl* 4129
Jakam Khāl al-ʿAzīz 47	uncle of	al-ʿAzīz Yūsuf b. al-ʾAshraf Barsbāy 8
Jakam Khāl al-ʿAzīz 47	uncle of	al-ʿAzīz Yūsuf b. al-ʾAshraf Barsbāy 8
Jarbāsh Qāshiq al-Karīmī 51	parent of	Zaynab bt. Jarbāsh Qāshiq 555
Jarbāsh Qāshiq al-Karīmī 51	parent of	Zaynab bt. Jarbāsh Qāshiq 555
Jarbāsh Qāshiq al-Karīmī 51	relative of	qarīb Jarbāsh al-Karīmī 1463
Qurqmās Sayyidī al-Kabīr 53	parent of	Qujmās b. Qurqmās 4433
Qurqmās Sayyidī al-Kabīr 53	sibling of	Taghrī Birdī Sayyidī al-Ṣaghīr 65
Qurqmās Sayyidī al-Kabīr 53	nephew of	Damurdāsh al-Muḥammadī 67
Muḥibb al-Dīn Muḥammad b. al-ʾAshqar 55	parent of	ʾIbrāhīm b Muḥibb al-Dīn b. al-ʾAshqar  1465
Muḥibb al-Dīn Muḥammad b. al-ʾAshqar 55	parent of	ʾAḥmad b. Muḥibb al-Dīn al-ʾAshqar 2574
Muḥibb al-Dīn Muḥammad b. al-ʾAshqar 55	relative of	Sulaymān b. Rasūl 4271
ʾAḥmad b. al-ʿAjamī 61	parent of	ʾibnat Ibn al-ʿAjamī 1581
Taghrī Birdī Sayyidī al-Ṣaghīr 65	sibling of	Qurqmās Sayyidī al-Kabīr 53
Taghrī Birdī Sayyidī al-Ṣaghīr 65	nephew of	Damurdāsh al-Muḥammadī 67
ʿAlī b. Dulghādir 66	parent of	Ḥamza b. Dulghādir 765
ʿAlī b. Dulghādir 66	sibling of	Muḥammad Bak b. Dulghādir 556
Damurdāsh al-Muḥammadī 67	parent of	Bint al-ʾAmīr Damurdāsh 4154
Damurdāsh al-Muḥammadī 67	sibling of	ʾAkhū Damurdāsh 4156
Damurdāsh al-Muḥammadī 67	uncle of	Taghrī Birdī Sayyidī al-Ṣaghīr 65
Damurdāsh al-Muḥammadī 67	uncle of	Qurqmās Sayyidī al-Kabīr 53
Damurdāsh al-Muḥammadī 67	relative of	Taghrī Birdī al-Bashbughāwī  1889
Nāṣir al-Dīn b. al-Bārizī 71	parent of	Mughul bint al-Bārizī 319
Nāṣir al-Dīn b. al-Bārizī 71	parent of	ʾAḥmad b. al-Bārizī 2495
Nāṣir al-Dīn b. al-Bārizī 71	parent of	Kamāl al-Dīn b. al-Bārizī 99
Nāṣir al-Dīn b. al-Bārizī 71	parent of	ʾUkht Mughul  4292
Nāṣir al-Dīn b. al-Bārizī 71	nephew of	ʾAkhwāl Nāṣir al-Dīn b. al-Bārizī 4546
ʿUmar b. Ḥijjī 72	parent of	Muḥammad b. ʿUmar b. Ḥijjī 545
ʾAsanbughā al-Ṭayyārī 73	parent of	ʾawlād ʾAsanbughā al-Ṭayyārī 3675
Ṭawkh Baṭṭīkh 75	parent of	walad Ṭawkh 199
Shams al-Dīn al-Basāṭī  78	parent of	Zayn al-Dīn ʿAbd al-Ghanī 4479
ʿAbd al-Bāsiṭ al-Dimashqī 80	parent of	ʾAbū Bakr 377
ʿAbd al-Bāsiṭ al-Dimashqī 80	parent of	Ibn ʿAbd al-Bāsiṭ (2) 532
ʿAbd al-Bāsiṭ al-Dimashqī 80	parent of	Ibn ʿAbd al-Bāsiṭ (3) 534
ʿAbd al-Bāsiṭ al-Dimashqī 80	parent of	ʾawlād ʿAbd al-Bāsiṭ 784
ʿAbd al-Bāsiṭ al-Dimashqī 80	parent of	Muḥammad b. ʿAbd al-Bāsiṭ 1520
ʿAbd al-Bāsiṭ al-Dimashqī 80	parent of	Fāṭima bint Zayn al-Dīn ʿAbd al-Bāsiṭ b. Khalīl 3085
ʿAbd al-Bāsiṭ al-Dimashqī 80	relative of	ʿayāl ʿAbd al-Bāsiṭ al-Dimashqī 4226
al-Nāṣirī Muḥammad 81	sibling of	al-Manṣūr ʿUthmān b. Jaqmaq 819
al-Nāṣirī Muḥammad 81	relative of	ʾArghūn Shāh al-Baydamurī 1779
Jānibak al-Ṣūfī 83	parent of	Bint Jānibak al-Ṣūfī 563
Badr al-Dīn Ḥasan b. Naṣr Allāh al-Fawwī 88	parent of	Ṣalāḥ al-Dīn b. Naṣr Allāh 522
Badr al-Dīn Ḥasan b. Naṣr Allāh al-Fawwī 88	sibling of	ʿAbd al-Wahhāb al-Fawwī 2399
Badr al-Dīn Ḥasan b. Naṣr Allāh al-Fawwī 88	uncle of	Sharaf al-Dīn ʾAbu l-Ṭayyib 929
Badr al-Dīn Ḥasan b. Naṣr Allāh al-Fawwī 88	relative of	Sharaf al-Dīn Muḥammad b. ʾAḥmad 4144
Badr al-Dīn Ḥasan b. Naṣr Allāh al-Fawwī 88	relative of	Ḥasan b. Muḥammad 4145
ʾAbū Bakr al-ʾAshqar 89	parent of	ʿAbd al-Laṭīf b. ʾAbī Bakr al-ʾAshqar 550
ʾAbū Bakr al-ʾAshqar 89	parent of	ʿAbd al-Laṭīf b. al-ʿAjamī 1114
Shihāb al- Dīn ʾAḥmad b. Ḥajar 93	parent of	Badr al-Dīn Muḥammad al-ʿAsqalānī al-Shāfiʿī 3768
Saʿd al-Dīn al-Dīrī al-Ḥanafī 94	sibling of	Burhān al-Dīn ʾIbrāhīm Ibn al-Dīrī 2907
Saʿd al-Dīn al-Dīrī al-Ḥanafī 94	sibling of	ʿAbd al-Raḥmān al-Dīrī 776
Saʿd al-Dīn al-Dīrī al-Ḥanafī 94	relative of	ʾaqārib Saʿd al-Dīn al-Dīrī 4169
ʾIbrāhīm b. al-Bāʿūnī 98	sibling of	Yūsuf b. ʾAḥmad al-Bāʿūnī 546
