Source	Target	Weight
القاهرة	بلنسية	3
الكردي	الموصل	4
الصدفي	المرية	3
الاديب	المعرة	2
الحنفي	العراق	3
الاموي	غرناطة	2
البصري	العبدي	2
بروجرد	مرو	2
المدينة	قزوين	2
سنجار	منبج	2
الطالقان	مرو	2
دمشق	زنجان	2
الخفاف	المالكي	3
الاسكندرية	نهاوند	2
الامير	الشيعي	8
آمد	المغرب	2
سجلماسة	طرابلس	2
الزيدي	الفقيه	2
الشاطبي	لورقة	2
حران	حمص	5
القرشي	دمشق	11
الفاءق	الكاتب	2
الاندلس	المغرب	14
المغربي	دمشق	5
الشاعر	اللخمي	4
اذربيجان	الكرك	2
السلفي	دمشق	3
الفقيه	القدس	4
السلمي	الغرناطي	2
التاجر	مكة	3
بلنسية	مراكش	5
المحدث	المديني	2
الاسكندرية	حمص	3
الشام	الفرضي	5
الاصبهاني	الشرابي	4
حلب	دمياط	3
الصباغ	همذان	2
السلفي	بغداد	4
البخاري	كرمان	2
اربل	البغدادي	2
تونس	قفصة	2
الانبار	بلنسية	2
العجلي	الفقيه	2
الظفري	بغداد	4
الازدي	بغداد	5
آمد	صور	3
الداني	شاطبة	2
المالكي	مراكش	2
القيروان	فاس	2
الحنفي	الواعظ	5
الخطيب	خوارزم	2
الكناني	امل	2
الطالقان	سجستان	2
الخرقي	الفقيه	3
الاسكندراني	الفقيه	8
النحوي	الواسطي	2
البارع	المخزومي	2
بلنسية	غرناطة	7
الري	الصوفي	2
الصوفي	قرطبة	2
الحربي	بغداد	7
البلنسي	دمشق	2
الشريشي	شريش	2
الداني	بلنسية	3
النوقاني	طوس	3
البلنسي	الفهري	5
سرخس	مكة	3
الانصاري	الحنبلي	4
السمعاني	نيسابور	6
المدينة	ميورقة	2
التميمي	مصر	3
الاندلس	الفقيه	11
الحبشي	المصري	2
الامير	السودان	2
الفقيه	القرطبي	8
حران	نابلس	3
الرهاوي	الموصل	2
الرومي	بغداد	3
العباسي	مصر	2
اصبهان	الخراساني	2
البصرة	رباط	3
المغرب	همذان	4
اغمات	المغرب	2
الاديب	الصالحاني	2
الموصل	جعبر	5
المهدية	مكة	3
الحريص	الصوفي	2
الصوفي	شقورة	2
الشام	المصري	6
الصدوق	همذان	2
اشبيلية	الشاعر	2
القاهرة	حلب	3
البارع	دمشق	2
الاسكندري	القاهرة	3
الحريمي	العطار	5
الصلاحي	عكا	4
الاسكندرية	المغرب	12
المولي	هراة	3
المعرة	المعري	4
الجزيرة	بعلبك	2
الاسكافي	المقريء	4
البنجديهي	مروالروذ	3
امل	سرخس	2
آمد	بغداد	5
التنوخي	المقريء	2
النهاوندي	نهاوند	2
الصلاحي	بغداد	2
الرقة	انطاكية	2
اذربيجان	قيسارية	2
اشبيلية	طرابلس	2
الاسكندرية	الداني	3
القيسراني	بغداد	2
حلب	نيسابور	7
سمرقند	همذان	2
اذربيجان	الكردي	3
العلوي	الهمذاني	3
الجبال	فارس	6
الضرير	الفقيه	12
الشام	المحدث	3
الهاشمي	بغداد	18
الموصل	طبرية	2
الصوفي	العراق	5
الشام	المولي	5
اذربيجان	الري	4
اذربيجان	اصبهان	8
الموصل	خلاط	2
الامير	الحلة	2
الكرج	تكريت	2
الاشعري	التميمي	2
القدس	المقريء	4
الموصلي	حمص	3
الامير	الهراسي	2
الشيرازي	القاضي	2
دمشق	طبرستان	2
دمشق	عسقلان	3
الحاج	العلوي	2
الشام	الطوسي	2
الروم	مكة	3
السلمي	نيسابور	2
الامير	الكرجي	2
الحجار	المقريء	2
اصبهان	البزاز	2
القصري	قيسارية	2
البخاري	النحوي	2
الكرج	قيسارية	2
الثعلبي	قرطبة	2
الطرطوشي	مرسية	2
الحجاز	الفقيه	5
الروم	قيسارية	2
اذربيجان	العراق	2
الكناني	خراسان	2
البزاز	النيسابوري	2
التغلبي	الشاعر	2
بجاية	مصر	3
الموصل	طبرستان	2
الفقيه	الهاشمي	4
الاسكندري	المصري	5
الكوفة	بغداد	30
الاملي	الفقيه	2
الازجي	البغدادي	9
امل	طوس	2
الاصبهاني	الخباز	4
الحنفي	اليزدي	2
الانصاري	الدباس	2
القيروان	المرية	2
الاندلسي	السرقسطي	3
بلبيس	طرابلس	2
سجلماسة	فاس	2
خراسان	هراة	8
الاندلسي	الشام	3
الشاعر	مرو	4
اذربيجان	دوين	4
الاسكندرية	الصلاحي	2
البغدادي	الدقاق	9
المفتي	نيسابور	2
الكرج	اليمن	2
المروروذي	مرو	2
الاسكندرية	المالكي	4
المقدسي	قاسيون	3
الاندلسي	دمشق	7
الرقة	دمشق	5
السمناني	بغداد	2
الفقيه	امل	10
الشام	المغربي	4
المغرب	خراسان	3
المدينة	صور	3
المشهد	امل	2
الحاصر	تكريت	2
سمرقند	نسف	2
الاصبهاني	الفقيه	13
الاندلسي	بلخ	2
الامير	المقريء	3
البغدادي	القاضي	30
اصبهان	مصر	16
دمشق	مرو	13
اللخمي	المقريء	5
الفقيه	القيسي	2
الفقيه	المقريء	35
الفقيه	فاس	4
الفقيه	سرخس	6
اصبهان	الرحال	3
الشام	المغرب	10
البغدادي	اوانا	3
حلب	شيزر	4
القاهرة	المصري	12
الغرناطي	الهمذاني	3
الامير	حمص	4
الشيعي	النيسابوري	2
القضاعي	المري	2
الاندلس	الروم	8
الارمني	طرابلس	2
الاهواز	نيسابور	2
المخزومي	الموصل	2
المقدسي	امل	2
النيسابوري	خوارزم	3
البغدادي	الشاهد	4
الدمشقي	بعلبك	4
الاندلسي	الشاطبي	3
الشاعر	القوي	2
الانباري	مصر	2
الازجي	الموصل	2
الكاتب	المرسي	2
الجزيرة	الري	2
الامير	حلب	9
الصقلي	ميورقة	2
خوزستان	فارس	5
القدس	بيروت	3
القاهرة	عكا	4
الفقيه	المهدوي	2
الحراني	السفار	2
البصرة	الشام	9
الري	حلب	2
افريقية	الشام	3
القاضي	الكرجي	2
القلانسي	المقريء	4
السلمي	طرابلس	2
البغدادي	فارس	8
الرقة	بعلبك	3
البغوي	الصوفي	3
الجزيرة	مروالروذ	2
اسوان	برقة	2
بيروت	عكا	3
الخطيب	سمرقند	3
الفقيه	مراكش	7
الاندلسي	التميمي	2
اشبيلية	مصر	4
الاندلسي	بلنسية	13
خراسان	غزنة	7
المغرب	مراكش	11
العلوي	العمري	4
البصرة	بلنسية	2
خراسان	مرو	17
باجة	سرقسطة	2
البغدادي	الحجاز	4
الكاتب	النيسابوري	5
السمعاني	هراة	5
المروزي	نيسابور	8
المحدث	بغداد	26
البصرة	قزوين	3
سبتة	فاس	7
الواعظ	مصر	12
الشاعر	المقريء	9
تلمسان	مصر	2
المغرب	النيسابوري	2
الاسكندرية	مالقة	2
الرقة	شيزر	2
دوين	قيسارية	2
القانت	النظامي	2
الكشميهني	بغداد	2
الكرك	المدينة	3
السوس	القيروان	2
الازدي	الغرناطي	3
الاطرابلسي	البخاري	2
الكلبي	باجة	2
الكرج	الموصل	4
الخراساني	الصوفي	2
بخارى	سمرقند	14
البقال	النحوي	2
القرطبي	مرسية	3
الدني	المولي	2
البصرة	الواعظ	2
الكوفة	قزوين	2
القيسي	مراكش	4
التركي	حران	3
القاضي	حلب	13
دمشق	مكة	17
الموصلي	حلب	5
القدس	قم	3
الحجاز	القاضي	7
البلنسي	القيسي	5
حران	شهرزور	3
الكرج	الكوفة	2
البغدادي	الحاجب	9
بيروت	صور	3
الاشعري	الحنبلي	2
الحموي	الفقيه	8
الشام	المشهد	2
البرجي	المقريء	2
بغداد	مروالروذ	2
المالقي	قرطبة	2
القضاعي	دمشق	2
الدامغاني	القاضي	13
المولي	دمشق	12
الصقلي	القيسي	2
الاديب	قيسارية	2
البصرة	العامري	2
الشام	مكة	12
منبج	نصيبين	2
التجيبي	القرطبي	3
سرقسطة	مرسية	2
الاسكندراني	المقدسي	3
الامير	السعدي	2
البحيري	المقريء	2
قزوين	همذان	3
البغدادي	البيع	15
العراق	اليمن	3
بغداد	خلاط	2
الامير	نيسابور	5
الاصولي	بغداد	2
المغربي	فارس	4
السودان	المغرب	3
الشافعي	العكبري	2
المغرب	تونس	3
بخارى	بغداد	14
الاسفراءيني	الدمشقي	2
التميمي	العراق	5
الامير	الرافقة	2
فاس	مصر	5
اذربيجان	البغدادي	2
الخفاف	الصابوني	2
البزاز	الدمشقي	4
الشافعي	الواسطي	5
الاديب	بلخ	2
فاس	مالقة	2
المدينة	مكة	13
الخراساني	دمشق	2
القاضي	المغرب	4
الاندلسي	سبتة	4
الحناءي	الدمشقي	2
الجواد	الشاعر	3
الاموي	المرسي	2
الرقة	المعرة	2
السوس	بجاية	3
الشحامي	مرو	2
البغدادي	النساج	2
البيع	المحدث	2
السودان	القاهرة	3
قرطبة	ميورقة	3
المصري	عكا	2
الاديب	النيسابوري	3
اصبهان	المروزي	5
الشاعر	العلوي	2
بسطام	بغداد	4
الحلبي	الشافعي	2
جرجان	دمشق	3
البغدادي	الحريمي	11
اصبهان	الشاعر	9
الفقيه	عكا	4
اسفرايين	بسطام	2
الدباس	بغداد	2
اغمات	تلمسان	2
الحنبلي	الشيرازي	5
اصبهان	البلدي	2
البزاز	الهمذاني	2
فارس	مراكش	3
الاسكندراني	المقريء	3
الجزيرة	ميافارقين	2
اليمن	اليمني	3
الشام	كفرطاب	2
بالس	بغداد	2
الحنبلي	النصيبي	2
الجواد	المدينة	2
الروم	خراسان	3
الربعي	العراق	2
الجبال	الحجاز	4
البهراني	الحموي	3
البارع	المقريء	12
المدينة	قفصة	2
العراق	المحدث	5
الاصبهاني	الجبال	2
البارع	المحدث	2
المدينة	دمشق	10
الغرناطي	غرناطة	11
القاهرة	انطاكية	3
الحنبلي	الحنبلي	12
القدس	انطاكية	4
الدمشقي	الموصل	7
الشام	الكوفة	6
الوراق	بغداد	8
الدمشقي	نيسابور	3
الفقيه	اللخمي	4
الشافعي	الهراسي	4
تنيس	صور	2
المهدوي	مصر	2
الداني	القيسي	2
المصري	تنيس	2
الخطيب	دمشق	9
تكريت	سنجار	2
تلمسان	مراكش	5
البصرة	الكوفة	10
الدمشقي	حران	4
خوارزم	مرو	7
الجواد	الصنهاجي	2
السمعاني	بغداد	8
البخاري	البغدادي	2
البخاري	العراق	2
الدامغاني	الفقيه	4
بعلبك	نسا	2
الصعيد	المصري	4
الفيلسوف	قوص	2
الواعظ	بلخ	3
اصبهان	الازدي	2
اربل	شهرزور	2
حلب	قم	3
الجبال	المغرب	3
الكشميهني	مرو	2
الدمشقي	الشروطي	4
الامير	الحنفي	2
اللاذقية	بغداد	2
الشام	العراق	25
الدمشقي	السلمي	21
السبتي	المغربي	2
اللخمي	المحدث	2
البغدادي	الخازن	2
صور	عكا	4
اسوان	القاضي	2
حلب	خراسان	8
بلبيس	دمشق	4
الحاسب	الفرضي	3
بغداد	نيسابور	75
الفراوي	بغداد	2
البارع	مكة	2
الشام	ميافارقين	3
الابهري	بغداد	2
التركي	حلب	7
الرقة	الشافعي	3
الصيرفي	الهروي	4
الشام	المالكي	2
البغدادي	الفرضي	9
اصبهان	الشيباني	2
الامير	همذان	6
الرملة	الفقيه	2
الكناني	الهروي	3
تونس	صور	2
انطاكية	بيروت	3
الرقة	ديار بكر	2
الافريقي	الشاعر	3
اشبيلية	الصوفي	2
اصبهان	الهند	3
بلبيس	حمص	2
اصبهان	القاهرة	2
بعلبك	قم	2
البغدادي	الكندي	3
الاسكندري	العبيدي	2
الحنبلي	دمشق	17
المحدث	ما وراء النهر	2
العلوي	نيسابور	4
بلنسية	طرابلس	2
الشيعي	مصر	2
القاضي	بغداد	75
البارع	الشاعر	7
المصري	اليمن	3
المحدث	الهمذاني	5
اللخمي	المرسي	2
الاديب	الاعمش	2
المريي	مراكش	2
الحلة	الري	2
القاضي	القدس	4
سبتة	مرسية	3
البخاري	السمعاني	3
الحجاز	مصر	4
اغمات	مراكش	3
افريقية	سبتة	2
الحريمي	بغداد	3
البلنسي	الضرير	3
الالبيري	قرطبة	2
جيان	فاس	2
باجة	باجة	5
اشبيلية	المقريء	7
الروم	النظامي	2
الاسكندرية	البزاز	2
الاشبيلي	القرشي	2
الطالقان	نسا	2
القاضي	خوارزم	3
الاسكندرية	الشافعي	8
الخادم	الموصل	2
النسفي	نسف	4
الموصل	يزد	2
التغلبي	مصر	2
الانصاري	البخاري	5
الضرير	الواسطي	5
التجيبي	بلنسية	2
آمد	اصبهان	3
الشاعر	امل	2
الشهرزوري	القاضي	2
طرابلس	وهران	2
الزينبي	العراق	3
السهروردي	رباط	2
اصبهان	الدمشقي	8
الشام	الغرناطي	2
السلفي	مصر	4
المقدسي	دمشق	10
التميمي	الواعظ	3
القاضي	النيسابوري	10
الصلاحي	الفقيه	2
الاديب	النسفي	2
القاهرة	صور	3
البغدادي	القيرواني	3
النسفي	بخارى	4
الفقيه	مرو	25
خراسان	دمشق	18
القيروان	المغربي	3
الحنفي	المقريء	6
اشبيلية	جيان	3
قزوين	مصر	2
حلب	حمص	9
الحاجب	بغداد	5
البغدادي	واسط	16
الاشبيلي	الانصاري	10
دمشق	قيسارية	6
القرطبي	اليحصبي	2
الحراني	مصر	2
الروم	همذان	3
الشيعي	طرابلس	4
العراق	ديار بكر	2
البغدادي	الصاءغ	2
القيسي	فارس	5
الاندلس	غرناطة	4
المنذري	مصر	2
البغدادي	صور	2
الجبال	السوس	2
المفيد	اليمن	2
مراكش	مرسية	7
القدس	طبرية	3
العطار	نيسابور	3
الشيباني	واسط	2
الاسكندرية	صور	6
الاسواني	القاضي	2
تكريت	مصر	5
التنيسي	امل	2
الحاجب	دمشق	2
الحنفي	العباسي	2
البغدادي	التركي	2
الاسكندرية	تكريت	2
الحنفي	المحدث	2
التيمي	الفقيه	2
الزوزني	الفارسي	2
اسفرايين	بغداد	2
الشام	مراكش	3
الاصبهاني	المضري	2
بعلبك	طرابلس	2
المولي	مراكش	3
الفقيه	القصري	3
النوقاني	خراسان	2
اللخمي	مصر	6
الغرناطي	الفقيه	4
الماليني	بغداد	2
القيسي	مرسية	2
قم	مرسية	2
التاجر	حران	2
الامير	التميمي	2
الري	العراق	2
المروزي	بغداد	12
المشهد	دمشق	3
الشام	الواعظ	5
الاسكندرية	العبدي	2
الفقيه	تونس	2
السمرقندي	سمرقند	14
الشافعي	الغوري	2
البغدادي	الخباز	8
الشام	الضرير	2
افريقية	بغداد	2
السرقسطي	الفيلسوف	2
الاندلسي	المعافري	3
اشبيلية	صقلية	2
الواعظ	الواعظ	8
الحاج	بغداد	5
بخارى	خراسان	5
الفقيه	الكرخي	3
الشام	المتكلم	2
الدقاق	العراق	2
الفهري	بلنسية	3
الشيرازي	الفقيه	2
الاندلس	سبتة	8
خراسان	عسقلان	2
اربل	الاربلي	3
بلخ	طوس	3
اصبهان	غزنة	2
المقريء	النحوي	26
الصوفي	منبج	2
الشافعي	الفقيه	117
الحربي	مكة	3
افريقية	المولي	2
الازجي	الكاتب	3
المغرب	قم	3
المقريء	قاشان	2
بغداد	همذان	65
بعلبك	نابلس	2
الدمشقي	القيسي	3
الشاعر	الفيلسوف	4
الصوفي	الطويل	3
افريقية	الازدي	2
قم	نيسابور	3
العراق	قرطبة	2
الاديب	العبدي	2
القلانسي	الموصل	2
الخراساني	بغداد	4
الشاعر	دارا	2
الاسدي	بغداد	7
البلنسي	باجة	2
الخراساني	القاضي	2
عكا	قيسارية	10
الاسكندرية	الغافقي	2
اصبهان	البصرة	15
الاديب	قرطبة	3
حمص	كفرطاب	3
حلب	فارس	3
اصبهان	الكوفة	11
العكبري	الواعظ	3
الاشبيلي	بلنسية	2
الري	دمشق	5
الكوفة	قم	2
الارمني	المولي	2
السمعاني	الفارسي	2
الهند	ما وراء النهر	2
الحجاز	الشحامي	2
التنوخي	العراق	2
الرافضي	القاضي	3
الصوفي	بغشور	2
اصبهان	الجوهري	3
المروزي	دمشق	3
المقريء	الهيتي	2
المغرب	اليمن	2
الحنبلي	واسط	4
جيان	خراسان	3
النمري	بغداد	2
الدمشقي	مصر	15
الانبار	الموصل	2
الانصاري	الصوفي	7
حران	قيسارية	2
الكلابي	دمشق	4
النظامي	بغداد	32
الزبيري	القرشي	2
اللخمي	المصري	3
الشاعر	فارس	4
الهند	مرو	3
اصبهان	النيسابوري	9
السنجي	نيسابور	2
الاسكندرية	بغداد	17
الاصبهاني	همذان	10
الجبال	اليمن	3
التركي	سنجار	4
الروم	بلنسية	4
الغرناطي	الهلالي	2
الاندلس	التجيبي	2
الشام	بارين	2
الشاشي	الهراسي	2
الاديب	بخارى	2
بعلبك	حلب	9
بغداد	غزنة	6
الشاعر	الموصلي	3
العلوي	المقريء	3
الصوفي	النيسابوري	19
الامير	الفارس	2
السلجوقي	همذان	7
العبدري	مكة	3
برقة	مصر	3
المولي	فاس	2
العمري	هراة	3
الشاطبي	القيسي	3
رباط	واسط	4
مراكش	مصر	7
الابهري	الاصبهاني	2
رباط	قم	2
طرابلس	قرقيسياء	2
القدس	بعلبك	7
المدينة	خراسان	4
بجاية	تونس	2
الخزرجي	المقريء	4
البغدادي	الدينوري	13
المهدية	مرسية	2
القاضي	القرشي	14
الابار	تلمسان	3
الفقيه	سمرقند	7
الاملي	الخطيب	2
المقريء	المقريء	64
الهروي	نيسابور	5
الاصبهاني	بغداد	70
قزوين	قم	2
بعلبك	واسط	3
آمد	الاصبهاني	2
العراق	هراة	9
الصوفي	فارس	5
الازجي	المفيد	2
الاديب	القرطبي	2
بغداد	مراكش	5
الانصاري	سبتة	3
المغربي	وهران	2
الجزري	الفقيه	2
الصوفي	خراسان	5
العالي	بغداد	3
الدمشقي	المدينة	3
الاندلسي	العراق	4
الاشعري	المتكلم	3
البغدادي	خراسان	10
الاصبهاني	كرمان	2
شقورة	طرابلس	2
البغدادي	النوبي	2
المالقي	مالقة	6
اصبهان	الامير	5
بروجرد	همذان	2
اغمات	طرابلس	2
العبدري	القاضي	3
المقدسي	قم	2
الحموي	الدمشقي	2
الاسكندرية	خلاط	3
بعلبك	دمياط	2
السبتي	فاس	3
حلب	سنجار	7
الاصبهاني	الشام	3
الزنجاني	بغداد	4
القاضي	المرية	5
طرابلس	ميورقة	2
انطاكية	دمشق	4
الشاعر	اللغوي	4
الاصبهاني	الامير	3
الجزيرة	طرابلس	2
الشام	الصعيد	5
الخاتون	الدقاق	2
الاندلسي	الفقيه	7
الاصبهاني	الجواد	2
جرجان	مرو	7
بلنسية	تلمسان	2
الاصبهاني	القاضي	8
الخزرجي	الغرناطي	2
الصوفي	المروزي	7
قرطبة	مراكش	11
البغدادي	الدمشقي	2
بغداد	كاشغر	2
قرطبة	قم	2
الاخباري	المالكي	2
الحجاز	الهمذاني	3
البغدادي	المدينة	4
دمياط	مصر	6
القاهرة	نابلس	2
العبيدي	المصري	8
شيراز	مصر	2
الدني	القاضي	2
البغدادي	الخطيب	7
القدس	نيسابور	4
القاهرة	مصر	35
الاديب	الصدوق	3
البصري	واسط	2
الواعظ	هراة	5
الشاعر	كرمان	2
نسا	همذان	2
التميمي	بغداد	7
القاضي	الكعبي	2
القرشي	المصري	10
الاسكندرية	بجاية	3
الاندلسي	القدس	4
الحجاز	المفسر	2
الاندلس	شقورة	3
الشام	مرو	10
اسيوط	بغداد	3
طرابلس	طرابلس	13
المقريء	مرو	21
الارموي	المقريء	2
غرناطة	مرسية	6
الكاتب	خراسان	2
الاديب	العراق	6
خراسان	مكة	9
الاديب	السلفي	2
الابيوردي	مكة	2
المالكي	المصري	13
اللغوي	بغداد	9
المقدسي	خراسان	2
الابار	الاندلس	4
الدقاق	بغداد	4
الاسكندرية	الكرك	2
الشيعي	المعرة	2
النصاري	صقلية	2
برقة	خلاط	2
القاضي	اليحصبي	3
الخطيب	فارس	2
البسطامي	النيسابوري	2
الصعيد	القاهرة	5
الغازي	نيسابور	2
الدلال	النيسابوري	2
الدمشقي	المءدب	2
آمد	خلاط	2
القرطبي	المرادي	2
الاندلس	المتكلم	2
الهذباني	قيسارية	2
المهدية	فاس	2
المصري	قيسارية	2
بلخ	سمرقند	6
الاصبهاني	خراسان	3
الفقيه	الكوفة	6
الاندلسي	المرادي	2
الاندلسي	الفيلسوف	2
القاضي	فاس	5
الاسكندري	المولي	2
القدس	تنيس	2
الحلبي	القدس	3
الدينوري	الكاتب	2
المصري	النحوي	2
القيسي	سبتة	2
الاسكندرية	الكوفة	2
الاندلسي	المغرب	6
بعلبك	حمص	6
البصرة	خراسان	3
الشافعي	بلنسية	3
العراق	الهروي	3
المقريء	شاطبة	9
الصوفي	كنجة	2
العراق	المغرب	8
النحوي	سمرقند	2
الجزيرة	قرطبة	2
المحاربي	المرية	2
الازدي	مصر	3
الضرير	العلوي	2
الاشبيلي	مرسية	3
الاندلس	المرسي	3
الشيعي	المقريء	2
الفرضي	الفقيه	8
الحجري	المرية	2
الاصبهاني	تكريت	2
اصبهان	الوراق	2
الفقيه	المولي	11
النظامي	الواسطي	2
اربل	حران	3
بسطام	مرو	2
اصبهان	نيسابور	35
الباطني	بغداد	2
التركي	الروم	2
الامير	العباسي	7
الهكاري	عكا	2
الاندلسي	التجيبي	7
الغرناطي	المحدث	2
الشام	الصوفي	13
اذربيجان	نيسابور	4
الربعي	بغداد	2
الاصبهاني	الخرقي	3
المقريء	النيسابوري	9
الامير	الهكاري	4
القيروان	طرابلس	2
الشاعر	الفهري	2
الفقيه	بلخ	8
الرقة	سنجار	4
المغرب	هراة	3
المحدث	امل	2
النيسابوري	سرخس	2
الحنفي	القاضي	20
دمشق	فارس	8
البغدادي	الموصل	21
الامير	ماردين	2
الصوفي	بغداد	63
خراسان	سرخس	2
القاضي	همذان	7
الاسكندرية	الفقيه	13
الحنفي	حلب	5
المقريء	فارس	12
البوازيج	العراقي	2
اغمات	القيروان	2
الاديب	القاضي	9
الزينبي	مكة	2
البلخي	مرو	2
الموصل	تكريت	7
الاسكندري	الاسكندرية	20
الجيلي	بغداد	10
الجبال	مراكش	2
الاسكندرية	حران	3
الحداد	بغداد	6
الحجاز	خوارزم	4
آمد	الكرج	2
الشيزري	مصر	2
الاسكندرية	مرو	2
الخطيب	الدمشقي	6
الغرناطي	بغداد	2
البارع	المءدب	2
القاضي	خسروجرد	2
الاسكندري	السلفي	2
الشاهد	المصري	2
الاندلس	فاس	14
الانصاري	النحوي	4
البغدادي	الخلال	2
السوس	الصالحي	2
الحراني	الموصل	2
الزيدي	المءذن	2
الطبري	بغداد	5
حمص	قيسارية	2
الخطيب	مصر	5
العمري	بغداد	3
البارع	العلوي	2
بخارى	خوارزم	2
الشاعر	شيزر	4
الصلاحي	القدس	2
امل	قم	2
الحجاز	الكرك	2
التركماني	السلجوقي	2
الامير	الحمي	4
الاسكندرية	بيروت	2
الصوفي	همذان	13
البروجردي	بروجرد	4
العبدري	الميورقي	2
اشبيلية	القاضي	8
العالي	القاضي	3
الانصاري	البصرة	2
الكناني	هراة	2
العراق	شيراز	2
الاديب	النحوي	6
الواعظ	ماردين	2
الهاشمي	مصر	5
العراق	بعلبك	6
البيع	نيسابور	2
اصبهان	سرخس	6
السمعاني	الصوفي	2
عكا	مصر	7
المقريء	جيان	2
اربل	الشام	3
الاديب	المالقي	2
السلمي	دمشق	13
المدينة	مراكش	4
الفقيه	سبتة	4
الصوفي	الطبري	3
الروم	ديار بكر	3
الجزيرة	الموصل	6
الاموي	مرسية	2
الامير	القدس	10
اشبيلية	الروم	3
الكردي	دمشق	5
الداني	دانية	13
بغداد	قاسيون	5
المشهد	طوس	5
الاغلبي	مصر	2
الامير	الحاج	3
الاديب	التميمي	2
الامير	نابلس	2
الروم	الهروي	2
الاسدي	الدمشقي	3
الصعيد	مصر	8
بعلبك	سنجار	5
الاشبيلي	اللخمي	11
الاديب	بغداد	25
الانبار	الكاتب	2
المخزومي	دمشق	2
الرومي	رباط	2
القيسراني	النظامي	2
بسطام	جرجان	2
الحنفي	الهاشمي	2
الاموي	المرواني	2
خوارزم	دهستان	2
الزيدي	العلوي	6
الازدي	المالكي	2
البغدادي	الخفاف	5
القاضي	واسط	13
بجاية	مرسية	3
البالسي	الشافعي	2
الاسكندرية	الشام	15
الاشبيلي	فاس	5
الغافقي	المرية	4
المغرب	مصر	19
العطار	همذان	3
الانصاري	دانية	4
الهمذاني	خراسان	4
السفار	مرو	2
الجيلي	الفقيه	3
شيراز	فارس	2
الاصبهاني	المءذن	4
خوارزم	واسط	2
المءذن	المقريء	3
المالكي	حلب	2
القرطبي	حلب	3
القاهرة	الموصل	4
الاسكندرية	البلنسي	2
الشاعر	الكلبي	2
اران	اصبهان	2
الرازي	المتكلم	2
الجزيرة	قزوين	2
الطبيب	القاهرة	2
الفقيه	المالكي	34
العبسي	المقريء	2
مصر	منبج	3
البصرة	المحدث	2
خوارزم	همذان	4
القاضي	امل	6
البارع	الفقيه	8
اصبهان	الاسكندرية	3
الاصبهاني	الشروطي	3
المءذن	المروزي	2
اليمن	تكريت	2
الاسفراءيني	الصوفي	3
التركي	منبج	2
آمد	المدينة	3
التكريتي	الشاعر	2
الانباري	الواعظ	4
دمشق	نهاوند	2
البوسنجي	الصوفي	2
الخطيب	هراة	3
التركي	القدس	2
الشام	المرية	2
المهدوي	المهدية	2
السلجوقي	ملطية	2
المفسر	النحوي	3
الفرضي	مصر	4
الاندلسي	باجة	2
الرعيني	مراكش	2
المصري	مكة	3
الفقيه	الكاتب	4
الري	الشافعي	4
العبيدي	العراق	2
المدينة	امل	4
حمص	منبج	3
الروم	سبتة	2
البغدادي	الشافعي	11
حران	خلاط	2
اصبهان	السند	3
البخاري	الطبيب	2
الابيوردي	نيسابور	2
اصبهان	تكريت	2
الشام	واسط	11
الواعظ	واسط	4
الامير	دمياط	2
الشيزري	الكناني	3
البغدادي	الطيبي	2
البلدي	القاضي	2
الشيعي	كفرطاب	2
خوارزم	هراة	2
العباسي	الهاشمي	32
اذربيجان	اليمن	2
غرناطة	مكة	2
الامير	المغرب	6
القدس	خراسان	6
مراكش	مكة	2
الخطيب	الفقيه	9
الابار	بلنسية	2
اليمني	دمشق	3
المروزي	مرو	33
اذربيجان	الاصبهاني	2
الاصبهاني	المقريء	20
المسعودي	مرو	3
الانصاري	الشاطبي	2
البغدادي	المحدث	18
التيمي	العراق	2
الاديب	مصر	7
المحدث	النحوي	2
البهراني	دمشق	3
الانباري	النظامي	2
الشافعي	حمص	2
الاديب	الانصاري	3
التجيبي	المرسي	2
تبريز	مصر	2
الحنفي	مصر	2
اصبهان	اليمن	4
افريقية	الروم	3
المقريء	نيسابور	17
الطوسي	الفقيه	6
الروم	سنجار	2
الفيلسوف	دمشق	4
التجيبي	المري	3
بغداد	كنجة	3
بغداد	عكا	5
شهرزور	قيسارية	2
الهاشمي	مكة	2
الحريمي	الشيباني	4
سرخس	مصر	2
الشاعر	الغزي	2
النسفي	مكة	3
اصبهان	البروجردي	2
المعافري	مراكش	2
الكوفة	هراة	2
الحنفي	الخطيب	3
البغدادي	الربعي	5
الانبار	هيت	2
اللغوي	مكة	2
الطالقان	المداءن	2
الفارسي	النيسابوري	5
الكناني	طرابلس	2
البلنسي	القاضي	3
فارس	فاس	2
البغدادي	الجزيرة	4
القاهرة	المءذن	2
البلنسي	المرية	5
الصنهاجي	القاضي	2
الزهري	القرشي	5
الصوفي	مراكش	2
الشام	القاهرة	10
الافريقي	الحميري	2
الهمذاني	واسط	4
الازجي	القاضي	2
المحدث	مكة	6
الحداد	نيسابور	4
اصبهان	سلماس	2
الروم	العراق	4
الاندلسي	مالقة	4
العبدري	المالقي	2
الكرخي	بغداد	5
الاسكندرية	صرخد	2
الحجاز	الروم	2
البغدادي	دمياط	2
القاهرة	الكرج	2
اشبيلية	افريقية	4
دارا	نيسابور	2
البلنسي	قرطبة	5
المرسي	المولي	3
الانصاري	مرسية	8
الاندلس	الكاتب	3
البغدادي	الشهرزوري	2
الاهواز	امل	2
