Source	Target	Weight
التيمي	بست	2
المدني	النجاري	5
الطائف	ريدة	2
الحجاز	مكة	6
العبدي	الكوفي	3
اصطخر	المولي	2
العدوي	المدينة	5
الهمداني	اليمن	2
الجمحي	المكي	5
العبدري	القرشي	2
الحميري	ريدة	2
الاموي	الشام	6
السلمي	العراق	2
الانصاري	فارس	3
الشام	طرابلس	2
الانصاري	البدري	2
العراق	المغرب	5
البصرة	العراق	13
الكلبي	المدينة	2
الغساني	طرابلس	2
الدمشقي	الشام	2
البصري	مكة	2
العراق	القادسية	2
الروم	المغرب	5
الروم	الغوطة	2
التيمي	الفقيه	4
فارس	مكة	5
الفقيه	المولي	5
خراسان	نيسابور	2
البيع	دمشق	2
البصرة	خراسان	9
البحرين	البصرة	4
العراق	المولي	7
دمشق	كربلاء	2
الانصاري	الفقيه	5
الداري	داريا	2
افريقية	الروم	4
القيروان	طرابلس	2
الاعرج	المولي	2
الفقيه	المدينة	8
دمشق	فارس	5
الكندي	مصر	2
البصرة	المولي	12
العتابي	المولي	2
المغرب	مكة	2
الكندي	اليمن	3
الاردن	الشام	3
العراق	المدني	6
البصري	الحميري	3
القسطنطينية	المدينة	3
الطائف	القسطنطينية	2
البيع	المدني	2
البصرة	الغفاري	2
الاشعري	الدمشقي	2
الامير	البصرة	6
الديلم	العراق	2
الاصبحي	قيسارية	2
المغرب	طرابلس	2
القاضي	ريدة	2
المدني	فارس	2
العراق	دمشق	17
المخزومي	المدينة	9
الشام	القادسية	2
الجمحي	المدينة	2
الروم	ايلة	2
الجهني	المدينة	2
المدينة	فلسطين	5
الخولاني	دمشق	2
دمشق	صنعاء	3
الداري	المدينة	2
العراق	دومة	2
الاسلمي	دمشق	2
الازدي	عمان	3
مصر	مكة	9
المولي	فارس	4
الكوفة	نيسابور	2
البصرة	القاضي	4
افريقية	دمشق	5
الشام	الفقيه	2
المولي	اليمن	3
البصري	العدوي	6
الاشعري	مكة	2
الجزيرة	دمشق	3
الاموي	الشاعر	2
الاردن	دمشق	2
الحجازي	القرشي	2
الانصاري	برقة	2
الاموي	الجواد	3
القدس	المدينة	3
الزهري	الكوفة	3
الكوفة	النخعي	3
دمشق	قبرس	2
الكوفة	قرقيسياء	2
الداري	العنسي	2
الكوفة	دمشق	10
السلمي	المدينة	3
ريدة	مصر	2
الاموي	الحجاز	2
المدني	النوفلي	3
البربري	المولي	2
البصرة	مصر	5
الديلم	المدني	2
الحجبي	العبدري	3
الامير	الثقفي	2
المغرب	مصر	8
الشام	الغوطة	2
الشام	العامري	3
القرشي	المخزومي	3
الجاهلي	المذحجي	2
اليمن	حمص	2
المدينة	سمرقند	2
الحبشة	القرشي	3
الشاعر	المدينة	3
العراق	مصر	12
القرشي	فارس	4
السهمي	مكة	3
الروم	الفلسطيني	2
الليثي	مكة	3
الروم	الغساني	3
اليمن	مصر	8
العراق	كربلاء	2
الثقفي	المكي	2
المخزومي	المكي	2
البصرة	المدني	5
الاموي	المولي	6
السهمي	القرشي	4
التيمي	دمشق	2
مرو	مروالروذ	2
الاسدي	دمشق	2
الطائف	المدينة	8
الشيعي	الكوفي	4
المدينة	كربلاء	2
الكندي	الكوفة	3
القرشي	المدني	14
البصرة	نيسابور	3
الكوفة	المدني	7
المدينة	تستر	3
القاضي	الكندي	2
الشاعر	العراق	2
الشام	واسط	2
المولي	مصر	6
الاسكندرية	الامير	2
المدينة	قم	2
بلخ	مرو	2
الامير	المغرب	6
الاسكندرية	دمشق	2
الانصاري	المدني	35
السلمي	الكوفي	3
العامري	المولي	3
النوبة	مصر	2
الشام	عمان	2
اصبهان	الاشعري	2
الشام	النجاري	2
الامير	الجواد	2
الخزاعي	المقريء	2
القادسية	دمشق	2
الاموي	الحبشة	2
العراق	الكوفة	17
الاردن	مصر	2
الاسلمي	المدينة	3
قم	مكة	2
الهاشمي	مكة	4
البصري	فارس	3
البصري	العراق	5
المولي	المولي	2
الازدي	البصري	7
الفلسطيني	فلسطين	2
القرشي	سجستان	2
الاردن	القرشي	3
الكوفة	واسط	3
الزهري	القرشي	3
العراق	خراسان	5
الاموي	المدني	2
الشاعر	المداءني	3
الزهري	الفقيه	2
الروم	العراق	3
الحمصي	دمشق	3
المدني	دمشق	7
التميمي	الكوفي	3
البصري	مصر	2
الهاشمي	دمشق	2
الازدي	الروم	3
الثقفي	الحجاز	2
المازني	المدني	3
العدوي	الكوفة	3
الانصاري	مصر	8
التميمي	السعدي	3
الحنفي	الكوفي	6
البصري	الكوفة	2
القرشي	دومة	2
الاوسي	حمص	2
الازدي	دمشق	3
المدينة	اليمني	2
الخولاني	الشام	2
الكوفي	الهمداني	15
الكوفة	الكوفي	16
البصري	تستر	3
الاحمسي	الكوفة	2
العراق	مكة	11
الروم	المولي	2
البصري	المازني	3
الشام	اليمامة	2
العراق	واسط	2
الامير	اليمن	2
السكوني	الشام	2
العتكي	عمان	2
الثقفي	مكة	2
الحجاز	الشاعر	2
الحجاز	اليمن	7
المغرب	المولي	2
القسطنطينية	دمشق	4
الشام	ريدة	2
البصرة	فارس	7
البصرة	السبي	2
الشاعر	الكوفة	2
الامير	الاندلس	2
الهاشمي	الهاشمية	2
حمص	دمشق	7
تستر	دمشق	2
البيع	الشام	2
الجبال	المدينة	2
الامير	القسطنطينية	2
الجاهلي	اليمن	2
الحبشة	المدني	2
الباهلي	حمص	2
القرشي	حمص	2
الاسدي	الكوفة	8
المولي	الهاشمي	2
المصري	قيسارية	2
الفقيه	الكوفي	6
الطائف	فارس	4
الشام	الهاشمي	2
الامير	المولي	6
الثوري	الكوفي	3
الزهري	المدينة	4
التيمي	المدينة	2
الثقفي	اليمن	2
الشاعر	دمشق	3
البصري	عمان	3
القرشي	فلسطين	3
الكوفة	مكة	16
البصرة	التميمي	9
الاسلمي	المدني	3
البصرة	عمان	4
الامير	الجزيرة	2
دمشق	فلسطين	5
الشام	داريا	3
الكوفة	الهمداني	4
الازدي	حمص	2
الامير	سجستان	3
الاسلمي	البصرة	2
القسطنطينية	مكة	2
الثقفي	دمشق	3
خراسان	فارس	2
العراق	قنسرين	2
الاسكندرية	المدينة	4
الشام	الطائف	7
التجيبي	المصري	5
افريقية	طرابلس	2
الشاعر	اليمن	2
البجلي	الكوفي	3
المولي	دمشق	10
الاسدي	المولي	2
الشام	المدني	3
الكوفي	واسط	2
البصرة	السعدي	3
افريقية	الغساني	2
الزبيدي	الكوفي	2
الليثي	المدني	4
الكوفة	المدينة	22
الازدي	المولي	3
البصرة	الكوفي	6
الشام	بسطام	2
البحرين	الطائف	2
الروم	دمشق	9
الجاهلي	الكوفي	5
الاشجعي	الشام	2
الخزرجي	النجاري	4
العلوي	الهاشمي	2
البصري	الجاهلي	2
السلمي	حمص	2
الانصاري	الزرقي	5
القدس	المغرب	2
الساعدي	المدني	2
البصرة	المغرب	2
حمص	مكة	3
الازدي	الشام	2
السهمي	مصر	2
الاسدي	الرقة	2
البصرة	بلخ	2
البصري	القدس	2
الكوفة	ريدة	6
الجمحي	القرشي	2
افريقية	الامير	5
الجزيرة	عمان	2
البصرة	البصري	11
الروم	اللخمي	2
الحاجب	العبدري	2
الغفاري	مصر	2
الخزرجي	المدني	7
العنسي	داريا	2
كربلاء	مكة	2
برقة	مصر	2
الانصاري	القدس	4
الانصاري	الشاعر	3
دارا	مكة	2
الحبشي	المولي	3
الشام	دمشق	25
الانصاري	الاوسي	10
افريقية	المدينة	4
الفزاري	الكوفة	2
الكوفي	المدينة	2
الكوفة	المولي	5
الانصاري	تبوك	3
الثقفي	الكوفي	3
المداءن	حمص	2
الفقيه	الكوفة	3
الطائف	المغرب	2
الشام	العدوي	3
الاموي	الامير	3
دمشق	سجستان	3
البصري	المولي	8
الغوطة	دمشق	2
الكوفة	الهاشمي	3
الاموي	دمشق	11
الحجاز	الكوفة	6
القرشي	دارا	3
الخولاني	مصر	2
البصرة	الحجاج	2
الحبشة	المدينة	6
الثقفي	المولي	3
البصرة	النجاري	2
البصرة	الخزرجي	3
الثقفي	الكوفة	5
الجواد	القرشي	3
المدني	مصر	3
الجواد	دمشق	2
الاسدي	القسطنطينية	2
العدوي	مكة	5
السلولي	الكوفي	2
البصرة	المزني	2
المدينة	اليمن	8
الجاهلي	المدني	2
الاحمسي	البجلي	4
دمشق	طرابلس	2
الجزيرة	خراسان	2
المدينة	المغرب	3
البصرة	القرشي	9
القادسية	فارس	2
دمشق	ريدة	2
الحجاز	القرشي	4
السلمي	المقريء	2
الامير	خراسان	5
الابيض	دمشق	2
التجيبي	مصر	4
البصري	خراسان	2
السوس	مصر	2
المدينة	المكي	2
افريقية	العراق	3
الاسدي	المدني	4
الطائف	عمان	2
الاردن	حمص	2
العراق	الهاشمي	2
العلوي	المدني	2
الحميري	الشاعر	2
الكوفة	مصر	8
السبي	مكة	2
المقريء	المولي	2
الاسلمي	خراسان	2
المغرب	دمشق	6
القسطنطينية	المدني	2
بغداد	دمشق	2
الحجاز	خراسان	3
خراسان	ريدة	2
الكوفي	النخعي	8
الكندي	المدني	2
الاسدي	الشام	4
الخزاعي	المدينة	4
الكوفة	المقريء	4
البصري	التميمي	4
الحجاج	الكوفة	2
المدني	المدينة	24
الاعرج	الانصاري	2
اصبهان	المدينة	2
العراق	القرشي	11
الطائف	حمص	2
الخزاعي	الكوفي	3
البصرة	القادسية	3
الاموي	خراسان	4
المدينة	المولي	9
البصرة	القدس	3
اليمن	فارس	3
القادسية	المدينة	3
العراق	قبرس	2
الشاعر	المولي	2
العبدي	فارس	2
المدينة	ريدة	6
القسطنطينية	مصر	2
الامير	الكندي	2
الزرقي	المدني	5
بخارى	خراسان	2
الربعي	الكوفي	2
البصرة	الروم	2
البحرين	عمان	2
الليثي	المدينة	3
دمشق	مصر	14
البصرة	ريدة	9
عمان	مكة	2
الفقيه	النخعي	4
الاشعري	الكوفة	3
الفزاري	الكوفي	3
الاموي	مكة	4
الجمحي	مكة	3
العبدي	المولي	2
العراق	سجستان	2
افريقية	المصري	2
البصرة	دمشق	10
النخعي	دمشق	2
الشام	المولي	3
الجهني	مصر	2
الاموي	البصرة	3
الروم	بغداد	2
القسطنطينية	الكوفة	2
الانصاري	دمشق	7
الحجاز	ريدة	2
الثقفي	مصر	4
الامير	الكوفة	5
الكوفة	تستر	3
العراق	المقريء	2
الحجبي	القرشي	2
الشام	مصر	18
البصرة	اليمن	5
الكوفة	المغرب	2
البصرة	الحجاز	6
بسطام	دمشق	2
الشام	حمص	7
الزهري	القادسية	2
الحبشة	دمشق	2
القرشي	المغرب	4
الحجاز	المدينة	8
البصرة	تستر	3
الجهني	العراق	2
الشام	قنسرين	2
العراق	فارس	6
الحبشة	مكة	2
الاسدي	القرشي	4
افريقية	الطائف	2
الفقيه	القرشي	2
الكوفي	دمشق	2
الحجاز	العراق	7
الفقيه	المدني	9
القدس	المولي	2
الاندلس	المدينة	2
الجزيرة	المدينة	2
السهمي	الشام	2
القسطنطينية	اليمن	2
الشام	فاس	2
الحضر	المدينة	2
الكندي	الكوفي	6
الامير	الطائف	3
اليمن	دمشق	7
السلمي	خراسان	2
الشامي	المولي	3
الشام	المكي	2
المدني	المولي	13
البصري	الشاعر	3
البصري	العبدي	3
الازدي	البصرة	2
القرشي	المكي	2
الخزرجي	المدينة	6
الامير	الشام	10
التيمي	القرشي	5
المولي	خراسان	3
البصرة	المدينة	14
القرشي	دمشق	12
افريقية	القرشي	3
الاموي	الروم	2
الاشهلي	المدينة	2
افريقية	الحجاز	2
الطائف	مصر	8
الجهني	الكوفي	2
القسطنطينية	النجاري	2
الاوسي	المدني	2
القرشي	مصر	8
الحجاز	الطائف	5
الطاءفي	الطائف	2
اليمن	مكة	5
الخزرجي	القسطنطينية	2
التيمي	المدني	2
الاشجعي	الكوفي	4
الشام	المدينة	25
الشام	فارس	4
المقريء	مكة	2
البحرين	الثقفي	2
القرشي	اليمن	4
التميمي	الكاتب	3
الحاجب	الحجبي	2
الانصاري	المقريء	3
الامير	المدينة	4
الانصاري	الشام	6
البصري	دمشق	5
الطائف	الكوفة	8
الامير	الروم	6
القرشي	المدينة	20
الشاعر	العامري	2
الكوفي	المقريء	3
العدوي	المولي	3
خراسان	مصر	5
الشام	الكلابي	2
القادسية	الكوفة	5
الامير	العراق	6
فلسطين	مصر	3
الانصاري	الانصاري	2
الاشعري	المولي	2
فارس	مصر	4
الاسدي	مكة	7
القدس	القرشي	2
خراسان	مروالروذ	2
التيمي	الكوفي	5
الشام	الكوفي	5
العراق	عمان	2
المدينة	بست	4
البصرة	مروالروذ	2
الطائف	المولي	2
التجيبي	الكندي	2
الخزاعي	الكعبي	3
الامير	مصر	9
الاسكندرية	التجيبي	2
القسطنطينية	المولي	2
المدينة	النوفلي	3
الجاهلي	المدينة	3
المدينة	حمص	5
دمشق	قنسرين	3
العدوي	العراق	3
الاسكندرية	الشام	2
الخزاعي	الكوفة	7
القاضي	المصري	2
افريقية	القسطنطينية	2
القسطنطينية	المغرب	3
العامري	دمشق	2
البصري	الشام	5
القدس	النجاري	3
الامير	الغساني	2
القرشي	الكوفة	9
الكناني	عسقلان	2
البصرة	مرو	5
الكوفة	فارس	6
الانصاري	الجهني	2
الجمحي	الشام	2
البصري	الربعي	3
الاسكندرية	الاموي	2
الخزاعي	المولي	3
القرشي	خراسان	4
الهاشمي	كربلاء	2
اليمن	صنعاء	2
الانصاري	الكوفة	4
الانصاري	القسطنطينية	2
البصري	الجهضمي	2
الزهري	العراق	3
القدس	دمشق	7
الطاءي	الكوفي	2
الطائف	دمشق	5
الانصاري	حمص	5
السبي	الكوفة	2
المدينة	المطلبي	2
الروم	الشام	9
الشام	القدس	4
افريقية	مكة	3
السوس	القرشي	2
الاندلس	الروم	2
البصرة	العنبري	2
الثقفي	الشام	3
المولي	الهمداني	2
الاسلمي	مرو	2
الكعبي	المدينة	3
الشيباني	الكوفي	2
الشام	فلسطين	3
التيمي	المولي	2
الاشعري	الشامي	4
العراق	الفقيه	2
السهمي	الطائف	3
المدينة	مصر	19
الجعفي	الكوفي	2
الهند	خراسان	2
افريقية	خراسان	2
الازدي	العتكي	2
الخزرجي	الكوفة	2
افريقية	اليمن	3
الكندي	المولي	3
الثقفي	الطائف	7
القرشي	المولي	5
خراسان	مرو	6
البصرة	الجاهلي	2
الجاهلي	الشام	2
الثقفي	العراق	6
الخزرجي	تبوك	2
التميمي	اليربوعي	2
المدينة	خراسان	6
المدينة	الهاشمي	8
الدمشقي	دمشق	6
الجاهلي	المولي	3
الامير	قنسرين	2
الشاعر	الكوفي	2
الحمصي	حمص	3
الشام	الغساني	3
الفهري	القرشي	5
دمشق	مكة	13
الطائف	العراق	7
الجزيرة	العراق	2
الكوفي	الوادعي	3
افريقية	الشام	4
الدمشقي	المولي	3
خوارزم	سمرقند	2
السلمي	دمشق	4
القرشي	قنسرين	2
الكوفة	المخزومي	2
الشام	قرقيسياء	2
البصرة	العامري	2
الشام	مكة	19
الخزرجي	دمشق	2
الشام	اليمن	7
العدوي	المدني	5
المغرب	خراسان	2
العراق	اليمن	4
الكوفي	المزني	2
افريقية	النوبة	2
البصري	العنبري	3
البصري	المدينة	2
الحضر	الشام	2
الاشعري	المدينة	2
العامري	المدينة	3
البصري	مرو	2
البصرة	الفقيه	3
الحبشة	المخزومي	5
الحجاز	الشام	7
الروم	الكوفة	3
الشام	خراسان	6
الحجبي	المكي	2
المدينة	مكة	26
الجحفة	المدينة	2
الحجاز	حمص	2
التجيبي	القاضي	2
الجواد	الشاعر	2
الضبي	الكوفي	2
العراق	الكوفي	4
الثقفي	المدينة	2
القدس	المدني	2
الفقيه	دمشق	4
الانصاري	المولي	5
البصري	الرقاشي	3
الروم	طرابلس	2
الاوسي	المدينة	4
الانصاري	الحضر	2
الجواد	المدينة	2
العراق	فلسطين	3
البصرة	المخزومي	2
الجاهلي	الكوفة	4
الجيزة	قيسارية	2
الخزاعي	دمشق	2
المدينة	دمشق	22
الشام	الكوفة	15
العبسي	الكوفي	2
السلمي	الكوفة	3
الثقفي	الحجاج	2
الحجاز	فارس	2
المدينة	تبوك	3
القرشي	مكة	16
الاندلس	دمشق	2
الفزاري	دمشق	2
المصري	المولي	4
البصرة	الكوفة	18
المصري	مصر	16
الرعيني	المصري	2
الاسكندرية	الانصاري	2
المدينة	المزني	2
البصري	الضبعي	2
المقريء	دمشق	2
الاسدي	البصرة	3
الاموي	مصر	6
البصري	الجرمي	3
التميمي	الكوفة	3
الشام	العراق	13
ريدة	مكة	5
الشام	العنسي	3
الشام	الشامي	2
الابيض	المولي	3
الطائف	القرشي	6
الانصاري	العراق	2
الخولاني	حمص	2
العامري	القرشي	5
الحجازي	العامري	2
الامير	الباهلي	2
التيمي	التيمي	2
الصنعاني	دمشق	3
الحمصي	الشام	3
البحرين	المدينة	3
الغساني	المغرب	2
البصرة	التيمي	4
الجواد	المولي	4
دمشق	نيسابور	2
الكوفي	المولي	14
الاشجعي	المولي	3
المدني	الهاشمي	7
الاعور	الكوفي	2
البصري	ريدة	3
الكوفة	خراسان	5
القاضي	مصر	5
الاشعري	الشام	2
الشام	المقريء	2
الحمصي	الكندي	2
النجاري	برقة	2
الحمصي	السكسكي	3
الاموي	القرشي	7
الحجاز	مصر	8
الطائف	خراسان	3
الشام	المغرب	6
حمص	سارية	2
اليمامة	مكة	2
البصري	المدني	2
القدس	القسطنطينية	2
الحضرمي	الكوفي	3
