Source	Target	Weight
الانطاكي	مصر	6
الصوفي	قم	2
اصبهان	المحدث	4
الشافعي	نسف	2
الاستراباذي	الفقيه	8
البغدادي	القنطري	2
حمص	عسقلان	3
الاصبهاني	الضرير	3
الواعظ	فارس	3
اشبيلية	الاندلسي	4
الجزيرة	دمشق	3
المولي	حوران	2
الشهرزوري	مصر	2
الاعرج	طرابلس	2
الرحال	طرابلس	2
الاندلس	الفتي	2
الاشعري	البصرة	2
القدس	المدينة	2
مرو	نيسابور	13
الفارس	المولي	3
البصرة	خوزستان	2
الكلابي	مصر	2
الكوفة	امل	2
المقريء	عسقلان	4
البزار	الحنبلي	2
الحاكم	فارس	2
الكوفة	دمشق	12
حران	خراسان	2
البغدادي	الواعظ	7
بغداد	فسا	2
المدينة	النيسابوري	3
الاخباري	بغداد	3
القرطبي	الكناني	3
الاندلس	البارع	2
الشام	فارس	8
البغدادي	العراق	14
الفقيه	اليمن	2
المولي	همذان	2
الاندلس	السبتي	2
الضرير	بغداد	5
المالكي	المغربي	8
البصرة	الجرجاني	2
الرقة	حلب	3
الفقيه	حمص	2
الاصبهاني	الحاكم	2
الضرير	فارس	2
الخرقي	بغداد	2
الرملة	مرو	2
الظاهري	الفقيه	5
التغلبي	الروم	3
البغدادي	المغرب	4
الاندلسي	رية	2
الفقيه	الهمذاني	2
القيسي	قرطبة	3
الحراني	السلمي	2
الامير	الهاشمي	3
اصبهان	اللخمي	2
التميمي	الصوفي	2
الاموي	بغداد	7
القدس	حمص	3
فارس	همذان	4
الحراني	حران	3
الشام	نسا	2
الطالقان	المصيصة	2
المذكر	بغداد	2
السامي	القرشي	2
البغدادي	العالي	2
العراق	مصر	54
القاهرة	المغرب	6
الكندي	المصري	5
التاجر	بخارى	3
الرملة	داريا	2
الري	المحدث	7
الفقيه	الهروي	6
البيرة	القرطبي	3
الواسطي	بغداد	11
الشام	بخارى	6
الاندلس	خراسان	2
الاندلسي	القرطبي	6
المفسر	هراة	2
التميمي	المصري	4
القزاز	مصر	2
الاموي	المحدث	6
الالبيري	الاندلس	2
الديلمي	فارس	2
اليمن	طرابلس	4
البصرة	الفارس	2
الامير	القاءد	2
المطرز	المقريء	2
الاندلس	الليثي	3
الشاعر	الموصل	3
بيروت	مصر	3
الطحان	المحدث	2
الروم	مصر	5
البصرة	الطبري	2
الاديب	البغدادي	6
الذهلي	واسط	2
العسكري	المصري	3
الخياط	مصر	3
العجلي	المفتي	2
الري	دارا	2
المولي	طرابلس	8
السند	بغداد	2
الموصل	امل	2
العجلي	النيسابوري	2
الدقاق	الصدوق	2
طرابلس	مصر	12
الطابران	نيسابور	3
الانماطي	النيسابوري	3
الاموي	المالكي	2
الشام	حلب	12
الشافعي	حلب	2
بغداد	نسف	4
النسوي	دمشق	2
الاخباري	النحوي	5
الري	العسكري	2
اصبهان	الصوفي	3
اصبهان	بغداد	20
الاستراباذي	الجرجاني	2
البصرة	نيسابور	12
تنيس	مصر	4
القمي	مصر	2
السامري	دمشق	3
البصرة	بغداد	46
الرازي	دمشق	5
الحجاز	نيسابور	14
الهمذاني	الوراق	2
التركي	العقيلي	2
المولي	مصر	49
الدينوري	المطوعي	2
البغدادي	الكوفة	9
القاضي	الهاشمي	4
الحيرة	نيسابور	2
الاندلسي	المعافري	2
الاشناني	البغدادي	2
الري	الكوفة	9
السامري	المقريء	6
المعافري	مصر	3
المطوعي	مصر	2
الشاعر	الكلابي	2
الخريمي	المري	2
البزاز	المصري	6
التميمي	المءدب	2
الهمذاني	دمشق	3
الاندلس	سبتة	3
الزيدي	الكوفي	3
حلب	طبرستان	2
السامري	فارس	3
الكوفة	المحدث	5
الشاعر	قرطبة	3
البغدادي	الموصلي	2
الصيرفي	مصر	3
الرومي	مصر	4
القاضي	القزويني	2
الشعري	الشيعي	2
الاصبهاني	العراق	5
الاصبهاني	العبدي	5
اليمن	مكة	4
بغداد	مصر	77
القطان	النيسابوري	7
البغدادي	الزيدي	2
الاصبهاني	القزاز	2
الافريقي	المغرب	4
الاصبهاني	البصرة	6
طرابلس	قرطبة	4
الطحان	المصري	3
الاسكافي	الشاهد	2
حلب	دمشق	14
القزويني	النحوي	2
الموصل	حران	3
العراق	الكوفة	3
الحاكم	المزكي	2
الاندلس	القيروان	6
بغداد	عمان	2
الانباري	التنوخي	3
الطوسي	طوس	2
خوزستان	مصر	2
الرملة	القاضي	7
المقريء	خراسان	7
البصري	العراق	2
المحدث	المقريء	6
الانطاكي	المقريء	14
النيسابوري	بغداد	42
الازدي	البصري	2
الاندلس	الفرضي	2
البغدادي	ما وراء النهر	6
حوران	دمشق	2
الشيباني	نسا	2
اصبهان	فارس	8
الشام	عكا	2
اصبهان	الجرجاني	2
الاسود	المصري	2
الصيرفي	المالكي	2
الكوفة	واسط	5
الدمشقي	النحوي	2
الاندلس	الحساب	3
الاندلس	القرطبي	22
السند	الشام	2
الاندلس	الكاتب	2
الجزيرة	المولي	2
السراج	النيسابوري	7
الفهري	القرطبي	2
العباسي	القاضي	3
الاعور	البغدادي	2
الحيري	طرسوس	2
اللخمي	قيسارية	2
الري	بخارى	5
القزويني	اليمن	2
الشام	جرجان	3
الحجاز	الدمشقي	2
النهاوندي	همذان	2
الشافعي	اللغوي	4
السمسار	النيسابوري	3
القشيري	النيسابوري	2
الثقفي	المحدث	3
جرجان	مكة	2
البصري	مصر	8
الدمشقي	الرملة	2
الشاعر	الوالي	2
القاضي	تكريت	2
الامير	التغلبي	5
الالبيري	بجانة	2
الجزيرة	بخارى	2
اصبهان	الشام	16
الطليطلي	قرطبة	6
العباسي	المولي	3
البصرة	امل	2
المولي	صور	2
الاصبهاني	الري	6
الكتامي	مصر	2
الاهواز	نسا	3
ما وراء النهر	نيسابور	2
القدس	مصر	6
البغدادي	المطرز	2
البغدادي	مرو	5
خراسان	ما وراء النهر	9
الزبيري	الفقيه	2
الاندلس	بغداد	8
الفقيه	المدينة	2
الالبيري	غرناطة	2
الرازي	الكوفة	2
الرملة	حلب	4
الري	المروزي	3
الاندلسي	مصر	14
التميمي	القرطبي	3
الصوفي	القدس	4
الصوفي	دارا	4
الاسفراءيني	خراسان	2
العقيلي	مصر	2
المالكي	مصر	18
الفتي	القرطبي	2
الدوري	المقريء	11
الجيزة	المهدية	2
الاندلس	اليمن	2
السجزي	هراة	4
الاسدي	الفقيه	5
دمشق	عسقلان	4
القرشي	مرو	2
عكا	مصر	2
البزاز	بغداد	8
الموصل	دمشق	8
البغدادي	الهاشمي	19
الدمشقي	الشافعي	2
العبيدي	المغرب	3
الاسدي	البغدادي	3
الشافعي	المفتي	7
الماسرجسي	خراسان	2
الشاعر	نيسابور	6
الشيرازي	بغداد	5
الشام	المتنبي	2
الامير	قم	2
البحيري	النيسابوري	3
الصوفي	الكوفة	2
المولي	شيراز	5
الحجاز	ما وراء النهر	2
المولي	بيروت	2
بست	مكة	2
القرطبي	الليثي	4
التجيبي	النحاس	2
البغدادي	الصيدلاني	6
الزجاج	النحوي	2
الاخباري	البصري	2
البصرة	فارس	8
الحاكم	الفقيه	6
الابهري	الفقيه	2
الاملي	دمشق	2
المغربي	مكة	2
الشافعي	العجلي	3
الاصبهاني	القصار	4
المقريء	انطاكية	7
الازهري	اللغوي	2
الرومي	بغداد	3
الحنبلي	العكبري	4
قيسارية	نيسابور	2
العباسي	مصر	4
الصيرفي	الفقيه	3
الرملة	العراق	5
الديلمي	الفارس	2
الحمصي	القاضي	2
الفقيه	المزكي	6
التميمي	النحوي	3
الخولاني	قرطبة	2
بخارى	مكة	5
الجوال	الرحال	5
الطوسي	المقريء	2
الشيباني	النيسابوري	5
الاديب	المتكلم	3
البغدادي	النقاش	3
القاضي	الموصل	6
الصيرفي	النيسابوري	3
الشاعر	الشافعي	4
الموصل	مكة	3
المولي	الهاشمي	6
الوراق	نيسابور	4
الحاكم	هراة	2
الاسكندرية	القاهرة	2
اللغوي	المقريء	2
الشام	الهاشمي	2
الامير	المولي	34
العراق	قرطبة	2
البصرة	الحجاز	4
الجوهري	نيسابور	2
البغدادي	الكندي	3
الدمشقي	العقيلي	2
الاندلس	بيروت	2
الانصاري	الدمشقي	2
البصرة	حران	2
القرطبي	اليمن	4
القاءد	المغرب	2
الاموي	الحساب	2
السوسي	الصوفي	2
الازدي	المقريء	4
الامير	الشام	15
القاضي	جور	3
البغدادي	الشيعي	6
الجزيرة	واسط	2
البغدادي	الوراق	13
الطبري	القاضي	5
الكلابي	المحدث	2
الاشعري	الشافعي	2
التميمي	مكة	2
الكوفة	مكة	9
النقاش	مصر	3
الماسرجسي	مصر	2
الشاعر	بخارى	2
الامير	الروم	5
البيرة	القيروان	2
قيسارية	قيسارية	2
المحدث	فارس	6
الاديب	الاندلسي	6
اصبهان	حران	2
البغدادي	الصفار	6
الانصاري	الهروي	2
البصري	الدمشقي	2
الازدي	الهروي	2
الاديب	امل	2
العلوي	بغداد	3
الجوهري	المصري	7
السامي	الهروي	3
بغداد	حلب	11
التاجر	امل	2
بغداد	دارا	5
الشام	العبدي	2
خراسان	طرابلس	2
القطان	الواسطي	2
القاضي	القمي	2
الاندلس	طرابلس	4
خراسان	فارس	4
الصوفي	شيراز	2
البغدادي	الشيباني	4
البغدادي	الشاعر	11
الحاكم	القيروان	2
الاصبهاني	التيمي	5
البغدادي	بلخ	2
الطاءي	دمشق	4
الاموي	القرطبي	14
البغدادي	الكوفي	3
بخارى	نيسابور	21
الشام	سجستان	3
الشيرازي	فارس	3
الاصبهاني	الثقفي	8
الصيدلاني	المصري	2
البهنسي	المصري	2
المدينة	المقريء	2
الاموي	الزهراء	3
بلخ	مكة	2
البغدادي	المولي	22
الدمشقي	خراسان	2
الصوفي	واسط	2
الرحال	خراسان	2
الاندلس	مكة	7
الاموي	الاندلسي	16
المغرب	بغداد	7
بغداد	طرابلس	8
الجزيرة	الكاتب	2
المديني	طرابلس	2
الامير	الكلابي	2
الحاكم	مصر	11
المحدث	الواعظ	3
الثقفي	خراسان	3
الحربي	السمسار	2
المفتي	هراة	2
الامير	الموصل	3
الحاكم	المولي	6
الجهني	المولي	2
الزجاج	الشاهد	2
الكوفة	المدينة	2
البيهقي	الشافعي	2
الازدي	المولي	3
الاهواز	الصوفي	2
البغدادي	القواس	3
البصري	الموصل	2
البصري	دمشق	6
الروم	دمشق	5
الفقيه	المفتي	8
الري	مصر	9
اصبهان	الفقيه	8
الحجاز	حلب	2
الموصلي	دمشق	3
بخارى	سجستان	2
المتولي	المولي	2
الحنفي	خراسان	4
الشافعي	العسكري	2
الشاعر	الكوفة	4
الشافعي	هراة	4
البغدادي	الدوري	6
المفسر	مصر	3
الحجاز	اليمن	5
البغدادي	الصدوق	9
القطان	بغداد	5
الحاكم	الموصل	2
اللغوي	مصر	2
التمار	الفقيه	2
حران	فارس	2
المحدث	واسط	4
حمص	مكة	3
الخادم	المولي	6
الموصل	نسا	3
البزاز	القاضي	2
الجيزة	مصر	4
الموصلي	بغداد	12
الرافضي	العبيدي	3
المءيد	المعافري	2
السامري	النحوي	2
الحجاز	المروزي	2
السراج	بغداد	2
الواعظ	دمشق	5
الشاعر	القاهرة	2
المءدب	المقريء	8
الرازي	الشام	2
الصوفي	جرجان	4
الدمشقي	الضرير	3
الجزيرة	مصر	11
القزويني	فارس	2
الزهراء	طليطلة	2
افريقية	الامير	2
الدمشقي	القاضي	7
النيسابوري	مكة	17
الشاعر	خراسان	3
الاندلسي	قرطبة	30
بلخ	همذان	2
البزاز	المقريء	4
الاهواز	الشام	3
الشيعي	القيروان	2
طرابلس	فسا	2
المحدث	المغرب	3
القرطبي	قيسارية	2
بست	مصر	2
الاستراباذي	بخارى	3
الاديب	البصري	2
الجبال	العراق	3
التغلبي	الشام	3
البغدادي	الظاهري	3
النيسابوري	نيسابور	50
القرطبي	المقريء	2
الدمشقي	المقريء	27
البصري	المنقري	2
الكوفة	المولي	6
السند	المقريء	2
الاموي	طرابلس	2
البغدادي	المزني	2
الاديب	اللغوي	4
القدس	طرسوس	2
الاصبهاني	جرجان	2
الطالقان	قزوين	2
البيروتي	المقريء	2
الشافعي	النجار	2
الزيات	القرطبي	3
القرطبي	مكة	10
البغدادي	العباسي	7
الازدي	اللغوي	2
الشافعي	المروزي	4
الليثي	المولي	2
المقريء	قرطبة	9
الاديب	طرابلس	2
سلمية	مصر	3
اصبهان	العراق	13
الطوسي	قزوين	2
المصري	المغربي	2
البصرة	المعتزلي	2
الغوطة	دمشق	2
اليهودي	مصر	3
الكوفة	الهاشمي	2
الحجاز	الكوفة	4
النيسابوري	نسا	3
الضبي	النيسابوري	3
الروم	طرسوس	2
الحلبي	بغداد	3
الفقيه	النساءي	3
سمرقند	مرو	4
الرقة	العراق	3
القزويني	القطان	2
القاضي	بلخ	3
اليمن	حمص	2
الصوري	المقريء	6
البارع	الحساب	2
الرملة	نيسابور	4
الرازي	الصوفي	8
القاضي	القسطنطينية	3
الفقيه	واسط	2
الحجاز	سمرقند	3
الكوفة	بيروت	2
الفراء	المصري	2
الحاكم	نسا	2
الطاءي	المولي	3
الاندلس	المولي	16
الوراق	دمشق	5
العبيدي	القاءد	2
الرومي	المولي	4
الشافعي	الكوفة	2
الشام	انطاكية	4
اصبهان	الضرير	2
اصبهان	عسقلان	2
الاندلس	الشاعر	7
الحاكم	الضبي	2
الشام	طبرية	3
الزيات	مصر	2
البخاري	مرو	2
الجزيرة	خراسان	5
البغدادي	المخرمي	3
التمار	المصري	3
الحميري	المصري	3
الباهلي	النيسابوري	2
بغداد	طبرية	3
الكاتب	دمشق	4
القدس	الكوفة	2
العراق	حلب	2
البغدادي	الصوفي	18
الثقفي	المءدب	2
الاشعري	المولي	2
المهلبي	جرجان	2
الجزيرة	مكة	2
المروزي	بخارى	7
الاموي	فارس	2
الكرخي	المولي	2
الواعظ	مكة	2
القرطبي	اللغوي	5
العراق	بلخ	2
الاشناني	المقريء	7
المءدب	النحوي	2
الحيري	خوارزم	2
بغداد	سامراء	3
اصبهان	هراة	2
التركي	الشام	2
العطار	مصر	2
افريقية	مصر	5
الباجي	باجة	2
الازدي	واسط	2
البخاري	همذان	2
الواعظ	مصر	5
الشافعي	جرجان	7
الاموي	المعافري	2
المطوعي	جرجان	2
البغدادي	التميمي	5
الحلبي	دمشق	4
التركي	دمشق	7
البخاري	الساماني	3
العراق	الهاشمي	2
الشاعر	مصر	7
الحاكم	الرملة	2
السمرقندي	الفقيه	4
المتكلم	المعتزلي	2
الاهواز	المقريء	6
البغدادي	النديم	3
الشافعي	النحوي	4
الزهراء	بغداد	2
الداري	داريا	2
الري	السجزي	2
الطوسي	مرو	2
المالكي	المقريء	5
التميمي	الضرير	3
المقريء	المولي	9
الاندلس	الجهني	2
الشام	الكوفي	5
الفقيه	ما وراء النهر	4
الازدي	الحنفي	2
المالكي	فارس	2
التميمي	همذان	2
بغداد	دمشق	51
الفسوي	طرابلس	2
الاهوازي	الدوري	2
الاصبهاني	الشافعي	3
نيسابور	هراة	9
طرابلس	فارس	4
الخطيب	نيسابور	2
الجرجاني	المءدب	2
اللغوي	الهروي	3
اصبهان	الاديب	4
التاجر	الشام	2
الدمشقي	القطان	2
القرطبي	اللءلءي	2
الحنفي	سمرقند	4
خراسان	سجستان	2
افريقية	المصري	2
المزكي	بغداد	3
الرازي	القاضي	5
الاسكندرية	بغداد	3
المدني	المدينة	3
العراق	المصري	8
الحكي	العلوي	2
الحداد	طرابلس	2
اصبهان	شيراز	3
الجبال	نيسابور	2
الشافعي	العراق	9
اصبهان	المدينة	3
المولي	مرو	2
الاصبهاني	مكة	9
بغداد	قزوين	3
الصدوق	النيسابوري	6
النصيبي	بغداد	2
البزار	البغدادي	3
المغربي	بغداد	2
اشبيلية	الاندلس	3
الاديب	البارع	3
الحلبي	المصري	2
الساكني	المقريء	2
التميمي	الفقيه	5
الفقيه	النيسابوري	40
اصبهان	الحجاز	6
المءدب	بغداد	4
القيرواني	المالكي	3
الحاكم	المروزي	5
الاندلس	التميمي	5
الحيري	الصوفي	2
الرازي	مكة	2
البخاري	بخارى	30
الاشعري	الاصبهاني	4
