Source	Target	Weight
الفراء	النيسابوري	6
التركي	بغداد	3
الاصبهاني	التاجر	2
حران	حلب	2
الشاعر	الشام	6
البلخي	بغداد	10
البصرة	واسط	12
المحدث	دمشق	7
المقريء	مصر	19
بسطام	دمشق	2
العباسي	القيروان	2
الشعبي	الكوفي	2
الانبار	خراسان	2
المقريء	بغداد	29
القيروان	القيرواني	6
البزار	البصري	4
المولي	النحوي	8
اليمن	بغداد	18
الخوارزمي	بغداد	4
الغافقي	الفقيه	4
التميمي	صقلية	2
المدينة	قيسارية	2
الازدي	الكوفة	2
سرخس	نيسابور	3
البيرة	مصر	2
الرقة	فارس	2
العراق	الغوطة	2
البصرة	الثقفي	3
المعتزلي	المولي	3
اليمن	حلوان	2
سمرقند	مصر	6
الحنفي	بغداد	6
القاضي	الكوفي	13
البصرة	العلوي	2
الكوفي	مصر	24
سامراء	مرو	3
الصوفي	مكة	4
بغداد	فارس	17
النحوي	مصر	2
التاجر	سوسة	2
الامير	الرملة	4
اسفرايين	مصر	2
الصوفي	مصر	4
المكي	المولي	10
المحدث	بلخ	2
التنوخي	الفقيه	2
الحمصي	مكة	4
الكوفة	الموصل	2
المغرب	امل	2
الدينوري	النحوي	2
البصري	الكندي	2
الصدوق	الكوفة	2
الكوفة	سامراء	3
طرسوس	مكة	3
السلمي	القاضي	4
بغداد	بلخ	7
اذنة	بغداد	2
امل	نسف	2
اصبهان	الحنفي	5
الرافضي	خراسان	2
الضرير	المغرب	2
الحذاء	المقريء	4
الكوفي	الهاشمي	4
المري	المقريء	2
الصنعاني	صنعاء	4
الرقة	حران	2
البخاري	السلمي	4
النحوي	بغداد	9
الخزاعي	خراسان	7
الحضرمي	الحمصي	8
الشيباني	سمرقند	2
الكوفة	الهمداني	2
الصفار	القاضي	2
الامير	سجلماسة	2
الامير	الشيباني	2
الري	مكة	7
بغداد	حمص	7
الكاتب	المروزي	5
افريقية	البصرة	2
افريقية	المغربي	2
الاصبهاني	الهلالي	2
الاديب	الفقيه	3
امل	حلوان	2
الشام	المروزي	7
الشاعر	بغداد	12
البغدادي	القرشي	3
المحدث	همذان	3
القرشي	الكوفي	10
البخاري	سجستان	2
حلوان	مكة	2
المصري	اليمن	3
الصنعاني	اليمن	4
اسفرايين	خراسان	3
الصوام	المقريء	2
بسطام	نيسابور	3
النسفي	نسف	3
الاسكندرية	طرابلس	2
امل	دارا	2
خوارزم	ما وراء النهر	2
الخراساني	الفقيه	3
النصيبي	انطاكية	2
الاصبهاني	الثوري	3
الحمصي	السكوني	3
المروزي	مكة	9
امل	سمرقند	2
الاسدي	الحجاز	2
الصوفي	الطالقان	2
الامير	المصري	2
الطحان	المولي	2
الحراني	مصر	5
البصري	المالكي	4
الفارسي	بغداد	2
اصبهان	العسكري	3
البغدادي	طرابلس	2
القرشي	المصري	4
الري	قزوين	3
الحجاز	المكي	3
المقريء	نابلس	3
الجمال	المقريء	4
القرطبي	القيروان	2
الاسكندرية	المصري	9
افريقية	بغداد	2
الدمشقي	الشامي	2
افريقية	الكوفة	3
المخزومي	بغداد	2
البصري	الصيرفي	7
الري	واسط	4
المروزي	بلخ	2
الغطفاني	بغداد	2
القرطبي	المالكي	8
المولي	كرمان	2
العراق	المزكي	2
الامير	البربري	2
الاندلس	المولي	10
الواسطي	واسط	7
اليمن	واسط	5
الغافقي	المالكي	3
الفقيه	مكة	12
الاصبهاني	الخادم	2
الانباري	بغداد	2
الشام	القرشي	4
الصوفي	القدس	2
التميمي	المنقري	2
الزيدي	الطالقان	2
سجلماسة	طرابلس	2
البلخي	الفقيه	3
الحجري	مصر	2
البغدادي	الشام	10
الزهري	القاضي	3
العباسي	دمشق	4
بلخ	سمرقند	4
السعدي	القاضي	2
العبدي	الكوفي	3
الموصلي	مكة	3
الرملة	طرسوس	2
البصرة	انطاكية	2
المحدث	الموصل	2
الاصبهاني	الزهري	4
الشام	طرابلس	4
الجرجراءي	الكاتب	4
البصري	بسطام	6
الاحول	الكوفة	3
الاخباري	الكلبي	2
البصرة	العراق	18
الديلم	الصوفي	2
الرملة	دمشق	5
البغدادي	الحضرمي	2
حران	خراسان	3
اصبهان	الجزيرة	2
البصري	مكة	21
العبدي	مرو	2
الاحول	الشافعي	2
القيروان	سوسة	2
فارس	مكة	5
الشام	الطاءي	2
القاضي	المداءن	2
التميمي	الرازي	2
الصوفي	الواعظ	3
خراسان	نيسابور	25
السلمي	فارس	3
العسكري	سامراء	2
المغربي	مصر	3
السوسي	الكوفي	2
خراسان	قم	7
اصبهان	القاضي	7
العراق	المولي	14
الخراج	الكاتب	4
البصري	دارا	3
الشيعي	المصري	2
الحنفي	الكوفي	5
البغدادي	الجوهري	12
البصرة	حلب	2
البزار	مكة	2
الانطاكي	المقريء	4
الاصبهاني	الرحال	2
الطحان	الكوفي	2
الرازي	عسقلان	2
المولي	المولي	4
الرملي	دمشق	2
بلخ	سجستان	2
التاجر	طرابلس	4
الجمال	العباسي	2
الطالقان	سامراء	2
الرملة	المولي	2
الدمشقي	الكتاني	2
البصري	الواسطي	2
الجعفي	المولي	4
السلمي	النيسابوري	16
المغرب	سجستان	2
اصبهان	القرشي	3
اليمامة	اليمامي	2
الحاكم	بغداد	2
المءذن	خراسان	2
المقريء	بخارى	3
البغدادي	الربعي	2
البزاز	السامري	2
البصرة	المتكلم	2
الجزيرة	الكوفة	9
الذهلي	المقريء	7
الازدي	المكي	2
الكوفي	اللءلءي	2
البصرة	النحوي	4
العامري	الكوفي	4
الحمصي	الكلبي	2
التميمي	القاضي	8
الجمحي	المدينة	2
السجستاني	امل	2
الانماطي	بغداد	2
البزار	مصر	2
القيسي	الكلابي	2
التمار	الواسطي	3
الرقي	مصر	2
الكاتب	اللغوي	2
الزهري	الفقيه	4
بخارى	واسط	3
المالكي	دمشق	3
الاولياء	البغدادي	4
خراسان	قيسارية	2
الحازم	طرابلس	2
مصر	مكة	20
الاندلسي	القاضي	2
العجلي	دارا	2
النيسابوري	الوراق	3
المهلبي	النحوي	2
المرادي	مصر	4
المولي	فارس	9
الانصاري	نيسابور	2
الري	السجستاني	2
افريقية	دمشق	2
البغدادي	الرحال	2
الشيباني	بخارى	2
استراباذ	الفقيه	5
الانبار	امل	2
التمار	الموصلي	2
الاستراباذي	الفقيه	6
المولي	اليمن	7
سمرقند	ما وراء النهر	4
البصرة	سمرقند	3
البغدادي	القنطري	5
البصري	العدوي	6
المءذن	دمشق	2
البصرة	الرازي	5
البغدادي	السكري	3
الدمياطي	المولي	2
الجزيرة	دمشق	6
طرسوس	قم	2
امل	عسقلان	2
الاردن	دمشق	2
الامير	الذهلي	2
المولي	بغداد	84
المالكي	نيسابور	2
الحجاز	المحدث	3
مرو	نيسابور	7
الفارس	المولي	3
الحجاز	نسف	3
اصبهان	الحجاز	5
الاخباري	المصري	2
القضاعي	مصر	3
الجزيرة	المولي	5
التميمي	المروزي	4
الكوفة	دمشق	16
الري	حران	2
ريدة	مصر	2
الري	مرو	4
المدينة	النيسابوري	3
الاخباري	بغداد	6
المغرب	المقريء	3
الشام	فارس	9
البغدادي	العراق	11
الصنعاني	اليمني	4
العراق	الكندي	2
الامير	جرجان	4
الضرير	بغداد	7
الرملي	القلانسي	2
المدني	اليمن	2
الكوفي	الهلالي	2
الظاهري	الفقيه	3
دمشق	هراة	2
البغدادي	المتكلم	2
الشافعي	النجاد	2
الاسدي	البصري	4
الامير	الهاشمي	13
الاموي	بغداد	5
الحزامي	المدني	3
الديلم	خراسان	2
الاسكندرية	المقريء	3
اصبهان	الجوال	2
اليمن	سمرقند	2
السامي	القرشي	2
الفقيه	القاضي	26
المغرب	طرابلس	4
العراق	مصر	58
اليمن	مرو	3
الكندي	المصري	2
الشام	الصنعاني	2
السكوني	بغداد	3
الخراساني	الخزاعي	2
الري	المحدث	3
الفقيه	الهروي	6
القاضي	سامراء	3
البخاري	قيسارية	2
الواسطي	بغداد	17
البغدادي	الكساءي	4
الكناني	امل	2
الرازي	المولي	7
الخراساني	خراسان	3
بسطام	مصر	4
البغدادي	الحنفي	4
البصري	اليمن	2
بلخ	فارس	4
الروم	امل	2
صنعاء	مرو	2
القزاز	مصر	2
البلخي	العراق	3
الكوفي	المغرب	2
الذهلي	بغداد	2
اصبهان	بسطام	2
الروم	سامراء	2
الاديب	البغدادي	7
طرسوس	مرو	2
الامير	القاءد	3
افريقية	التميمي	3
المءذن	بغداد	3
البخاري	الموصل	2
السند	بغداد	3
العراق	العلوي	2
البخاري	فارس	4
الجمحي	الفقيه	2
طرابلس	مصر	6
الشام	حلب	6
التنوخي	الحمصي	2
اصبهان	بغداد	18
القرشي	المدني	10
السلمي	بخارى	3
البصرة	نيسابور	10
البوشنجي	بغداد	2
تنيس	مصر	3
الباهلي	بغداد	6
الديلم	الري	2
الطاهري	النيسابوري	2
البصرة	بغداد	52
الحضرمي	المقريء	10
الاندلسي	طليطلة	3
الرازي	دمشق	4
الري	المولي	11
الحجاز	نيسابور	11
المولي	مصر	59
الفقيه	المزني	2
البغدادي	الكوفة	6
القاضي	الهاشمي	2
الاحول	المولي	3
المدينة	قم	2
القطان	الكوفي	3
العراق	القزويني	2
الحاكم	الكوفة	3
الري	الكوفة	9
البصري	الضبي	9
الزهري	العوفي	4
المديني	المقريء	2
الري	سمرقند	5
اصبهان	امل	2
المروزي	امل	2
الخريمي	المري	2
الانصاري	المدني	4
الانبار	الرقة	2
البصرة	سامراء	8
الكوفة	المحدث	5
الرافضي	الشيعي	2
الطحان	الواسطي	5
البغدادي	المدني	2
النوبة	مصر	2
امل	سامراء	4
الرقة	مصر	3
الغازي	المولي	2
الري	الهاشمي	2
الرملة	الصوفي	3
الكوفة	عسقلان	3
التميمي	المغرب	4
المولي	الوراق	2
السلمي	الكوفي	2
الحراني	المولي	14
السهمي	المولي	3
الفسطاط	مصر	2
الامير	التغلبي	2
الكوفي	النحاس	2
السري	الصوفي	3
الافريقي	المغرب	3
الشام	هراة	2
العنزي	المقريء	5
الدارمي	سمرقند	2
الجبال	الصوفي	2
حلب	دمشق	3
العراق	الكوفة	18
العراق	نسف	2
الشافعي	المولي	3
القاضي	القيرواني	2
قم	مكة	3
الاندلس	القيروان	2
البغدادي	الشيباني	5
الانباري	التنوخي	2
سبتة	طرابلس	2
النيسابوري	قم	2
العراق	حلوان	2
البصري	العراق	8
حلوان	مصر	3
المحدث	المقريء	2
النيسابوري	بغداد	14
الازدي	البصري	24
الصوفي	المغربي	2
الانصاري	مصر	3
القيرواني	المولي	2
اصبهان	الشام	7
البخاري	امل	2
اصبهان	فارس	12
الاندلس	طليطلة	4
الكوفة	واسط	8
البصري	الخزاعي	5
الاندلس	القرطبي	15
الرقة	الري	2
الانصاري	الموصلي	3
البغدادي	الفقيه	17
السرخسي	سرخس	2
العباسي	القاضي	2
ترمذ	مكة	3
الاعور	البغدادي	2
الري	بخارى	4
الاصبهاني	السعدي	2
البغدادي	واسط	3
العباسي	حمص	2
الضرير	خراسان	2
البصري	مصر	30
البصري	الطيالسي	2
امل	شيراز	2
البصري	المستملي	2
المازني	النحوي	3
الكوفي	قزوين	2
الكوفي	امل	2
سرخس	مكة	2
التيمي	الطلحي	5
الشيباني	امل	2
امل	قم	2
البصرة	امل	4
الكوفة	طرسوس	5
الطالقان	الطالقان	2
الاصبهاني	الري	4
الازدي	دمشق	2
الشام	العلوي	2
البصري	الطويل	2
البغدادي	المطرز	2
المزني	مصر	2
خراسان	ما وراء النهر	5
الاندلس	بغداد	2
الفقيه	المدينة	14
الروم	الموصلي	2
الكوفي	الهمداني	12
الازدي	خراسان	3
القدس	مصر	2
الري	المروزي	7
اصبهان	البصري	10
الاندلسي	مصر	7
الاسدي	الري	5
الرقة	مرو	2
الاسفراءيني	خراسان	2
اذربيجان	بغداد	3
الاصبهاني	التميمي	5
العبدي	القاضي	2
الدوري	المقريء	4
الاندلس	اليمن	2
الاسدي	الرقي	2
البغدادي	العامري	2
الجندي	مصر	2
الاسدي	الفقيه	3
الامير	القيروان	8
الكوفي	اليشكري	2
دمشق	عسقلان	2
البزاز	بغداد	6
الرحال	خراسان	2
البغدادي	الهاشمي	3
امل	سجستان	2
بخارى	طرسوس	2
العبدي	الكوفة	3
امل	طرسوس	2
عسقلان	مصر	3
اصبهان	الفقيه	10
الصفار	المولي	3
المري	بسطام	2
الحجاز	اليمن	11
الزبيري	المدني	6
دارا	فارس	2
البصري	الحرشي	2
الامير	قم	5
بخارى	مكة	5
البصري	الكرابيسي	2
البصري	اليربوعي	2
القرطبي	الليثي	3
الري	القطان	3
الطاءي	المقريء	2
الاخباري	البصري	11
الصوفي	النوبة	2
البصرة	فارس	8
الصفار	مصر	2
مرو	نسف	2
الافريقي	الفقيه	5
الجعفي	دمشق	2
المحدث	اليمن	2
الخطيب	الصوفي	2
القيروان	المولي	6
بغداد	قزوين	3
الري	الصفار	3
الرملة	العراق	3
الاصبهاني	الرازي	3
الحمصي	القاضي	4
الشام	بلخ	2
البربري	قرطبة	3
افريقية	القاضي	2
الشافعي	الشام	3
الاديب	الحوراني	2
الهاشمي	قم	3
الطاءي	حمص	2
المولي	الهاشمي	25
الاخفش	المقريء	2
الجوال	الكوفي	2
البصرة	المغرب	7
العراق	سامراء	7
الشام	الهاشمي	2
الامير	المولي	34
الزهري	المدينة	3
البصرة	الحجاز	15
الرحال	الصدوق	3
البغدادي	الكندي	3
الانصاري	الدمشقي	2
الثقفي	المعتزلي	2
الكناني	بغداد	2
الاخفش	البصري	3
الصفار	طبرستان	2
الازدي	المقريء	4
العتكي	المروزي	2
اللغوي	المولي	2
الازدي	الري	2
الشاعر	سامراء	3
الشيباني	العراق	2
الامير	الشام	4
الحجاز	حلوان	2
القشيري	نيسابور	3
الجزيرة	واسط	2
البغدادي	الوراق	11
الشافعي	مكة	2
الخياط	الصدوق	2
التميمي	مكة	3
العجلي	دمشق	3
الكوفة	مكة	17
النساءي	اليمن	2
البغدادي	التركي	2
الحريري	الكوفي	2
الاسلمي	المدني	2
قيسارية	قيسارية	2
الحمصي	الفقيه	3
الشرقي	بغداد	5
الامير	الساماني	3
البجلي	القاضي	2
المدينة	خوارزم	2
المحدث	فارس	2
المدينة	سرخس	2
الاسلمي	ريدة	3
البصرة	المروزي	6
البغدادي	الصفار	3
الفقيه	طليطلة	3
الاخباري	الصدوق	2
العراق	الهمداني	4
المدينة	بلخ	2
العراقي	المقريء	2
الاسلمي	المروزي	3
الليثي	المروزي	2
المولي	خوارزم	2
العلوي	بغداد	2
الاخباري	النديم	3
الصوفي	نيسابور	7
النوبة	دمشق	3
بغداد	حلب	3
الشام	امل	4
بغداد	دارا	2
سمرقند	مكة	3
الشام	العبدي	4
الشام	عسقلان	4
البغدادي	الشاعر	9
البصرة	المءذن	2
الاصبهاني	التيمي	3
الرافضي	الكوفي	3
الطاءي	دمشق	2
التاجر	القيروان	2
البغدادي	الكوفي	2
بخارى	نيسابور	5
الاصبهاني	الثقفي	10
بلخ	واسط	2
الحجاز	امل	2
المدينة	المقريء	4
الانبار	اليمن	3
البغدادي	المولي	28
الدمشقي	خراسان	2
التميمي	بلخ	2
الاندلس	مكة	6
الاموي	الاندلسي	3
المغرب	بغداد	7
البصري	العنبري	14
بغداد	طرابلس	2
المنقري	بغداد	3
المءذن	المولي	4
البغدادي	الشافعي	6
الضرير	مكة	2
القاءد	امل	2
البلخي	الري	2
البخاري	المحدث	5
الجهني	المولي	2
امل	بخارى	4
الكوفة	المدينة	10
العسكري	بغداد	2
العراق	انطاكية	3
المري	المولي	2
البصري	الضبعي	5
البصرة	الكوفي	5
الاسكندري	التاجر	2
الشام	بسطام	4
البصري	الموصل	2
الروم	دمشق	2
الاولياء	نيسابور	2
الري	انطاكية	2
الحجاز	حلب	3
الباهلي	النرسي	2
القاضي	مصر	17
الكوفي	المخزومي	2
الحنفي	خراسان	3
البصري	الشيباني	8
العلوي	الهاشمي	2
الامير	طبرستان	5
الكندي	بغداد	4
الاسدي	البغدادي	5
السلمي	حمص	3
العنبري	المولي	2
الفقيه	قرطبة	7
الحجاز	دمشق	10
الاندلس	الخوارج	2
حمص	مكة	4
البصرة	حلوان	2
الخادم	المولي	2
الجيزة	مصر	2
الموصلي	بغداد	9
الاصبهاني	الزبيري	2
الحنفي	السلمي	2
الحجاز	المروزي	5
المءدب	المقريء	3
الرازي	الشام	4
الصاءغ	مكة	3
الجزيرة	مصر	13
انطاكية	مكة	2
التاجر	صقلية	2
الشيرازي	بغداد	2
افريقية	الامير	4
النيسابوري	مكة	5
الحماني	الكوفي	5
الشاعر	خراسان	2
الكوفي	اليربوعي	5
الرملة	الرملي	2
الازدي	المغرب	2
المفتي	دمشق	2
الجبال	بغداد	2
الصوفي	الكوفة	3
الاديب	البصري	2
البصري	البغدادي	12
البصري	المقدمي	5
النيسابوري	نيسابور	35
الاصبهاني	الظاهري	2
خراسان	مصر	30
البصري	المهلبي	4
البصري	المنقري	9
المروزي	دمشق	5
المصري	الهلالي	2
الكوفة	المولي	17
بغداد	سمرقند	9
الاديب	اللغوي	2
البصري	بخارى	2
الجعفي	بخارى	2
الرقاشي	بغداد	2
الدمشقي	الواسطي	2
البصرة	الكرماني	2
الزهري	بغداد	6
الاحول	الكوفي	5
الرقة	خراسان	6
الجزيرة	المغرب	4
المصري	الهمداني	2
البغدادي	فارس	6
الليثي	المولي	4
البصري	واسط	4
اصبهان	النيسابوري	3
الدوري	مصر	2
السجستاني	العراق	3
العراق	المءذن	2
دمشق	سجستان	2
البصرة	المعتزلي	11
الفقيه	بسطام	2
البغدادي	اللءلءي	4
الكوفة	الهاشمي	5
الحجاز	الكوفة	17
اشبيلية	الالهاني	2
الشاعر	الطاءي	2
الاهواز	خراسان	3
الشيعي	سامراء	2
سمرقند	مرو	3
الخولاني	مصر	2
التميمي	العباسي	2
البغدادي	العبدي	5
الرقة	العراق	5
الثقفي	قزوين	2
المدني	المغرب	2
المقدمي	مكة	2
العراق	سمرقند	4
القاضي	بلخ	3
السعدي	العراق	3
سجستان	قم	2
اليمن	حمص	2
الانطاكي	البالسي	2
فلسطين	مصر	2
المولي	فربر	2
بسطام	فارس	2
الاحول	بغداد	2
المرواني	قرطبة	4
المغرب	سجلماسة	2
الفقيه	واسط	2
امل	طبرستان	2
اشبيلية	الفقيه	2
العراق	هراة	4
الحجاز	سمرقند	2
الشافعي	المزني	2
الانطاكي	بغداد	3
البغدادي	الفزاري	2
الاسكندرية	العراق	2
السلولي	الكوفي	2
الرومي	المولي	3
اصبهان	عسقلان	2
السلمي	المولي	3
الشام	الهمداني	2
البخاري	مرو	3
البصرة	اللغوي	4
الجزيرة	خراسان	10
المدينة	المغرب	2
البغدادي	المخرمي	5
الاسدي	المحدث	2
المقريء	بلخ	2
الطلحي	الكوفي	5
بخارى	قم	2
العراق	حلب	6
البغدادي	الصوفي	11
الثقفي	المءدب	2
الاشعري	المولي	2
الدمشقي	العذري	2
الاصم	الري	2
الحجاز	القرشي	2
الحجاز	طوس	2
الازدي	الموصلي	8
الجزيرة	مكة	4
المروزي	بخارى	4
البزاز	الواسطي	5
السلمي	الشاعر	2
الامير	التركي	6
سوسة	طرابلس	2
البغدادي	بخارى	2
البصري	النحوي	10
فارس	مصر	8
البصري	خراسان	4
بغداد	سامراء	20
المحدث	المروزي	4
الفقيه	القوال	2
افريقية	العراق	3
الاسدي	المدني	7
الحجاز	الذهلي	2
ترمذ	نسف	2
الري	قيسارية	2
التغلبي	دمشق	2
الشرقي	القاضي	4
البصرة	السند	2
البغدادي	التميمي	9
الشام	سجستان	3
الاديب	الامير	8
العراق	المكي	2
البصرة	البصري	66
الشاعر	مصر	8
الشاعر	العبدي	2
الشرقي	الكوفي	2
المولي	ريدة	4
الجواد	الشاعر	2
المتكلم	المعتزلي	9
البغدادي	المداءن	2
البصري	الثقفي	11
حمص	دمشق	12
العوفي	الفقيه	3
البصري	النديم	3
الاديب	الخطيب	2
المالكي	المقريء	2
التميمي	الضرير	3
المقريء	المولي	26
الخزاعي	المصيصة	2
البغدادي	المصيصي	3
الخفاف	نيسابور	2
البصرة	العجلي	2
الاغلبي	التاجر	2
بغداد	دمشق	25
الكوفة	المغربي	2
الدني	الشاعر	2
الخياط	الكوفة	2
البصري	الليثي	2
العتكي	النيسابوري	2
المولي	طليطلة	2
العتكي	الكوفة	2
الداراني	دمشق	2
الكوفي	النخعي	8
العجلي	الكوفة	2
نيسابور	هراة	4
التميمي	النحوي	2
الموصل	مكة	3
خراسان	سجستان	6
الشاعر	الشيباني	2
الاسدي	الشام	2
الازدي	البغدادي	8
المغرب	صقلية	2
الاسكندرية	بغداد	3
العراق	المصري	6
اصبهان	المدينة	2
البزار	المقريء	5
المولي	مرو	6
الرازي	قزوين	6
البخاري	البصرة	3
الاصم	البصري	2
الكوفة	المداءن	2
الدمشقي	بغداد	9
المدني	المصيصة	2
المدينة	واسط	3
الشام	العباسي	2
الاغلبي	طرابلس	2
المدني	بغداد	11
التميمي	الفقيه	2
الفقيه	النيسابوري	25
المولي	النيسابوري	5
الاصبهاني	المعتزلي	2
الجعفي	ما وراء النهر	2
الانصاري	مكة	2
الشاعر	المولي	12
المدينة	ريدة	2
الضبي	المصري	3
الاسدي	الكوفة	4
البخاري	بخارى	27
الاسدي	امل	2
العالي	نيسابور	2
الشاعر	مكة	2
التيمي	القاضي	2
الزبيري	المدينة	3
خراسان	نسف	2
الرازي	الكوفة	5
الاحول	المقريء	4
الهاشمي	بغداد	18
العلاف	الكوفي	2
المقريء	الهذلي	2
الجواد	دمشق	2
الازدي	الضرير	3
البصري	المتكلم	8
الشافعي	المصري	5
الفزاري	الكوفي	3
الجمال	امل	2
البصرة	بخارى	6
الاهواز	الري	2
المتكلم	مصر	3
الحراني	المءدب	2
البغدادي	المعتزلي	6
الخراساني	الكوفة	2
العراق	سجستان	3
البخاري	نيسابور	3
العطار	الكوفي	3
السلمي	الفقيه	7
الصوفي	العراق	3
التميمي	المحدث	3
البصرة	دمشق	15
حمص	نيسابور	4
الاسدي	الشيعي	4
الرقة	امل	2
الصوفي	المقريء	2
الرحال	النيسابوري	2
الاموي	البصرة	3
امل	حمص	2
الثقفي	مصر	2
البصري	المزني	2
الاصبهاني	القرشي	2
القصير	الكاتب	2
اليمن	قم	3
الحنفي	النيسابوري	6
امل	بوشنج	2
قم	مصر	5
الاسفراءيني	الرحال	2
العمري	القاضي	2
السلمي	مكة	4
البصرة	الري	11
الاسدي	الهمداني	2
العباسي	سامراء	7
البغدادي	الطرسوسي	2
امل	واسط	4
البصري	الري	4
الشام	مصر	55
الامير	الطاءي	3
الاديب	الشاعر	10
البصري	الراسبي	3
الامير	المطوعي	2
القاضي	المروزي	5
الانبار	مكة	2
الاندلس	مصر	8
المصيصة	بغداد	4
البصري	بغداد	68
البغدادي	بسطام	3
الحمصي	المقريء	4
الجزري	الرقي	2
الرحال	الهمداني	2
العراق	ما وراء النهر	2
الانماطي	البغدادي	5
النيسابوري	سمرقند	2
البغدادي	النحوي	4
بغداد	خراسان	42
الالهاني	الفقيه	2
البصري	العقيلي	4
الحلواني	المقريء	4
السلمي	المدينة	2
البصري	المءذن	4
الكوفي	مكة	4
المعتزلي	النميري	2
الشام	الكساءي	2
الجوال	مصر	2
خراسان	سمرقند	6
الحجاز	العراق	28
المصيصة	المصيصي	4
الاندلس	المدينة	2
الجزيرة	المدينة	3
الاندلس	الشام	3
القزويني	قزوين	6
الري	المخزومي	2
