Source	Target	Weight
المشهد	دمشق	8
الشام	الواعظ	4
الدمشقي	الشرابي	2
الخطيب	الزهري	2
الرومي	المغربي	2
الدارقزي	بغداد	2
المفيد	دمشق	19
بلبيس	غزة	2
الجهني	القاضي	2
الجويني	بغداد	4
اربل	القاهرة	8
الانصاري	مردا	2
الشاهد	الشروطي	3
سمرقند	ما وراء النهر	3
الفقيه	الكرخي	2
الصوفي	المغازلي	2
الحراني	القاهرة	7
الشام	المتكلم	4
الشيرازي	الفقيه	2
الاربلي	العراق	2
الاندلس	سبتة	5
المفيد	هراة	3
الحمصي	مصر	2
الشاعر	حلب	14
المرداوي	دمشق	2
اصبهان	غزنة	3
الاسكندرية	المالقي	3
العقيلي	القاضي	3
ارمينية	قاسيون	3
الجندي	الموصلي	2
القاهرة	المغربي	6
القاضي	المداءني	2
المقريء	النحوي	25
الصوفي	جوين	2
الفقيه	المغرب	6
المنذري	فارس	2
السراج	الهمذاني	2
التونسي	المالكي	3
الصعيد	القرطبي	2
الظاهري	القدس	3
الخوارزمي	حمص	2
الموصل	دارا	2
بغداد	همذان	35
الحجاج	الدمشقي	2
الفهري	دمشق	2
الزبيدي	الشافعي	2
الامير	القاضي	7
العراق	المنصورة	2
السعدي	الصالحي	2
المستنصري	المستنصري	16
الدمشقي	القيسي	16
الحنبلي	العكبري	2
الحلبي	النقاش	2
الاسكندرية	الكاتب	6
البزاز	الحربي	2
الاربلي	الامير	8
افريقية	الازدي	2
ابهر	الصوفي	2
قاسيون	قيسارية	2
القاضي	المحلي	2
اصبهان	حلوان	2
الاسدي	بغداد	6
المدينة	دارا	2
السنجاري	الطبيب	2
الشام	الفيلسوف	2
الاندلسي	التميمي	4
ارمينية	القاهرة	2
عكا	قيسارية	2
الحراني	الواعظ	3
البارع	القدس	2
القاضي	المعرة	4
الرقة	مكة	2
الكاغدي	بغداد	2
الرازي	الموصل	2
حلب	رباط	3
الخريمي	دمشق	2
النحوي	حران	3
القاهرة	القدس	14
حلب	فارس	7
الروم	قاسيون	2
المدينة	الهند	3
دمشق	غرناطة	7
الطبيب	الطبيب	9
الاشبيلي	بلنسية	2
الري	دمشق	6
الانصاري	قاسيون	9
آمد	دمياط	3
الارمني	المولي	3
الدمشقي	الواعظ	5
المءذن	المكي	2
القرطبي	المالكي	7
الشام	القاضي	49
الدمشقي	مصر	97
ابرقوه	همذان	2
الشعري	المءيد	3
التميمي	الحنفي	5
الدمشقي	الفارقي	3
الكرج	حمص	2
الهمداني	فارس	3
بعلبك	مصر	24
الصنهاجي	المغربي	3
الامير	واسط	2
الدمياطي	الصالحي	2
الازدي	مرسية	4
الدمشقي	المزة	9
الكلابي	دمشق	3
النظامي	بغداد	26
المستنصري	ريدة	2
الامير	ما وراء النهر	2
الزبيري	القرشي	7
العدوي	دمشق	8
الازجي	دمشق	6
الشاعر	فارس	3
المنصورة	بغداد	3
الهند	مرو	2
المنكب	بلنسية	2
اذربيجان	قزوين	2
الاسكندرية	بغداد	31
الاصبهاني	همذان	2
الحجاز	العقيلي	2
الشافعي	كفربطنا	3
التركي	المولي	4
الشام	المهلبي	2
الطوسي	الموصلي	3
الاسكندراني	الكناني	2
الروم	بلنسية	2
اصبهان	همذان	19
التاجر	السيبي	2
الظاهري	مصر	5
الكناني	مكة	3
بخارى	دمشق	6
المرية	دمشق	3
بعلبك	حلب	16
بغداد	غزنة	6
الشاعر	الموصلي	8
الصعيدي	المءدب	2
الشاعر	ميافارقين	3
ابرقوه	اصبهان	2
الامير	الفارس	9
الاشبيلي	تكريت	2
الكتبي	اليمن	2
الفقيه	المارديني	3
الحنبلي	المءدب	7
المدينة	بغداد	19
صفد	مكة	3
الخطيب	قاسيون	5
السعدي	المدينة	2
رباط	واسط	3
العراق	الفارس	2
المحدث	النوري	2
الرسعني	القاهرة	2
الاربلي	المحدث	3
الصقلي	الفقيه	3
القدس	بعلبك	6
الحريري	الروم	2
بجاية	تونس	2
الخزرجي	المرسي	2
الخطيب	الداري	3
الخطيب	المغربي	2
البغدادي	الدينوري	5
دمشق	ميافارقين	5
القاضي	القرشي	45
التنوخي	القاهرة	3
الاديب	الحجاز	2
الجماعيلي	المغرب	2
المقريء	المقريء	52
الانصاري	الشاعر	4
الاصبهاني	بغداد	11
البلدي	دمشق	4
بخارى	تفليس	2
المقدسي	جعبر	2
الحنبلي	الخطيب	9
الصوفي	فارس	2
العراق	تبريز	2
الهند	تفليس	2
الحلبي	المزة	5
الاديب	المحدث	5
الشافعي	الكردي	12
الاديب	القرطبي	2
بغداد	مراكش	3
الصالحي	الهاشمي	3
الانصاري	سبتة	13
الجزري	الفقيه	4
الصوفي	خراسان	3
السلمي	الصيدلاني	2
العالي	بغداد	2
الدمشقي	المدينة	8
المصري	الهاشمي	2
الاندلسي	العراق	3
الاشعري	المتكلم	2
الجابي	القاضي	2
تونس	سبتة	2
المحدث	مرسية	3
الاندلسي	الزهري	2
المالقي	مالقة	15
اذربيجان	حلب	2
اشبيلية	الفهمي	2
الشام	القرشي	6
التركي	المصري	2
المحدث	المكي	4
الشافعي	القدس	23
الكرك	قوص	2
شيراز	ما وراء النهر	2
الزنجاني	زنجان	2
الاسكندري	الجذامي	2
الانباري	الفقيه	2
تستر	خوزستان	2
البارع	القرطبي	2
السبتي	فاس	3
حلب	سنجار	5
المقريء	المكي	2
اشبيلية	الحارثي	2
الاصبهاني	الشام	3
الحبشي	المولي	7
حلب	حلوان	2
انطاكية	دمشق	2
الشافعي	سخا	2
الاصولي	الصوفي	2
الشاعر	اللغوي	5
الاصبهاني	الامير	2
الحنبلي	الداري	2
الاصبهاني	المستملي	3
دمشق	عكا	14
اشبيلية	الازدي	4
الكلاس	المحدث	2
الاندلس	العراق	4
الواعظ	بعقوبا	3
الجمال	المولي	3
الخوارزمي	مصر	5
قرطبة	مراكش	10
الخياط	حمص	2
البغدادي	الدمشقي	8
الحوراني	القيسي	3
الحضرمي	المغربي	2
المالكي	بجاية	3
القاهرة	الماراني	4
اللبلي	قرطبة	2
المدينة	خراسان	4
دمياط	مصر	20
التيمي	خوارزم	2
الفقيه	تونس	4
الحنبلي	مردا	7
الانصاري	المشهد	2
القاهرة	نابلس	3
العبيدي	المصري	2
الامير	العادلي	8
الدني	القاضي	2
البغدادي	الخطيب	8
الابار	الازدي	3
اشبيلية	مرسية	8
القدس	نيسابور	3
الشاعر	سنجار	2
الكردي	الكلاس	2
السعدي	الطبيب	2
بغداد	مكة	46
القاهرة	النابلسي	4
البغدادي	المءرخ	4
بغداد	ماردين	8
بغداد	تونس	3
الدمشقي	الزبيري	4
الشافعي	المداءن	2
اليونيني	حمص	4
الانصاري	المءرخ	2
الاندلسي	القدس	2
الحجاز	المفسر	2
القانت	النظامي	2
القرطبي	مصر	5
الشام	مرو	7
الحلة	الحلي	5
القاضي	الكاملي	2
الشافعي	قزوين	3
زملكا	مصر	3
الرصافي	بغداد	4
اللبلي	دمشق	2
غرناطة	مرسية	7
التيمي	الشام	2
الحموي	امل	2
الخياط	القطيعي	2
الاديب	العراق	4
الجندي	الموصل	2
خراسان	مكة	6
الشام	قم	4
الشام	بجاية	2
الحميري	الخطيب	2
الحداد	القاضي	2
اللغوي	بغداد	7
السوس	اليمن	2
الفاسي	الفقيه	4
الابيض	مصر	4
الشام	المغربي	5
المرسي	المعافري	2
الاسكندرية	الكرك	2
اربل	الزرزاري	4
الحنفي	الرومي	3
الحريص	المفيد	2
الحموي	الكاتب	3
الحنفي	السميساطي	2
القاهرة	المقريء	39
البياني	الكناني	2
المولي	مكة	2
السري	الشام	2
المالكي	النابلسي	3
الخطيب	جيان	2
الصعيد	القاهرة	9
التميمي	المقريء	5
الصالحي	المولي	9
اذربيجان	بخارى	2
الدمشقي	المءدب	4
البارع	التجيبي	2
الطواشي	قيسارية	2
التركماني	الصالحي	2
الحساب	القاضي	2
القلانسي	حران	2
امل	حماة	2
الاديب	المنصورة	2
الاصبهاني	خراسان	2
القاضي	فاس	2
المغربي	النحوي	4
الشيباني	المقريء	2
الحلبي	القدس	3
بعلبك	طبرية	2
قاسيون	همذان	2
الدمشقي	الربعي	11
المصري	النحوي	15
الاسكندري	دمشق	6
المحدث	المصري	31
الامدي	البغدادي	2
سميساط	مصر	2
الكاتب	بعلبك	7
الاندلسي	المغرب	11
بعلبك	حمص	16
المقريء	الموصل	22
التنيسي	مصر	2
التلمساني	دمشق	3
الازدي	مصر	7
الحداد	الصالحي	2
المنصورة	فارس	2
الشارعي	مكة	2
النيلي	بغداد	4
الاشبيلي	مرسية	2
الاندلس	المرسي	4
الخزان	الشام	2
الدني	مصر	3
الشيباني	حلب	6
الفرضي	الفقيه	3
الحارثي	المصري	2
البدري	الشافعي	2
تفليس	همذان	2
الامير	تستر	2
الفقيه	المولي	20
اربل	حران	4
المقريء	نصيبين	3
اصبهان	نيسابور	18
الاشقر	فارس	2
الحراني	الكحال	2
المارديني	ماردين	2
الفهري	المقريء	2
العسقلاني	مكة	2
اصبهان	فاس	2
البيع	دمشق	3
الحموي	الواعظ	2
الطويل	دمشق	7
السبتي	بغداد	2
التركي	قيسارية	2
الاموي	الشافعي	2
العراقي	الكاتب	2
الامير	العباسي	7
الحموي	طرابلس	2
التونسي	المقريء	3
الاوسي	مصر	2
الاربلي	قاسيون	2
دمياط	همذان	2
الاندلسي	التجيبي	7
الخطيب	المالكي	3
الغرناطي	المحدث	2
الخاتون	الفقيه	2
الشام	الصوفي	8
الحضرمي	مالقة	2
الاسكندراني	الشاطبي	2
الربعي	بغداد	7
المقريء	النيسابوري	5
الاوسي	مالقة	2
الشاعر	الفهري	2
التغلبي	حماة	2
الخادم	العادلي	2
الرقة	سنجار	2
اصبهان	المستملي	2
الاسكندراني	السمسار	2
الجهني	بلبيس	2
الاندلس	اللبلي	2
الحنفي	القاضي	48
دمشق	فارس	26
الاشقر	التاجر	2
البغدادي	الموصل	21
الصوفي	بغداد	45
العطار	المصري	8
القاضي	همذان	5
القاضي	سبتة	2
الاسكندرية	الفقيه	31
الحنفي	حلب	32
الحلي	العراقي	2
المقريء	فارس	13
التركي	النجمي	3
الجمال	المقريء	2
المستنصري	المولي	2
الموصل	تكريت	3
الاسكندري	الاسكندرية	37
الصالحي	قيسارية	2
دمياط	عكا	3
اليمن	هراة	2
الانصاري	الجزري	3
الاسكندرية	الفاسي	3
الحنبلي	حوران	4
القدس	قم	3
البصرة	العراق	3
الاشبيلي	السلفي	2
الحداد	بغداد	5
تفليس	حلب	2
الدينوري	كفربطنا	2
البغدادي	همذان	6
الاسكندراني	القاهرة	11
الترمذي	المصري	2
الاسكندرية	مرو	4
الخطيب	الدمشقي	15
القاضي	المءرخ	2
حران	نيسابور	7
الحنبلي	الخاتون	2
الشافعي	الهمذاني	4
الجواد	قاسيون	3
السيبي	مصر	2
الاندلس	فاس	6
الانصاري	النحوي	5
الواعظ	همذان	2
السنجاري	دمشق	5
الاتابكي	الموصل	2
الحوراني	دمشق	2
الاديب	الحلبي	6
القاهرة	الكحال	2
التجيبي	المغرب	4
الاندلس	المعافري	2
البغدادي	الرافضي	3
اشبيلية	المالكي	2
التجيبي	الفقيه	3
الخطيب	مصر	24
العمري	بغداد	5
الحنبلي	المتكلم	2
الاديب	اليمن	6
الميورقي	ميورقة	3
القيسي	تلمسان	2
الفقيه	الكلابي	2
الدمشقي	صرخد	2
الحجاز	الكرك	2
الحنفي	اليمن	9
الشاعر	العراقي	2
اللخمي	سبتة	2
الضرير	دمشق	10
الصوفي	همذان	4
الدلال	دمشق	3
السلمي	المحتسب	4
مصر	هيت	2
البروجردي	بروجرد	2
العبدري	الميورقي	3
اشبيلية	القاضي	9
الثقفي	الفقيه	3
الحارثي	المحدث	2
الانصاري	الشروطي	2
اللخمي	بغداد	2
التونسي	دمشق	4
العراق	شيراز	4
المستنصري	بغداد	11
الاديب	النحوي	10
النجمي	حماة	2
الدمشقي	الرحبي	3
التاجر	الرحبي	2
العراق	بعلبك	4
الابيض	المغرب	2
عكا	مصر	11
اربل	الشام	18
الاديب	المالقي	2
البربري	تونس	3
البحري	مصر	2
السلمي	دمشق	22
الفقيه	سبتة	5
التميمي	سبتة	2
الجزيرة	الموصل	10
الكرك	المنصورة	2
الصوري	مصر	2
الاملي	الحاسب	2
التيمي	الصوفي	4
الامير	القدس	15
اشبيلية	الروم	8
الكردي	دمشق	18
الاسكندراني	الضرير	3
الداني	دانية	5
الكرك	سنجار	2
الازجي	التميمي	2
الامير	الحاج	8
القاضي	حماة	21
الاسدي	الدمشقي	7
الصعيد	مصر	12
النحوي	خوارزم	2
الاديب	بغداد	32
الاشبيلي	البرزالي	2
الاشبيلي	الظاهري	3
اصبهان	المنذري	2
العبدري	المحدث	3
الهاشمي	مالقة	2
العسقلاني	دمشق	8
الاسكندرية	الفسطاط	2
خوارزم	دهستان	2
الزيدي	العلوي	2
النحوي	جيان	2
الازدي	المالكي	8
الشام	خوارزم	8
الازدي	غرناطة	3
القاضي	واسط	12
بجاية	مرسية	4
الاسكندرية	الشام	17
الاسكندراني	المالكي	52
الطبري	مكة	5
الخزان	دمشق	2
السنجاري	سنجار	5
الصالحي	الكرك	3
الامير	الخاتون	2
العدوي	حلب	2
المغرب	مصر	22
العطار	همذان	5
الحبشي	المقريء	3
حلوان	همذان	2
الانصاري	دانية	2
الحلبي	الخياط	2
اليمن	ما وراء النهر	2
الطواشي	المسعودي	2
الطبيب	حران	2
المعري	مصر	3
الكرك	نابلس	5
الجيلي	الفقيه	3
الارموي	قاسيون	2
القيسراني	المصري	5
العالي	حلب	2
القاهرة	الموصل	23
الامدي	بغداد	2
الشبلي	المفتي	2
المنصورة	حماة	2
الرازي	المتكلم	2
التنيسي	العسقلاني	2
المغربي	مصر	12
غزنة	همذان	3
المحدث	حماة	2
الزرزاري	الكردي	2
الابيوردي	دمشق	2
ارمينية	مصر	2
الفقيه	المالكي	49
العطار	قاسيون	2
مصر	منبج	3
القاهرة	خراسان	3
الاسكندراني	الخطيب	2
البصرة	المحدث	2
الخطيب	الصوفي	4
الفقيه	النابلسي	4
الاوسي	الحموي	2
الجزيرة	همذان	2
البلدي	التغلبي	3
العبدي	دمشق	2
القاضي	بلبيس	4
البارع	الفقيه	10
الشاعر	الكحال	2
اصبهان	الاسكندرية	8
الدمشقي	الصالحي	22
حلب	ما وراء النهر	3
الشاعر	الهاشمي	6
المقريء	ديار بكر	2
الحنبلي	نابلس	8
المخزومي	المولي	4
المقدسي	النحوي	2
الازجي	الواعظ	3
التميمي	دمشق	16
الجزيرة	الشاعر	3
اليونيني	قاسيون	2
اليمن	خلاط	2
الفرضي	مصر	3
الرعيني	مراكش	2
التركماني	المولي	3
المصري	مكة	27
الفقيه	الكاتب	5
الصوفي	بروجرد	2
التميمي	الطبيب	2
الزيدي	قيسارية	2
الشاعر	المارديني	2
المدينة	امل	4
الحلبي	رباط	2
دمشق	هيت	2
الضرير	العباسي	2
الازدي	المرية	2
النوبة	فارس	3
قوص	مكة	3
القزويني	الموصل	2
الخزاعي	الداني	2
الخطيب	الصالحي	3
الشام	واسط	2
الواعظ	واسط	4
البرزالي	دمشق	2
البلدي	القاضي	2
الامدي	الكاتب	3
خوارزم	هراة	4
دارا	دمشق	5
الخياط	الدمشقي	3
الحمصي	الفيلسوف	2
غرناطة	مكة	4
الامير	المغرب	6
مراكش	مكة	2
الخطيب	الفقيه	30
الابار	بلنسية	5
القاهرة	المهلبي	2
المروزي	مرو	4
الشيباني	ماردين	2
الانصاري	الشاطبي	6
الحموي	الشاهد	2
القبلي	بغداد	2
الدمشقي	الكلبي	2
الاندلسي	طرابلس	2
الطرابلسي	المغربي	2
المراغي	مراغة	2
الشام	النجمي	5
المحدث	النحوي	4
التاجر	القاهرة	4
المنصورة	عكا	2
الخطيب	الزبيدي	3
الشافعي	حمص	10
المءيد	المصري	2
الاديب	الانصاري	10
الشافعي	المدينة	5
الحنفي	مصر	23
اصبهان	اليمن	7
المدينة	اليمن	3
اربل	اصبهان	10
المقريء	نيسابور	4
الابار	مكة	3
الفيلسوف	دمشق	3
الشارعي	مصر	2
بغداد	عكا	6
الزهري	النابلسي	2
الاسعردي	مصر	4
الحصار	ماردين	2
الجماعيلي	الدمشقي	3
المصري	قوص	4
الاشبيلي	التميمي	2
القاضي	المقريء	22
الخزرجي	حمص	2
القرشي	الكاتب	11
الحنفي	الخطيب	2
البغدادي	الربعي	2
القاهرة	دمياط	12
العراق	الواسطي	7
الفقيه	المداءني	2
القاضي	رباط	4
المازني	المصري	2
البلنسي	القاضي	2
التركي	غزة	2
افريقية	القرطبي	2
الصالحي	واسط	2
القاهرة	المحلي	4
البغدادي	الجزيرة	2
القاهرة	المءذن	3
التاجر	القرطبي	2
الزهري	القرشي	9
آمد	الامدي	3
الشام	القاهرة	33
الحلبي	الحنبلي	2
العراق	خراسان	16
القاضي	بغداد	75
الاتابكي	دمشق	2
الازجي	القاضي	3
الغرناطي	الغساني	3
المحدث	مكة	16
العكبري	بغداد	2
المولي	ميورقة	2
البغدادي	الكازروني	2
سنجار	نصيبين	2
بغداد	تبريز	2
الاندلسي	مالقة	13
المفتي	خراسان	2
الكرخي	بغداد	4
الخاتون	دمشق	3
الهمداني	دمشق	6
حلب	ماردين	4
فارس	ميافارقين	2
الكردي	المفتي	3
اللخمي	المغرب	3
اذربيجان	خلاط	2
البلنسي	قرطبة	2
الانصاري	مرسية	8
الاندلس	الكاتب	6
المدينة	كرمان	2
الدمشقي	النصيبي	2
الاسكندرية	السعدي	6
البغدادي	الناصري	2
بعلبك	حماة	11
العبادي	القاضي	2
السفار	مصر	4
الموصل	بعلبك	4
الجماعيلي	اليمن	4
الروم	العراق	15
الاديب	المءرخ	3
المولي	رباط	2
التميمي	العراق	2
الفقيه	حماة	8
الشجاعي	دمشق	4
الابهري	الصوفي	4
الفقيه	المءرخ	2
السعدي	المالكي	9
افريقية	المالكي	3
الري	الهند	3
الفسطاط	مصر	4
الخزرجي	تونس	2
النوبة	حمص	2
الحموي	المحدث	3
العالي	المازني	2
الحراني	المحدث	4
الشافعي	الصالحي	8
الرحال	القاضي	2
الحنفي	الشام	11
الثقفي	الحموي	2
الشافعي	مرو	2
النظامي	دمشق	4
الشافعي	دنيسر	3
القاضي	عكا	3
القاضي	الكردي	8
المصري	النابلسي	4
المتكلم	بعلبك	2
الابار	بغداد	2
الفقيه	خراسان	4
الزهري	القدس	2
القاضي	فارس	3
العراق	مرو	4
الابار	ميورقة	2
البصرة	المغرب	2
اللخمي	دمشق	7
المغرب	المولي	7
البعلبكي	القيسي	2
المنصورة	دمشق	9
المقريء	تونس	7
القاهرة	اليمني	3
الشافعي	القزويني	7
الاديب	القرشي	6
المصري	صفد	2
الحنفي	الفرضي	3
آمد	مكة	2
الداني	بلنسية	3
الحنفي	الفرغاني	2
الاموي	المكي	2
اشير	الاسكندرية	2
الشافعي	القرشي	33
الاربلي	الحنبلي	5
الاسكندرية	المتكلم	2
بغداد	طوس	2
النحوي	حلب	12
الاشعري	مالقة	5
غرناطة	فاس	3
البغدادي	سمرقند	3
الصوفي	الهند	2
الفقيه	خوارزم	5
بست	خوارزم	2
الصعيد	الصوفي	3
الامير	الاندلس	4
الفسطاط	المالكي	3
النجم	دمشق	2
آمد	عسقلان	2
اربل	السنجاري	2
الفقيه	النحوي	7
حران	قاسيون	5
الجبال	المدينة	3
التركي	حمص	2
اربل	المحدث	7
الجواد	الشاعر	2
المنجم	بغداد	2
العراق	العقيلي	2
الدمشقي	النوري	2
القاضي	هراة	2
القرطبي	القيسي	4
الروم	الفقيه	5
الشاعر	الصاءغ	2
الاسكندرية	الشاعر	3
القاضي	تونس	6
الجواد	المولي	5
الحريمي	الموصل	2
الانصاري	حلب	16
الحكي	المدينة	2
الضرير	الفهمي	2
ارمينية	خلاط	3
الكتبي	بغداد	3
العراق	العراقي	3
الضرير	العراق	2
القطيعي	بغداد	2
المقدسي	النابلسي	11
الاسكندراني	اليمن	3
الدمشقي	المصري	23
الموصل	حران	17
المشهد	المقريء	2
امل	طبرستان	2
البيرة	الغافقي	2
الخادم	القاهرة	3
البزاز	الحنفي	3
البغدادي	الهمذاني	3
البرزالي	القاهرة	2
الاشقر	عكا	2
الشام	اليونيني	3
المولي	بست	2
اللخمي	بلنسية	2
الانصاري	الطبيب	3
الحلة	العراقي	2
الاموي	البغدادي	2
الاسكندرية	الدمشقي	19
الصالحي	حمص	2
الكناني	دمياط	3
الحنبلي	صفد	3
الازدي	الاسكندرية	5
الطويل	المولي	4
العراق	الغرناطي	2
القاضي	شريش	2
الاديب	الاربلي	4
الحنبلي	حران	28
الاسكندري	حران	2
القصار	المصري	2
حلب	مصر	99
البرزالي	المقريء	3
العادلي	القاضي	2
الاسكندرية	تلمسان	4
الاصم	مصر	2
المقريء	الهمداني	8
المعبر	بغداد	2
البغدادي	بعلبك	3
النحوي	اليمن	2
البهراني	القاضي	3
الحمامي	الحنبلي	2
المغرب	بلنسية	3
الامدي	الشام	4
القيسي	سجلماسة	2
الشافعي	الطويل	4
البغدادي	القاهرة	14
العقيلي	حلب	7
النيسابوري	بخارى	2
حران	واسط	2
بخارى	سمرقند	6
المصري	عكا	2
الشاعر	اليمن	2
الاسكندراني	الوراق	2
القاهرة	صفد	4
القرشي	قاسيون	4
المالكي	سبتة	3
الابار	اللخمي	3
الصوفي	المكي	3
افريقية	السبتي	2
الامير	تلمسان	2
الفقيه	المكي	5
الهروي	بغداد	2
الطويل	حلب	3
المفتي	المولي	2
الشام	قزوين	2
الابار	الشاعر	2
الخزرجي	السبتي	2
الخادم	الظاهري	2
الكرك	بلبيس	2
البغدادي	الغنوي	2
الفاسي	مصر	7
اصبهان	الحنبلي	17
حلب	صفد	3
الاربلي	المولي	2
الاديب	الاسكندرية	4
البعلبكي	التاجر	5
الحنفي	الشافعي	2
الحموي	القاهرة	10
المالكي	المفتي	9
اليمن	بعلبك	9
البغدادي	العلوي	6
الاشبيلي	دمشق	7
الرومي	دمشق	10
المدينة	المري	2
البغدادي	بعقوبا	3
الواعظ	شيراز	2
الحاكم	الشافعي	5
اربل	الرافضي	2
الحلة	بعلبك	2
الحربي	المءذن	2
الحنبلي	المراتبي	2
الشام	ديار بكر	2
الظاهري	القاهرة	3
السنجاري	الشافعي	5
النصيبي	دمشق	2
فارس	نابلس	2
الشافعي	دمشق	180
الانصاري	المولي	11
المراتبي	دمشق	2
النوبة	حلب	3
السامري	الطبيب	2
القدس	الكرك	9
الصيدلاني	العطار	2
الدمشقي	الصقلي	10
البغدادي	الطاهري	2
السخاوي	الصالحي	2
الاسكندرية	بعلبك	6
الابار	مرسية	5
الحجاز	الصالحي	6
الاسكندرية	الشريشي	2
الاشبيلي	المعافري	2
الخزرجي	دمشق	9
الصالحي	المءدب	4
الفقيه	المزة	4
الاسكندراني	الزهري	9
النحوي	غرناطة	2
المقريء	غرناطة	4
المتكلم	تبريز	2
اصبهان	الواعظ	5
الروم	الطويل	3
الجزيرة	مراكش	2
افريقية	القاهرة	2
الخطيب	العراقي	3
الشاعر	العباسي	2
جدة	دمشق	3
الانصاري	اليمن	9
الاندلسي	القصري	2
الحنبلي	الكاتب	5
الاسكندرية	السلمي	2
الحجاز	المقريء	2
الشافعي	الكاتب	10
البغدادي	الري	3
الجواد	مصر	4
المقريء	الواسطي	26
الحلبي	المولي	8
اليمن	اليمني	3
الحنبلي	بخارى	2
اربل	حماة	2
العراق	المفسر	2
قيسارية	مصر	6
مراكش	مصر	7
الاسكندرية	غرناطة	7
شيراز	غزنة	2
الاندلس	لبلة	2
الخوارزمي	القاهرة	3
الشام	همذان	12
البقال	الصالحي	2
الكاتب	فارس	3
الفقيه	بلنسية	3
الكاتب	الكرخي	2
البلنسي	سبتة	4
الدمشقي	رباط	4
الزنجاني	بغداد	4
البارع	الموصلي	3
الشام	ميافارقين	2
افريقية	الطويل	2
مصر	ملطية	3
المارديني	المقريء	2
الرقة	الشيعي	2
الاديب	الموصلي	6
الاربلي	دمشق	25
فارس	قوص	2
الاندلسي	اللبلي	2
الحداد	مصر	3
ابهر	زنجان	2
التركي	الحنفي	3
المقريء	شيراز	2
آمد	خلاط	2
تلمسان	فاس	2
القاضي	ملطية	2
النميري	دمشق	2
اربل	دارا	2
الاديب	الجزري	3
الاربلي	الهذباني	5
القرشي	الواسطي	2
الرقي	مصر	3
المفتي	بغداد	7
الانصاري	الشاهد	2
الشام	غزة	5
السلجوقي	حلب	2
الكرك	المولي	2
الشافعي	الشروطي	5
التكريتي	النظامي	2
الجيلي	بغداد	11
المءيد	المقريء	2
الشافعي	نصيبين	2
بيروت	قاسيون	2
الانبار	العراق	2
المستنصري	خوي	2
الحضرمي	المرسي	2
التكريتي	القاضي	3
التغلبي	حلب	2
آمد	العراق	3
اصبهان	الروم	4
الغافقي	سبتة	2
بعلبك	سنجار	4
الكوفة	المستنصري	2
الازدي	القاضي	2
الصالحي	مردا	2
الاندلسي	المالكي	5
الزهري	الفقيه	2
التجيبي	الخطيب	2
التجيبي	القاضي	4
القاهرة	سنجار	4
جعبر	مصر	4
الامير	الطويل	3
اربل	الدمشقي	4
الاديب	الفهري	2
البغدادي	المءدب	6
الخطيب	المقدسي	17
الضرير	القاضي	3
البروجردي	بغداد	2
المقدسي	الهكاري	2
الكرج	بغداد	4
المصري	حلب	12
الاشبيلي	الاندلس	10
البغدادي	الطيبي	2
خراسان	همذان	6
ماردين	ميافارقين	2
البارع	المقريء	3
الشيباني	الكاتب	5
بغداد	حران	40
الصالحي	اليمن	8
العراق	القزويني	3
العراق	المحدث	9
الانصاري	المفيد	3
الداري	بغداد	4
الصواف	المالكي	2
بيمند	طرابلس	2
البلخي	دمشق	2
الدمشقي	الغساني	2
الازدي	التاجر	2
الغزال	قيسارية	2
فارس	واسط	3
الانصاري	المالقي	6
الامير	سميساط	3
الاندلسي	بغداد	9
البياني	حماة	2
الشافعي	الماراني	7
الشاعر	الكوفي	3
الشام	الكلاس	2
السلمي	المقريء	2
القدس	ماردين	2
القاضي	الهواري	2
اذربيجان	الكرج	2
الخزان	المصري	2
مصر	مكة	66
الاندلسي	الشاعر	2
دمشق	سامراء	2
الدمشقي	الفارسي	2
الزينبي	العباسي	2
امل	خراسان	2
الموصل	جماعيل	2
العمري	دمشق	2
الانصاري	مراكش	5
السودان	سجلماسة	2
السند	خراسان	2
الجذامي	مصر	9
التجيبي	مصر	2
الاشرفي	المصري	3
اللغوي	النحوي	10
الحلبي	الموصلي	4
السوس	مصر	3
المقدسي	مردا	7
القيسي	بغداد	5
الجماعيلي	الحنبلي	7
الشروطي	القرشي	2
الجياني	النحوي	4
الاسكندرية	مراكش	2
الجويني	دمشق	5
الخزرجي	قرطبة	3
الازجي	الصوفي	2
الفهري	المصري	5
تونس	فاس	2
القزاز	بغداد	3
القضاعي	المصري	6
المغربي	تونس	4
الشام	سمرقند	2
الامير	دارا	4
الكلبي	المءيد	2
المولي	فارس	4
الشام	بلبيس	2
الحجاز	واسط	3
العزي	دمشق	3
الطواشي	القاضي	2
دمشق	قزوين	2
الحنفي	الكاتب	3
الجزري	العراق	2
التنوخي	الشاعر	2
المتكلم	حلب	4
الطبيب	الفقيه	2
البغدادي	التيمي	4
الحريري	الدمشقي	3
الجماعيلي	دمشق	5
اربل	اليمن	2
الفقيه	الكرك	4
الاسكندرية	القاضي	33
التركماني	الدمشقي	4
غزة	مصر	11
الدمشقي	نيسابور	6
البغدادي	الرصافي	2
خلاط	مصر	3
التنوخي	المعرة	5
الحاج	دمشق	7
المغرب	المغربي	6
القرطبي	مالقة	10
الشام	بغداد	69
القرطبي	المولي	2
المقريء	همذان	6
البارع	المولي	3
الحنبلي	الفرضي	3
القدس	امل	2
الكوفة	المقريء	3
بغداد	قوص	3
الحازم	دمشق	3
الوالي	بغداد	2
