Source	Target	Weight
الاسكندرية	طرسوس	2
الترمذي	هراة	4
الاعور	الحنفي	2
المولي	هيت	2
الصدفي	مصر	8
الصنهاجي	المالكي	2
الكرج	غزنة	2
الاعور	خراسان	4
سبتة	مكة	6
المحدث	الهاشمي	5
المولي	الهكاري	2
البصري	يزد	2
الاسكندري	عيذاب	2
العادلي	دمشق	4
القرشي	صنعاء	2
المري	مالقة	3
الاهواز	القدس	3
الاعمي	الشاعر	5
الروم	المزني	2
البغدادي	الجريري	3
المولي	حلوان	5
الامير	الحصار	8
القاضي	المولي	164
اصبهان	البغدادي	54
البغدادي	المصري	21
الكوفي	الموصل	4
الاندلس	الشافعي	7
المطلبي	مكة	2
القيروان	اللغوي	3
الواعظ	مرو	10
البصري	الحنفي	22
البجاني	القيروان	2
البصري	العطار	28
البغدادي	الخراج	2
الكاتب	المخرمي	2
الكردي	الموصلي	3
الصالحي	طرابلس	2
الغرناطي	المرسي	2
الحاجب	حران	2
التركماني	بعلبك	3
البلخي	الوراق	2
النسوي	خوارزم	2
خوزستان	هراة	2
الحاجب	الحجاب	5
البلنسي	تلمسان	3
امل	نصيبين	2
الرافضي	الطويل	2
الذهلي	اللءلءي	2
الخادم	بغداد	6
الموصل	مرو	21
الحلة	المدينة	2
القاهرة	المءدب	2
الشافعي	اليمن	22
الجمال	المستنصري	2
الشام	الموصلي	16
الاديب	حران	6
العراق	مراغة	4
امل	تدمر	4
الاندلسي	لبلة	2
اصبهان	خوارزم	11
البصري	القيسي	29
الطيبي	الفقيه	2
الشافعي	قرطبة	5
المتولي	قيسارية	2
البصرة	هراة	17
الحمصي	السكسكي	5
الابهري	القاضي	4
الدمشقي	المحدث	52
المدينة	النصراني	2
اصبهان	يزد	5
الكرج	خلاط	3
المولي	النرسي	3
السمرقندي	بلخ	4
الداني	قرطبة	2
الشام	المغرب	45
غزنة	فارس	5
اذربيجان	المروزي	2
الطبيب	فارس	3
بوشنج	جرجان	2
الجزري	قاسيون	3
البحرين	المدني	2
الحنفي	الكاتب	4
الاندلسي	المنكب	3
الخراز	مصر	2
الصالحي	حماة	5
العتكي	فارس	2
الخباز	المقريء	8
الشام	الشيعي	12
النيسابوري	ما وراء النهر	5
القاضي	المستملي	2
السرخسي	النيسابوري	2
الطاءي	الموصل	3
الكوفة	المحاربي	2
الكوفة	فلسطين	3
الانصاري	القطان	2
اذربيجان	تفليس	5
الروم	المصيصة	7
النحوي	الهمداني	2
الضرير	القاهرة	10
الازرق	القطان	2
حضرموت	همذان	2
الاسكافي	النيسابوري	2
الابار	الواعظ	2
البزاز	اليشكري	2
اربل	الكاتب	4
الجهني	دمشق	5
الخفاف	المالكي	3
المكي	صنعاء	2
المذكر	المقريء	4
الحضر	حران	2
الجرجاني	بغداد	26
النهرواني	بغداد	6
مروالروذ	مصر	5
الخطيب	الشيعي	3
سرخس	ما وراء النهر	2
الخوارج	المغرب	2
المقريء	النمري	2
اصبهان	الموصل	39
الحموي	الصوفي	2
الزيدي	حلب	2
الاموي	المغرب	10
الاديب	الهمداني	3
التنوخي	الشام	4
الباهلي	الشاعر	2
الدقاق	الهمذاني	2
الضرير	المصري	20
السجزي	الصوفي	3
المغرب	بيروت	3
الخطيب	المصري	20
الخطيب	السمعاني	2
الشافعي	حماة	26
الشاعر	المدني	7
اصبهان	العباداني	2
دنيسر	مصر	6
المرية	طرابلس	2
القاهرة	الوالي	2
الابار	الشافعي	3
الاديب	القوي	3
الازدي	الترمذي	3
البلخي	الحنفي	9
اللخمي	المغربي	5
اشبيلية	المراكشي	2
المدينة	حران	8
الجزيرة	الروم	16
دمشق	مراغة	4
الحجاز	المغرب	20
الدكان	بغداد	4
الحجاز	العطار	4
الرملي	الشافعي	2
الحنفي	المغربي	2
البغدادي	النحاس	4
الانباري	الكاتب	6
الهاشمي	حلب	6
الطريثيثي	نيسابور	3
الجوهري	الكوفة	2
الاصولي	الجزيرة	2
الثعلبي	المصري	2
القشيري	مصر	3
الاهواز	العراق	9
الشام	المذحجي	3
البيع	الكوفة	2
اليمن	عبادان	2
الحنبلي	هراة	3
الامير	الخادم	18
الهاشمي	طوس	2
خوزستان	سامراء	2
المحدث	جرجان	9
الحضرمي	الكوفة	3
الخياط	نيسابور	2
الحراني	الحنبلي	31
الجزري	دمشق	15
الذهلي	مصر	4
التميمي	العطار	2
الاموي	بخارى	2
افريقية	قابس	2
القاضي	المروروذي	2
الشافعي	الكبري	2
ابيورد	الطالقان	2
المعتزلي	المنجم	2
البغدادي	المالكي	13
الكوفة	داريا	2
الاشعري	اليمني	2
البارع	الجمال	3
القاضي	بسطة	2
القدس	شاطبة	2
عكا	نيسابور	2
البلوي	المالقي	3
الصدوق	الهاشمي	2
البيهقي	الصوفي	2
القسطنطينية	ديار بكر	4
الثماني	المولي	2
التجيبي	اليمن	2
المءذن	مرو	3
القيرواني	تونس	2
الرملي	بغداد	4
التاجر	التنوخي	5
بست	مصر	8
الكاتب	تكريت	4
رباط	مرو	6
الاسكندرية	العبيدي	7
الاسكندرية	بخارى	2
القسطنطينية	سرخس	2
الجواد	الحميري	2
الحاكم	المصري	7
دنيسر	نصيبين	2
الكرك	فارس	6
الفيلسوف	القاضي	2
الثقفي	القزاز	2
الكرامي	المروزي	2
الانصاري	القيروان	5
التونسي	القاهرة	3
الاخباري	الحماد	3
الاديب	الفرضي	2
المقريء	ماردين	2
البغدادي	الجلاب	4
الشافعي	النيسابوري	37
الاديب	الخولاني	2
الرقة	الشيباني	2
اسوان	اليمن	3
العراق	القاضي	57
قرطبة	قفصة	2
التمار	المقريء	4
التيمي	مصر	8
طوس	هراة	8
التغلبي	اليمن	4
الفيوم	القاهرة	2
البصرة	المفتي	3
الخياط	القنطري	2
باجة	قوص	2
فارس	كرمان	10
الفزاري	الفقيه	4
الرملي	المقدسي	2
الجواد	مكة	2
الهاشمي	خراسان	10
الطبيب	دمشق	29
الحميمة	الهاشمي	6
القيروان	القيرواني	18
دارا	هراة	2
الحجاز	العبسي	2
المولي	الهذلي	3
الموصل	حماة	6
الشافعي	المحاملي	3
الحاكم	المءذن	3
الجواد	الروم	4
الاندلس	بياسة	3
الحاكم	الواعظ	4
المقريء	امل	4
السبي	المولي	11
الحلبي	الغساني	2
العمار	خراسان	2
الانبار	طرسوس	2
الواسطي	خراسان	3
الحاسب	الهمذاني	2
الشافعي	سجستان	4
الحساب	المءدب	2
الشام	بست	8
الاعور	الفارسي	2
الشامي	مصر	8
الطيبي	النظامي	2
الموصلي	حمص	7
الخشاب	دمشق	4
الانبار	طوس	2
الاسعردي	القاهرة	3
المصري	طرسوس	2
الاسكندرية	الري	5
الفارسي	الكازروني	2
القيرواني	المقريء	7
العتكي	واسط	2
الشروطي	الموصلي	2
الصدوق	الكوفة	5
الفقيه	المشهد	4
الاموي	المءدب	5
الانصاري	واسط	5
الجرجاني	فارس	2
المغربي	الواعظ	3
الكندي	دمشق	13
سنجار	قيسارية	2
الجري	بغداد	5
اغمات	مصر	3
الخشوعي	دمشق	4
الخزرجي	المصري	11
الطبري	خوارزم	2
الصيرفي	بغداد	9
الاندلس	القاءد	2
البخاري	السلمي	5
بعلبك	خلاط	3
القاهرة	ايلة	3
الجحفة	الشام	3
البلنسي	تونس	9
الخزاعي	خراسان	11
سامراء	مصر	14
المتكلم	النحوي	4
المداءن	دمشق	3
الاصبهاني	الهلالي	3
الثقفي	الواسطي	4
البربري	بغداد	2
الكناني	مصر	14
المولي	النحاس	2
البطليوسي	بطليوس	4
الجابي	القاضي	3
سميساط	ملطية	2
المحدث	همذان	17
الازدي	السجستاني	2
المصيصي	بغداد	11
الرملة	الفقيه	7
الحاكم	نيسابور	32
القاضي	المغربي	7
السبتي	الفقيه	10
دمشق	مرسية	8
الزينبي	العراق	5
البخاري	الدهقان	3
القزاز	حلب	2
السفار	بغداد	9
الحمصي	السكوني	8
التبريزي	بغداد	7
العراق	سامراء	9
القاهرة	غزة	7
السلجوقي	دمشق	4
الحاكم	الهروي	2
ديار بكر	ما وراء النهر	2
قم	مرسية	2
العباسي	الموصل	6
البلدي	الشيباني	2
الجهني	بغداد	2
بغداد	نسف	10
الحوراني	بغداد	3
الاديب	الجندي	3
اللخمي	قرطبة	9
القاضي	القسطنطينية	4
الموصل	سجستان	4
بعلبك	هراة	2
الدمشقي	دمياط	3
الكاتب	الهاشمي	2
الفارس	تستر	2
التركماني	القدس	2
الحجاز	العقيلي	3
الجبال	الهند	3
الضرير	المالكي	10
الدمشقي	طرابلس	2
الافريقي	الرعيني	3
القرشي	القسطنطينية	2
طرابلس	وهران	2
دمشق	قفصة	3
اغمات	سبتة	4
التميمي	المرية	2
اشبيلية	الازدي	8
المغرب	تاهرت	2
جرجان	نيسابور	42
الحربي	الخباز	3
الجزري	المالكي	2
اصبهان	العجلي	8
البخاري	الواعظ	9
فارس	قم	5
القاضي	النحوي	15
الحجاج	العراق	2
السلمي	قاسيون	4
اليزدي	مصر	2
بخارى	بلخ	24
الخراز	بغداد	3
الفاسي	المحدث	2
حمص	طبرية	6
الشاعر	الفهري	7
اصبهان	الجزيرة	17
الاميني	الدمشقي	4
البصري	الشيعي	2
القرطبي	عسقلان	2
الطوسي	الواعظ	6
فسا	نيسابور	2
الصابوني	هراة	2
الصالحي	المءدب	4
البلخي	الشجاعي	2
الحنبلي	السلمي	5
اصبهان	سامراء	2
القدس	قوص	2
الزهراء	القرطبي	4
التنوخي	الكاتب	5
مروالروذ	مكة	2
الامير	دمياط	10
الشام	حماة	16
البرزالي	حلب	2
المتكلم	خراسان	6
صور	قيسارية	4
العمري	مصر	7
التاجر	طرابلس	4
الاسدي	الخطيب	5
الازدي	الصفار	4
الحنفي	سنجار	2
الخباز	بغداد	7
اذربيجان	خلاط	6
الشام	الشاهد	3
الدباس	الرحبي	2
البارع	العراق	6
الضرير	اللخمي	2
البصرة	المقدسي	3
المحدث	بلخ	10
المقريء	بخارى	28
الضرير	الفهمي	2
الامير	الحاصر	10
الجوهري	المحدث	2
السكوني	دمشق	3
الاسكندرية	تلمسان	5
البصرة	النحوي	9
الامير	المعري	2
المروروذي	نيسابور	3
الصوفي	نيسابور	66
القفال	المروزي	4
الحجاز	الرومي	2
رباط	قزوين	2
الشافعي	نسا	7
التميمي	القاضي	55
المرسي	شلب	2
الانماطي	بغداد	7
البغدادي	الملاح	4
المقريء	اليونيني	4
الانبار	مرو	3
القدس	بغداد	63
الازجي	الدباس	4
الشيعي	الغلام	2
الرازي	الطبيب	3
الحذاء	النيسابوري	3
المولي	عسقلان	4
العباداني	مصر	3
البغدادي	باجة	2
الخزرجي	السعدي	4
المفتي	قزوين	2
العراق	المفسر	5
الدقاق	مصر	3
الامير	الحمار	4
الشيباني	مكة	5
البزاز	القرطبي	4
الكرك	منبج	2
الازرق	المدني	3
الدمشقي	النحوي	12
القدس	اللخمي	3
الدمشقي	العالي	4
المقدسي	خوارزم	2
البخاري	البلخي	2
النحاس	مصر	3
الاسود	العباسي	2
العجلي	المءدب	2
الرعيني	دمشق	2
الحضر	القرشي	2
البزار	الهمداني	2
الاموي	الشاعر	10
القزويني	امل	6
النصري	بغداد	6
التركماني	شهرزور	2
بالس	حمص	2
العراق	المفيد	4
البغدادي	الزوزني	4
الغزنوي	المفسر	2
الكاتب	مردا	2
الفارس	المولي	9
البصرة	خوزستان	5
الداري	العنسي	3
الضرير	مرسية	4
العقيلي	مكة	4
السراج	النيسابوري	14
الفقيه	تونس	8
السلمي	المدينة	9
البغدادي	الواعظ	54
البلقاء	العباسي	3
ابهر	دمشق	3
المدني	النوفلي	6
الاندلس	وهران	2
القسطنطينية	النجاري	2
بغداد	سجلماسة	2
السكوني	المقريء	2
التنيسي	المقريء	4
الفقيه	حمص	20
الازدي	الاسكندراني	10
الكرك	النوبة	2
الازجي	الخباز	4
الاسكندرية	سبتة	10
الجهني	الطليطلي	2
البغدادي	مروالروذ	2
الاشبيلي	الدمشقي	2
الغرناطي	المقريء	11
البستي	الحجاز	2
السراج	مصر	5
البادي	بغداد	2
الالبيري	بجانة	2
العادلي	الكاملي	2
الطاءي	العراق	5
السفاح	فارس	2
خلاط	منازكرد	3
الحاج	السراج	2
السلمي	الضرير	2
عكا	واسط	2
الهاشمي	كرمان	2
النسوي	نسا	5
الحنبلي	الصوفي	6
السوس	تستر	3
السرقسطي	شاطبة	3
اليمن	مرو	7
الكندي	المصري	12
المءدب	حلب	3
الالبيري	البيرة	2
التركي	الشافعي	3
الحربي	السمسار	3
الاسكندرية	الشاطبي	2
الامير	الحكي	7
خلاط	قيسارية	2
صنعاء	مرو	3
الاديب	السلمي	7
التميمي	المصري	18
العوفي	الكوفي	2
البغدادي	كرمان	4
الافريقي	المهدية	5
اخميم	القاضي	2
الجويني	الدمشقي	6
المعرة	انطاكية	4
الديلمي	فارس	3
البصرة	الفارس	3
البارع	النيسابوري	5
الصفار	مرو	2
دارا	نصيبين	2
الشام	قيسارية	14
المكي	دمشق	7
الصدوق	الفارسي	2
العجلي	المفتي	4
الشافعي	مردا	2
العرضي	الفقيه	2
السند	بغداد	12
البخاري	فارس	9
القاضي	الهمداني	9
الغرناطي	اللخمي	4
الجزيرة	قم	4
الداراني	الداري	3
الروم	تبريز	3
حران	عسقلان	3
الاسكندرية	المحدث	25
الشام	القزاز	3
البغوي	الدباس	2
الثقفي	المحدث	4
القاضي	الكلبي	4
الري	العسكري	3
البوشنجي	بغداد	6
تنيس	مصر	15
دمشق	عبادان	2
القمي	مصر	3
الاندلس	سجلماسة	4
الرومي	الصوفي	3
العدوي	المدني	27
الجزري	النساج	2
القاهرة	نيسابور	7
القاضي	الهاشمي	19
السبتي	الكلبي	2
آمد	نابلس	3
المديني	المقريء	4
القطيعي	الموصل	3
الغلام	طرابلس	8
الحموي	الشاعر	4
المدني	المغني	2
الهمذاني	دمشق	16
بجاية	تلمسان	5
المقدسي	المنصورة	2
الرافضي	الشيعي	27
الفيلسوف	سرقسطة	2
البغدادي	الموصلي	17
السكسكي	القاضي	2
الحجاز	القيروان	3
انطاكية	تكريت	2
بعلبك	طبرية	4
القيروان	صقلية	6
الافريقي	الصنهاجي	6
الامير	اللغوي	4
الحاكم	اليمن	4
الحراني	المولي	24
السهمي	المولي	4
السامري	حران	2
التاجر	الواعظ	4
اذربيجان	المتولي	2
الضرير	الهروي	4
الاخفش	النحوي	3
الصابوني	بخارى	3
البغدادي	السلفي	2
الاهواز	الجبال	2
العراق	الكوفة	71
المدينة	قيسارية	6
اللغوي	خوارزم	2
الجزري	الموصلي	2
قم	مكة	12
الحلبي	العباسي	5
القاهرة	بلبيس	7
سبتة	طرابلس	4
الدمشقي	الصيدلاني	3
خوزستان	مصر	2
المقريء	خراسان	39
المزة	حرستا	2
المغرب	ميورقة	3
الابار	المخزومي	2
التاجر	مردا	3
الانطاكي	المقريء	26
الاسفراءيني	جرجان	2
المطرز	بغداد	3
بغداد	قومس	3
سارية	مرو	2
الامير	النمري	2
الحراني	المقدسي	3
الدمشقي	الفرضي	8
الاسود	المصري	4
البدري	المولي	2
الجماعيلي	المقدسي	12
البعلبكي	الشافعي	8
الامدي	الشام	4
الدمشقي	الطرابلسي	2
الجزاءر	المغربي	3
السرخسي	سرخس	13
الحريص	مرو	2
الفقيه	حوران	3
المقريء	النقاش	9
الشاعر	خلاط	3
الضرير	خراسان	5
التكريتي	بغداد	8
البصري	المستملي	3
بغداد	مصر	422
الامير	التغلبي	15
القدس	رباط	7
الشيباني	امل	4
البزاز	المروزي	3
الانصاري	مصر	101
الاصبحي	مصر	4
الصوفي	النحاس	2
الرافضي	المهدية	2
الروم	القوي	2
الجوهري	الهمذاني	2
الشاعر	النصراني	4
الاصولي	القاهرة	3
القدس	مصر	79
الجواد	الصوفي	2
الاربلي	الفيلسوف	3
البغدادي	مرو	17
اربل	الاندلس	2
العراق	مرسية	2
اسفرايين	البصرة	5
السلفي	بخارى	2
اصبهان	اليمني	3
الشيعي	واسط	3
الاسكندرية	عكا	7
الطبيب	المقريء	6
المءدب	المولي	9
تبوك	دمشق	5
البغدادي	العامري	2
الفيلسوف	نصيبين	2
المخرمي	بغداد	5
القرشي	مرو	4
الموصل	دمشق	141
الاسكافي	الكاتب	2
اللخمي	شاطبة	3
الاسكندراني	حران	2
سامراء	مكة	4
الشام	المتنبي	2
الصوفي	الكوفة	11
الاشبيلي	الموصل	4
الرهاوي	دمشق	8
الكوفة	الواعظ	7
التميمي	الخراساني	2
الاشقر	شيزر	2
الطبري	شيراز	3
الغساني	النحوي	2
السودان	العراق	4
الكوفة	النساج	2
الجعفي	دمشق	3
الخزرجي	تونس	2
المصري	النصراني	2
الاسدي	النحوي	4
الشافعي	الشام	67
القرطبي	المرسي	2
الخطيب	الكوفي	6
البارع	مرو	3
المولي	الهاشمي	49
الشاعر	الغساني	4
البغدادي	الغلام	7
المقدسي	مكة	15
الثوري	الكوفي	10
المءذن	كرمان	2
الاحدب	الصوفي	2
الخراساني	مرو	6
البصري	بعلبك	2
النيسابوري	هراة	16
القرطبي	اليمن	6
الاخفش	البصري	3
الخطيب	ميهنة	2
الصوام	طرابلس	2
الحجاز	حلوان	3
الاسكندرية	الاندلس	20
الامير	مرسية	3
حلب	نصيبين	8
الاهواز	خوزستان	3
الكوفة	مكة	85
النساءي	اليمن	2
النقاش	مصر	3
الاشبيلي	العبدي	2
الامير	الروم	42
الاسدي	الانطاكي	2
الصالحي	مصر	38
الشام	المدينة	85
الموصل	النصراني	2
المحدث	فارس	16
الخزاعي	العراق	6
الرقي	الصوفي	5
الاسلمي	ريدة	9
الهند	فارس	7
البغدادي	الصفار	19
الانصاري	الهروي	18
العباسي	همذان	4
التاجر	الرصافي	2
الحمام	الدمشقي	3
الجزاءر	بعلبك	2
القاضي	المءيد	3
الدمشقي	الكندي	9
البغدادي	العسال	2
الطبيب	القدس	3
بغداد	دارا	23
الكوفة	المكي	3
الاندلس	السلمي	6
تونس	طرابلس	4
الحذاء	القرطبي	2
الحاكم	القيروان	3
البصرة	المءذن	3
افريقية	الباطني	2
الهذباني	بعلبك	2
الجياني	القرطبي	2
العكبري	الفرضي	3
آمد	التركماني	2
السوس	صقلية	2
الاندلسي	دانية	11
البلخي	المفسر	2
التكريتي	ماردين	2
الصوفي	بست	2
الضرير	مكة	9
اصبهان	الذكواني	2
البغدادي	السمعاني	4
الاقوش	الامير	14
السمعاني	همذان	5
استوا	مصر	3
الكلبي	الكوفي	7
دانية	مالقة	2
الرازي	المفيد	2
العسكري	بغداد	2
الخطيب	بسطام	2
البصري	الضبعي	17
الاموي	الجزيرة	7
ارمينية	دمشق	9
المولي	الوالي	4
الخراساني	الكوفي	4
اسفرايين	واسط	2
السلمي	واسط	4
الحمار	القدس	2
بلنسية	فاس	6
العلوي	الهاشمي	18
الاديب	المروزي	5
المفسر	مصر	7
الكندي	بغداد	12
البغدادي	الصدوق	38
العنبري	المولي	6
الحاكم	الموصل	2
السرقسطي	الشام	2
الزيدي	المءذن	2
عسقلان	كفرطاب	2
الجيزة	مصر	16
العجلي	فارس	3
الاسكندرية	الموصل	16
الرافضي	العبيدي	6
الري	اليامي	2
المفسر	النيسابوري	6
الشافعي	الكرك	3
البارع	منبج	3
الشيرازي	رباط	5
الشام	سارية	3
اصبهان	الاهوازي	2
دمياط	طرابلس	2
الخطيب	القاضي	52
الحلبي	الصالحي	4
البجاي	بجاية	9
الجبال	بغداد	25
العمري	الموصلي	2
المحدث	المغرب	13
الاصبهاني	الفرضي	3
البصري	الحارثي	3
التكريتي	الشافعي	2
طبرستان	هراة	3
دمياط	فارس	5
الزبيدي	مصر	4
الحاجب	المتولي	2
الجيلي	المولي	3
القاضي	اليمني	2
الشهرزوري	الواعظ	3
الاسكندري	مصر	21
الري	نيسابور	54
الكردي	ديار بكر	3
الشافعي	الميهني	4
التميمي	الضبي	2
الحضرمي	برقة	3
الرقة	الهاشمي	3
الرقة	خراسان	7
الجزيرة	المغرب	20
دارا	مرو	3
المقدسي	دارا	2
صفد	قاسيون	2
الاسكندرية	القاءد	2
الامير	صقلية	2
الكوفي	المءذن	4
المتكلم	مراغة	2
القاضي	النابلسي	3
البزاز	الخرقي	2
الحنفي	الضرير	5
الحجاز	القيسي	2
الحاج	سمرقند	2
البارع	الدمشقي	6
الحجاز	الكوفة	49
الاطرابلسي	بغداد	2
الاسود	الاندلس	2
الشاعر	الطاءي	5
اذربيجان	عكا	2
الحاج	المقدسي	2
الري	المغرب	7
البعلبكي	المعري	3
الاموي	نيسابور	3
صور	ميافارقين	3
الشام	الفسطاط	4
القاهرة	اليمن	22
الروم	ملطية	6
بعلبك	دمياط	4
الحارثي	الفقيه	3
المذحجي	اليمن	2
القيمري	بعلبك	2
اصبهان	الغزال	2
اصبهان	المقريء	95
اصبهان	الضرير	2
الرملة	المغرب	6
شيزر	طرابلس	6
الجزيرة	خراسان	35
المدينة	المغرب	19
النخعي	بغداد	5
العقيلي	الكاتب	4
المرية	لورقة	3
المتولي	المصري	3
الاصبهاني	الموصل	8
الاصبهاني	البزار	2
البستي	الفقيه	4
ديار بكر	مصر	6
الثوري	خراسان	2
الطحان	المقريء	4
الدمشقي	العمري	2
الحلبي	الكوفي	3
الطائف	المكي	2
الاندلسي	البارع	7
الجزيرة	طليطلة	2
القاهرة	النحوي	17
الازدي	المتكلم	2
المرادي	مرسية	2
الايادي	البغدادي	3
البصري	النحوي	21
الشامي	الواسطي	2
الشافعي	ما وراء النهر	6
المهدية	سجلماسة	2
اربل	اصبهان	11
الاديب	الحنفي	9
المذكر	الواعظ	7
الطويل	الكوفة	3
الاصولي	المقريء	3
افريقية	العراق	11
الاندلس	المنكب	3
الجزاءر	المغرب	2
الشيزري	القاهرة	2
الانصاري	الهند	2
المولي	جرجرايا	2
الاسكندرية	القيروان	5
الفقيه	الهراسي	3
المروزي	صور	2
القاضي	قرميسين	3
الواعظ	طبرستان	3
الطوسي	مرو	4
العباسي	فارس	8
المالكي	برقة	3
البصرة	نهاوند	4
الفقيه	ما وراء النهر	9
الصفار	طبرستان	2
التميمي	الحنظلي	8
الخطيب	الهمذاني	4
الكوفة	المغربي	2
الدني	الشاعر	7
الديلمي	الفارس	2
البصري	المفتي	3
الحنفي	السميساطي	2
العتكي	النيسابوري	3
الشافعي	المفيد	5
مرسية	مصر	7
الخطيب	المعتزلي	2
الخطيب	الواعظ	6
الداراني	دمشق	7
طرابلس	فارس	12
العراق	دهستان	2
الخليلي	العراق	2
الخزاعي	الري	2
الجزيرة	الحنبلي	3
الحلة	بعلبك	2
المحدث	الميورقي	2
الاشعري	الروم	2
الشاعر	الشيباني	12
الازرق	الضرير	2
بغداد	كفرطاب	2
العتبي	القرشي	2
القاضي	دمشق	266
الكاملي	مكة	2
الدمشقي	العجلي	2
السرخسي	الهروي	3
السنجاري	القاضي	11
الخليلي	القزويني	7
البزار	المقريء	8
القاهرة	المتكلم	2
الاملي	جرجان	2
النصيبي	بغداد	5
المالكي	المهدوي	3
الاصم	البصري	5
الكوفة	المداءن	9
الطرطوشي	طرطوشة	4
الاصبهاني	الخطيب	13
الصنهاجي	بجاية	2
الحبشي	الدمشقي	3
الحنبلي	منبج	3
المزني	الموصلي	2
العالي	الكاتب	3
الداراني	الفقيه	2
الربعي	المصري	6
الامير	الموصلي	7
الشام	تكريت	6
البجلي	مكة	2
البصرة	اليمامة	3
العلوي	النحوي	4
المديني	المولي	3
الجصاص	سمرقند	2
الخزاعي	المقريء	12
البغدادي	الناصري	2
الحراني	المءدب	4
الفهري	الكاتب	2
الشاعر	النميري	8
السلمي	الفقيه	24
الرملة	تستر	2
الجمحي	الفقيه	3
الصوفي	القاهرة	38
الخياط	القطيعي	2
الهند	سمرقند	3
الاسكندرية	ميافارقين	3
طبرية	قيسارية	6
العراق	ميافارقين	5
الخطيب	الهاشمي	30
الاموي	القاضي	13
القصير	الكاتب	2
القدس	هراة	5
اصبهان	الباهلي	2
الغساني	القدس	2
الخزان	المولي	3
الكرك	تكريت	2
الاصم	الصابوني	2
الحنظلي	الكوفي	2
الحموي	قاسيون	2
الروم	شريش	2
المهدية	سلمية	4
الشاشي	الفقيه	10
كرمان	همذان	6
الاسكندراني	رباط	2
المفتي	واسط	3
البصري	العباداني	4
الحداد	الحنبلي	3
الذكواني	فارس	2
الازرق	الكوفي	4
البصري	المءذن	7
المعتزلي	النميري	2
الروم	الزهراء	2
الحجاز	حران	9
الشحامي	مرو	2
الخطيب	الرملي	3
النظامي	الهراسي	2
التنوخي	مكة	3
القلعي	المقريء	2
المفتي	مصر	11
المصري	المكي	4
القاضي	الوراق	5
الاديب	الشيعي	11
امل	مكة	18
الانطاكي	انطاكية	15
الرازي	السلفي	2
الكساءي	الهروي	2
القدس	واسط	5
البغدادي	الحلبي	5
الجرجاني	الشاعر	2
الجصاص	بلخ	2
الاديب	الاديب	10
الفهري	مصر	8
افريقية	قفصة	3
اشبيلية	حمص	2
الاندلسي	الجزيرة	10
القرشي	قرطبة	4
الاندلس	البجاي	3
المقريء	سامراء	9
الحارثي	بلنسية	2
بجاية	بغداد	3
الامير	الحجاز	21
البستي	البغدادي	2
التنوخي	الشافعي	6
الازدي	البصرة	24
التركماني	الصالحي	2
الامير	الهروي	3
الخزرجي	المدينة	8
الحذاء	القرشي	2
التيمي	القرشي	33
الدمشقي	حلب	42
حلب	قزوين	4
الخزاز	بغداد	7
الانصاري	ميافارقين	3
تلمسان	وهران	3
الاسكندراني	التميمي	8
الحازم	العباسي	2
الاشبيلي	الامير	5
الاسكندراني	الضرير	3
الخلال	المصري	3
اذربيجان	الرقة	2
المغرب	صفد	2
الجوهري	مكة	3
الاسكافي	بغداد	11
الكتاني	مصر	2
الحجازي	الصدوق	2
الموصل	الواسطي	9
الرحال	الشام	7
النظامي	النهرواني	2
الطبيب	نيسابور	2
الصواف	المصري	6
بخارى	فربر	2
الانبار	النظامي	2
العراق	النيسابوري	43
حماة	نابلس	2
البلخي	الثقفي	2
بجاية	جيان	2
الاصبهاني	الحاجب	2
النابلسي	قاسيون	3
الجيزة	القدس	2
المعتزلي	المقريء	7
المقدسي	الموصل	13
اصبهان	خلاط	2
التكريتي	حماة	2
المروروذي	مروالروذ	5
المالكي	قوص	2
الرحال	سرخس	2
البصري	المداءني	2
الحاكم	الكوفة	8
الابار	المغرب	2
الجبال	قزوين	3
القسطنطينية	المغرب	4
حمص	فلسطين	5
الحجاز	الكندي	2
البارع	النديم	2
الاسكافي	الفقيه	5
بسطام	حلب	2
الالبيري	الانصاري	2
القصار	مكة	2
الشافعي	المقريء	80
الجيلي	الشافعي	5
السلجوقي	القاضي	3
التجيبي	الشاطبي	5
الهمذاني	مصر	11
الفرضي	خوارزم	5
الاصبهاني	المتكلم	3
الاربلي	الشافعي	19
التاجر	الرافضي	2
العنبري	الكاتب	2
الافريقي	الفقيه	10
سجستان	سمرقند	4
الطبيب	الفيلسوف	4
الجبال	الهاشمي	2
المحدث	كرمان	2
استراباذ	القاضي	2
البصرة	السدوسي	4
الجزاءر	قيسارية	2
الازدي	دانية	2
الشام	الليثي	3
الغساني	اليمن	2
صرخد	مكة	2
الجزيرة	الهمذاني	2
المزة	المزي	5
الجبال	العراق	15
الاصبهاني	المفسر	3
الحمي	دارا	2
الحجاز	السجستاني	2
التميمي	الشاعر	13
الروم	المروزي	4
الجزري	المءرخ	2
الامير	الشيباني	9
اران	همذان	2
المرية	قرطبة	16
بسطام	كرمان	2
قونية	ملطية	5
المطوعي	هراة	2
خراسان	مصر	94
تونس	غرناطة	3
الفقيه	زملكا	4
التلمساني	الفقيه	4
الشيرازي	القدس	2
الامير	الساماني	9
الحجاز	القرشي	14
البصرة	الجزيرة	18
حران	سميساط	2
الاسكندراني	الجهني	2
السوسي	دمشق	5
العسقلاني	بغداد	7
الجذامي	الخياط	2
